Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,622682,Victor Reyes,Zack Collins,1,0,4,True,2020-08-19,Stolen,2B,2020
1B,2B,Stolen Base 2B,608070,José Ramírez,Zack Collins,0,0,4,False,2021-09-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,Zack Collins,0,0,3,False,2021-09-19,Stolen,2B,2021
1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,Zack Collins,1,5,5,False,2021-09-19,Stolen,2B,2021
1B,,Caught Stealing 2B,670351,Jose Rojas,Zack Collins,0,2,2,True,2021-09-16,Caught,2B,2021
1B,2B,Stolen Base 2B,666182,Bo Bichette,Zack Collins,1,5,8,False,2021-08-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,606192,Teoscar Hernández,Zack Collins,1,5,9,False,2021-08-24,Stolen,2B,2021
1B,,Caught Stealing 2B,595281,Kevin Kiermaier,Zack Collins,1,0,3,False,2021-08-22,Caught,2B,2021
1B,2B,Stolen Base 2B,516782,Starling Marte,Zack Collins,1,2,5,True,2021-08-19,Stolen,2B,2021
1B,2B,Stolen Base 2B,462101,Elvis Andrus,Zack Collins,3,3,7,True,2021-08-19,Stolen,2B,2021
1B,2B,Stolen Base 2B,642180,Tyler Wade,Zack Collins,3,3,7,True,2021-08-14,Stolen,2B,2021
2B,3B,Stolen Base 3B,593160,Whit Merrifield,Zack Collins,0,1,1,True,2021-08-04,Stolen,3B,2021
1B,2B,Stolen Base 2B,607054,Jace Peterson,Zack Collins,5,1,6,False,2021-07-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,543939,Kolten Wong,Zack Collins,1,0,5,False,2021-07-23,Stolen,2B,2021
1B,2B,Stolen Base 2B,592743,Andrelton Simmons,Zack Collins,1,3,6,True,2021-07-21,Stolen,2B,2021
2B,3B,Stolen Base 3B,593871,Jorge Polanco,Zack Collins,2,7,9,True,2021-07-21,Stolen,3B,2021
1B,,Caught Stealing 2B,624503,Nick Gordon,Zack Collins,1,2,2,True,2021-07-19,Caught,2B,2021
1B,2B,Stolen Base 2B,663656,Kyle Tucker,Zack Collins,1,3,6,True,2021-07-16,Stolen,2B,2021
1B,2B,Stolen Base 2B,663616,Trevor Larnach,Zack Collins,3,0,3,False,2021-07-05,Stolen,2B,2021
1B,2B,Stolen Base 2B,668731,Akil Baddoo,Zack Collins,0,0,1,False,2021-07-04,Stolen,2B,2021
1B,2B,Stolen Base 2B,663662,Daz Cameron,Zack Collins,6,2,8,False,2021-07-04,Stolen,2B,2021
2B,3B,Stolen Base 3B,668731,Akil Baddoo,Zack Collins,0,2,1,False,2021-07-02,Stolen,3B,2021
1B,2B,Stolen Base 2B,543257,Robbie Grossman,Zack Collins,0,2,1,False,2021-07-02,Stolen,2B,2021
1B,2B,Stolen Base 2B,668731,Akil Baddoo,Zack Collins,1,2,5,False,2021-07-02,Stolen,2B,2021
1B,,Caught Stealing 2B,593871,Jorge Polanco,Zack Collins,3,2,5,True,2021-06-29,Caught,2B,2021
