Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Pedro Severino,0,0,1,False,2020-09-26,Stolen,2B,2020
2B,3B,Stolen Base 3B,542340,Jonathan Villar,Pedro Severino,5,2,8,False,2020-09-26,Stolen,3B,2020
2B,,Caught Stealing 3B,543877,Christian Vázquez,Pedro Severino,0,3,2,False,2020-09-24,Caught,3B,2020
1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,Pedro Severino,4,1,5,False,2020-09-22,Stolen,2B,2020
1B,,Caught Stealing 2B,458731,Brett Gardner,Pedro Severino,5,0,3,False,2020-09-11,Caught,2B,2020
1B,2B,Stolen Base 2B,643565,Mike Tauchman,Pedro Severino,5,0,4,False,2020-09-11,Stolen,2B,2020
1B,,Caught Stealing 2B,458731,Brett Gardner,Pedro Severino,5,0,5,False,2020-09-11,Caught,2B,2020
2B,3B,Stolen Base 3B,607680,Kevin Pillar,Pedro Severino,3,2,6,True,2020-08-23,Stolen,3B,2020
1B,2B,Stolen Base 2B,543877,Christian Vázquez,Pedro Severino,3,2,6,True,2020-08-23,Stolen,2B,2020
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Pedro Severino,2,0,5,False,2020-08-05,Stolen,2B,2020
1B,2B,Stolen Base 2B,542932,Jon Berti,Pedro Severino,0,0,1,True,2020-08-04,Stolen,2B,2020
1B,2B,Stolen Base 2B,542932,Jon Berti,Pedro Severino,0,0,1,True,2020-07-29,Stolen,2B,2020
1B,2B,Stolen Base 2B,542340,Jonathan Villar,Pedro Severino,2,0,5,False,2020-07-27,Stolen,2B,2020
1B,2B,Stolen Base 2B,645302,Victor Robles,Pedro Severino,6,4,7,False,2020-07-21,Stolen,2B,2020
1B,2B,Stolen Base 2B,665750,Leody Taveras,Pedro Severino,2,3,7,True,2021-09-26,Stolen,2B,2021
3B,score,Stolen Base Home,666969,Adolis García,Pedro Severino,5,8,9,True,2021-09-24,Stolen,Home,2021
1B,2B,Stolen Base 2B,669256,Nick Solak,Pedro Severino,5,8,9,True,2021-09-24,Stolen,2B,2021
1B,2B,Stolen Base 2B,543760,Marcus Semien,Pedro Severino,10,7,6,True,2021-09-11,Stolen,2B,2021
1B,,Caught Stealing 2B,658668,Edward Olivares,Pedro Severino,0,1,3,True,2021-09-08,Caught,2B,2021
2B,3B,Stolen Base 3B,593160,Whit Merrifield,Pedro Severino,0,2,3,True,2021-09-08,Stolen,3B,2021
1B,2B,Stolen Base 2B,593160,Whit Merrifield,Pedro Severino,4,1,3,True,2021-09-07,Stolen,2B,2021
1B,2B,Stolen Base 2B,502481,Jarrod Dyson,Pedro Severino,0,1,3,False,2021-08-30,Stolen,2B,2021
2B,3B,Stolen Base 3B,502481,Jarrod Dyson,Pedro Severino,0,1,3,False,2021-08-30,Stolen,3B,2021
1B,2B,Stolen Base 2B,543807,George Springer,Pedro Severino,0,1,3,False,2021-08-30,Stolen,2B,2021
1B,,Caught Stealing 2B,680776,Jarren Duran,Pedro Severino,4,0,1,False,2021-08-14,Caught,2B,2021
1B,2B,Stolen Base 2B,516782,Starling Marte,Pedro Severino,3,7,8,True,2021-07-27,Stolen,2B,2021
1B,2B,Stolen Base 2B,605119,Brian Anderson,Pedro Severino,3,7,9,True,2021-07-27,Stolen,2B,2021
1B,,Caught Stealing 2B,668227,Randy Arozarena,Pedro Severino,0,2,4,False,2021-07-19,Caught,2B,2021
1B,,Caught Stealing 2B,643217,Andrew Benintendi,Pedro Severino,6,1,6,False,2021-07-16,Caught,2B,2021
1B,2B,Stolen Base 2B,660271,Shohei Ohtani,Pedro Severino,8,7,9,False,2021-07-02,Stolen,2B,2021
1B,,Caught Stealing 2B,663656,Kyle Tucker,Pedro Severino,0,6,5,True,2021-06-23,Caught,2B,2021
1B,2B,Stolen Base 2B,666182,Bo Bichette,Pedro Severino,1,1,5,True,2021-06-20,Stolen,2B,2021
2B,,Caught Stealing 3B,592696,Eddie Rosario,Pedro Severino,1,2,2,False,2021-06-16,Caught,3B,2021
1B,2B,Stolen Base 2B,664040,Brandon Lowe,Pedro Severino,4,2,8,False,2021-06-11,Stolen,2B,2021
1B,2B,Stolen Base 2B,605548,Bradley Zimmer,Pedro Severino,0,1,7,True,2021-06-04,Stolen,2B,2021
1B,2B,Stolen Base 2B,641313,Tim Anderson,Pedro Severino,2,1,7,False,2021-05-30,Stolen,2B,2021
1B,2B,Stolen Base 2B,641313,Tim Anderson,Pedro Severino,7,4,6,False,2021-05-29,Stolen,2B,2021
1B,,Caught Stealing 2B,656941,Kyle Schwarber,Pedro Severino,5,4,5,False,2021-05-23,Caught,2B,2021
1B,2B,Stolen Base 2B,657077,Alex Verdugo,Pedro Severino,0,0,3,True,2021-05-07,Stolen,2B,2021
2B,3B,Stolen Base 3B,646240,Rafael Devers,Pedro Severino,0,0,4,True,2021-05-07,Stolen,3B,2021
2B,3B,Stolen Base 3B,543877,Christian Vázquez,Pedro Severino,2,5,8,True,2021-05-07,Stolen,3B,2021
1B,,Caught Stealing 2B,664059,Sam Haggerty,Pedro Severino,0,2,3,False,2021-05-05,Caught,2B,2021
1B,2B,Stolen Base 2B,592192,Mark Canha,Pedro Severino,0,0,1,False,2021-05-01,Stolen,2B,2021
1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,Pedro Severino,0,0,3,False,2021-04-21,Stolen,2B,2021
1B,2B,Stolen Base 2B,666211,Taylor Trammell,Pedro Severino,2,0,2,True,2021-04-15,Stolen,2B,2021
1B,2B,Stolen Base 2B,664059,Sam Haggerty,Pedro Severino,2,2,5,True,2021-04-15,Stolen,2B,2021
2B,3B,Stolen Base 3B,543877,Christian Vázquez,Pedro Severino,0,2,1,True,2021-04-08,Stolen,3B,2021
1B,2B,Stolen Base 2B,503556,Marwin Gonzalez,Pedro Severino,0,2,1,True,2021-04-08,Stolen,2B,2021
1B,2B,Stolen Base 2B,503556,Marwin Gonzalez,Pedro Severino,0,0,2,False,2021-04-03,Stolen,2B,2021
