,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
803,1B,2B,Stolen Base 2B,114135,Steve Finley,Michael Barrett,0,1,2,True,2000-08-28,Stolen,2B,2000
848,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Piazza,0,0,5,True,2000-08-26,Stolen,2B,2000
1102,1B,2B,Stolen Base 2B,114135,Steve Finley,Tom Prince,3,3,9,True,2000-08-14,Stolen,2B,2000
1452,1B,,Caught Stealing 2B,114135,Steve Finley,Ramon Castro,1,0,2,True,2000-07-30,Caught,2B,2000
1634,1B,2B,Stolen Base 2B,114135,Steve Finley,Eddie Taubensee,3,1,3,True,2000-07-22,Stolen,2B,2000
1709,1B,2B,Stolen Base 2B,114135,Steve Finley,Joe Oliver,0,2,5,False,2000-07-18,Stolen,2B,2000
1772,1B,,Caught Stealing 2B,114135,Steve Finley,Bill Haselman,1,0,2,False,2000-07-15,Caught,2B,2000
1773,1B,2B,Stolen Base 2B,114135,Steve Finley,Bill Haselman,5,5,8,False,2000-07-15,Stolen,2B,2000
1924,1B,2B,Stolen Base 2B,114135,Steve Finley,Tony Eusebio,0,1,1,True,2000-07-05,Stolen,2B,2000
2066,2B,,Caught Stealing 3B,114135,Steve Finley,Tony Eusebio,0,0,2,False,2000-06-28,Caught,3B,2000
2634,1B,2B,Caught Stealing 3B,114135,Steve Finley,Ivan Rodriguez,3,1,7,True,2000-06-03,Caught,3B,2000
2972,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Piazza,4,3,8,True,2000-05-19,Stolen,2B,2000
3115,2B,3B,Stolen Base 3B,114135,Steve Finley,Carlos Hernandez,1,3,6,True,2000-05-13,Stolen,3B,2000
3454,1B,2B,Stolen Base 2B,114135,Steve Finley,Joe Girardi,1,3,6,True,2000-04-29,Stolen,2B,2000
3456,1B,,Caught Stealing 2B,114135,Steve Finley,Joe Girardi,1,3,8,True,2000-04-29,Caught,2B,2000
3771,2B,3B,Stolen Base 3B,114135,Steve Finley,Bobby Estalella,4,7,8,True,2000-04-15,Stolen,3B,2000
3889,1B,2B,Stolen Base 2B,114135,Steve Finley,Wiki Gonzalez,2,6,5,True,2000-04-10,Stolen,2B,2000
312,1B,2B,Stolen Base 2B,114135,Steve Finley,Benito Santiago,0,2,2,False,2001-05-23,Stolen,2B,2001
554,1B,,Caught Stealing 2B,114135,Steve Finley,Gary Bennett,2,1,5,False,2001-05-13,Caught,2B,2001
759,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Piazza,0,3,4,True,2001-05-06,Stolen,2B,2001
996,1B,2B,Stolen Base 2B,114135,Steve Finley,Javy Lopez,10,6,8,False,2001-04-26,Stolen,2B,2001
1135,1B,,Caught Stealing 2B,114135,Steve Finley,Brent Mayne,2,0,5,False,2001-04-20,Caught,2B,2001
52,2B,3B,Stolen Base 3B,114135,Steve Finley,Gary Bennett,8,6,8,False,2002-09-27,Stolen,3B,2002
285,1B,2B,Stolen Base 2B,114135,Steve Finley,Robert Machado,5,5,9,False,2002-09-15,Stolen,2B,2002
709,1B,2B,Stolen Base 2B,114135,Steve Finley,Joe Girardi,0,0,1,False,2002-08-25,Stolen,2B,2002
757,1B,,Caught Stealing 2B,114135,Steve Finley,Todd Hundley,2,2,7,False,2002-08-23,Caught,2B,2002
1242,1B,2B,Stolen Base 2B,114135,Steve Finley,Brian Schneider,4,3,8,True,2002-07-30,Stolen,2B,2002
1617,1B,2B,Stolen Base 2B,114135,Steve Finley,Paul Lo Duca,0,2,2,True,2002-07-13,Stolen,2B,2002
1618,1B,2B,Stolen Base 2B,114135,Steve Finley,Paul Lo Duca,2,4,6,True,2002-07-13,Stolen,2B,2002
1729,1B,2B,Stolen Base 2B,114135,Steve Finley,Benito Santiago,2,3,8,False,2002-07-06,Stolen,2B,2002
1878,1B,2B,Stolen Base 2B,114135,Steve Finley,Einar Díaz,1,4,5,True,2002-06-29,Stolen,2B,2002
1991,1B,2B,Stolen Base 2B,114135,Steve Finley,Ken Huckaby,1,2,1,False,2002-06-23,Stolen,2B,2002
2146,1B,2B,Stolen Base 2B,114135,Steve Finley,Brandon Inge,3,1,8,False,2002-06-15,Stolen,2B,2002
2316,1B,,Caught Stealing 2B,114135,Steve Finley,Jason Varitek,1,1,2,True,2002-06-08,Caught,2B,2002
2371,1B,2B,Stolen Base 2B,114135,Steve Finley,Brad Ausmus,3,1,5,False,2002-06-04,Stolen,2B,2002
2372,1B,2B,Stolen Base 2B,114135,Steve Finley,Brad Ausmus,4,5,7,False,2002-06-04,Stolen,2B,2002
2939,1B,2B,Stolen Base 2B,114135,Steve Finley,Jason Kendall,2,1,9,True,2002-05-14,Stolen,2B,2002
3002,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Lieberthal,0,0,2,True,2002-05-11,Stolen,2B,2002
3181,1B,,Caught Stealing 2B,114135,Steve Finley,Michael Barrett,4,3,7,False,2002-05-03,Caught,2B,2002
3206,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Piazza,0,0,2,False,2002-05-02,Stolen,2B,2002
3294,1B,2B,Stolen Base 2B,114135,Steve Finley,Charles Johnson,0,2,1,True,2002-04-28,Stolen,2B,2002
129,1B,2B,Stolen Base 2B,114135,Steve Finley,Charles Johnson,0,0,1,True,2003-09-23,Stolen,2B,2003
295,1B,2B,Stolen Base 2B,114135,Steve Finley,Gregg Zaun,0,0,1,False,2003-09-13,Stolen,2B,2003
437,1B,2B,Stolen Base 2B,114135,Steve Finley,Yorvit Torrealba,6,4,5,True,2003-09-07,Stolen,2B,2003
463,1B,2B,Stolen Base 2B,114135,Steve Finley,Benito Santiago,0,0,1,True,2003-09-06,Stolen,2B,2003
546,1B,2B,Stolen Base 2B,114135,Steve Finley,Yorvit Torrealba,0,0,5,False,2003-09-01,Stolen,2B,2003
656,1B,2B,Stolen Base 2B,114135,Steve Finley,Gary Bennett,4,0,6,False,2003-08-26,Stolen,2B,2003
910,2B,,Caught Stealing 3B,114135,Steve Finley,Jason LaRue,0,0,2,True,2003-08-13,Caught,3B,2003
914,1B,2B,Stolen Base 2B,114135,Steve Finley,Jason LaRue,1,0,7,True,2003-08-13,Stolen,2B,2003
974,1B,,Caught Stealing 2B,114135,Steve Finley,Vance Wilson,0,1,2,False,2003-08-10,Caught,2B,2003
1173,1B,,Caught Stealing 2B,114135,Steve Finley,Damian Miller,1,1,9,True,2003-08-01,Caught,2B,2003
1301,1B,,Caught Stealing 2B,114135,Steve Finley,Paul Lo Duca,1,1,14,False,2003-07-25,Caught,2B,2003
1393,1B,2B,Stolen Base 2B,114135,Steve Finley,Yorvit Torrealba,0,2,4,True,2003-07-21,Stolen,2B,2003
1441,1B,,Caught Stealing 2B,114135,Steve Finley,Gary Bennett,1,0,2,True,2003-07-19,Caught,2B,2003
1667,1B,2B,Stolen Base 2B,114135,Steve Finley,Paul Lo Duca,0,0,3,True,2003-07-04,Stolen,2B,2003
1725,1B,2B,Stolen Base 2B,114135,Steve Finley,Bobby Estalella,1,0,3,True,2003-07-02,Stolen,2B,2003
1797,1B,2B,Stolen Base 2B,114135,Steve Finley,A.J. Hinch,3,5,10,True,2003-06-29,Stolen,2B,2003
2757,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Lieberthal,0,1,6,True,2003-05-13,Stolen,2B,2003
2917,1B,2B,Stolen Base 2B,114135,Steve Finley,Henry Blanco,4,1,3,False,2003-05-04,Stolen,2B,2003
3228,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Matheny,3,4,9,True,2003-04-19,Stolen,2B,2003
3373,1B,2B,Stolen Base 2B,114135,Steve Finley,Eddie Pérez,1,2,4,False,2003-04-12,Stolen,2B,2003
3554,1B,,Caught Stealing 2B,114135,Steve Finley,Paul Lo Duca,0,4,5,False,2003-04-02,Caught,2B,2003
425,1B,,Caught Stealing 2B,114135,Steve Finley,Mike Matheny,0,0,1,False,2004-09-10,Caught,2B,2004
724,2B,3B,Stolen Base 3B,114135,Steve Finley,Brian Schneider,0,1,4,True,2004-08-26,Stolen,3B,2004
1258,1B,2B,Stolen Base 2B,114135,Steve Finley,Todd Greene,0,1,7,True,2004-07-30,Stolen,2B,2004
1343,1B,,Caught Stealing 2B,114135,Steve Finley,Brad Ausmus,1,2,6,True,2004-07-26,Caught,2B,2004
1872,2B,,Caught Stealing 3B,114135,Steve Finley,Ivan Rodriguez,5,6,6,True,2004-06-26,Caught,3B,2004
2536,1B,2B,Stolen Base 2B,114135,Steve Finley,A.J. Pierzynski,4,1,9,True,2004-05-25,Stolen,2B,2004
2804,1B,2B,Stolen Base 2B,114135,Steve Finley,Mike Piazza,2,2,1,False,2004-05-10,Stolen,2B,2004
2971,2B,3B,Stolen Base 3B,114135,Steve Finley,Mike Lieberthal,0,4,6,True,2004-05-02,Stolen,3B,2004
3073,1B,2B,Stolen Base 2B,114135,Steve Finley,Michael Barrett,0,0,2,False,2004-04-27,Stolen,2B,2004
3103,1B,2B,Stolen Base 2B,114135,Steve Finley,Ramon Hernandez,4,2,3,False,2004-04-25,Stolen,2B,2004
3152,1B,2B,Stolen Base 2B,114135,Steve Finley,Ramon Hernandez,5,2,8,False,2004-04-23,Stolen,2B,2004
3295,1B,2B,Stolen Base 2B,114135,Steve Finley,Ramon Hernandez,0,2,5,True,2004-04-16,Stolen,2B,2004
1193,1B,2B,Stolen Base 2B,114135,Steve Finley,Jorge Posada,2,1,6,True,2005-07-30,Stolen,2B,2005
1335,1B,2B,Stolen Base 2B,114135,Steve Finley,Jorge Posada,4,3,3,False,2005-07-23,Stolen,2B,2005
2165,1B,2B,Stolen Base 2B,114135,Steve Finley,Brayan Peña,4,4,5,True,2005-06-08,Stolen,2B,2005
