,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
206,1B,2B,Stolen Base 2B,641531,Hunter Dozier,James McCann,0,3,1,True,2018-09-20,Stolen,2B,2018
1124,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Mitch Garver,6,5,8,True,2018-08-05,Stolen,2B,2018
1641,1B,2B,Caught Stealing Home,641531,Hunter Dozier,Roberto Pérez,1,3,2,False,2018-07-04,Caught,Home,2018
1883,1B,,Caught Stealing 2B,641531,Hunter Dozier,Isiah Kiner-Falefa,2,3,9,False,2018-06-20,Caught,2B,2018
445,2B,,Caught Stealing 3B,641531,Hunter Dozier,Jake Rogers,5,3,7,False,2019-09-04,Caught,3B,2019
655,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Christian Vázquez,4,4,9,True,2019-08-22,Stolen,2B,2019
863,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Christian Vázquez,4,4,9,True,2019-08-07,Stolen,2B,2019
2423,2B,3B,Stolen Base 3B,641531,Hunter Dozier,Michael Pérez,3,0,1,False,2019-05-01,Stolen,3B,2019
2682,1B,,Caught Stealing 2B,641531,Hunter Dozier,Welington Castillo,3,4,8,True,2019-04-15,Caught,2B,2019
196,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Jacob Nottingham,0,3,1,True,2020-09-18,Stolen,2B,2020
371,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Austin Hedges,0,3,3,True,2020-09-10,Stolen,2B,2020
590,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Yasmani Grandal,0,0,1,True,2020-08-29,Stolen,2B,2020
820,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Mitch Garver,0,0,2,True,2020-08-17,Stolen,2B,2020
45,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Roberto Pérez,3,3,5,False,2021-09-28,Stolen,2B,2021
74,1B,,Caught Stealing 2B,641531,Hunter Dozier,Eric Haase,0,2,5,True,2021-09-26,Caught,2B,2021
577,1B,,Caught Stealing 2B,641531,Hunter Dozier,Jason Castro,1,1,4,True,2021-08-25,Caught,2B,2021
791,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Rob Brantly,1,3,2,False,2021-08-11,Stolen,2B,2021
980,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Alejandro Kirk,6,3,9,True,2021-07-30,Stolen,2B,2021
1013,1B,,Caught Stealing 2B,641531,Hunter Dozier,Seby Zavala,3,1,7,False,2021-07-27,Caught,2B,2021
2580,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Alejandro Kirk,0,0,5,False,2021-04-18,Stolen,2B,2021
609,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Luis Campusano,8,4,6,False,2022-08-28,Stolen,2B,2022
610,2B,3B,Stolen Base 3B,641531,Hunter Dozier,Luis Campusano,9,4,6,False,2022-08-28,Stolen,3B,2022
1805,1B,,Caught Stealing 2B,641531,Hunter Dozier,Kurt Suzuki,1,2,4,True,2022-06-20,Caught,2B,2022
1808,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Kurt Suzuki,2,2,7,True,2022-06-20,Stolen,2B,2022
2478,2B,,Caught Stealing 3B,641531,Hunter Dozier,Elias Díaz,0,0,2,True,2022-05-15,Caught,3B,2022
2532,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Jonah Heim,1,0,4,True,2022-05-12,Stolen,2B,2022
3154,1B,,Caught Stealing 2B,641531,Hunter Dozier,Austin Hedges,1,1,7,False,2022-04-07,Caught,2B,2022
3582,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Ryan Jeffers,2,2,8,True,2023-04-29,Stolen,2B,2023
3899,1B,2B,Stolen Base 2B,641531,Hunter Dozier,Sean Murphy,1,1,2,False,2023-04-15,Stolen,2B,2023
