,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
20,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Anthony Recker,2,0,1,False,2016-08-11,Stolen,2B,2016
30,2B,,Caught Stealing 3B,606115,Orlando Arcia,Carson Kelly,1,4,6,True,2017-09-29,Caught,3B,2017
92,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Tucker Barnhart,6,3,5,False,2017-09-26,Stolen,2B,2017
379,1B,,Caught Stealing 2B,606115,Orlando Arcia,René Rivera,1,1,5,True,2017-09-10,Caught,2B,2017
468,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Tucker Barnhart,2,1,7,True,2017-09-05,Stolen,2B,2017
772,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Jonathan Lucroy,1,1,5,True,2017-08-20,Stolen,2B,2017
982,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Chris Gimenez,0,1,2,False,2017-08-09,Stolen,2B,2017
1078,2B,,Caught Stealing 3B,606115,Orlando Arcia,Jesús Sucre,0,1,3,True,2017-08-05,Caught,3B,2017
1225,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Willson Contreras,2,0,4,False,2017-07-28,Stolen,2B,2017
1252,2B,3B,Stolen Base 3B,606115,Orlando Arcia,Matt Wieters,0,2,7,True,2017-07-26,Stolen,3B,2017
1421,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Francisco Cervelli,0,2,4,True,2017-07-17,Stolen,2B,2017
1423,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Francisco Cervelli,3,2,8,True,2017-07-17,Stolen,2B,2017
1424,2B,3B,Stolen Base 3B,606115,Orlando Arcia,Francisco Cervelli,3,2,8,True,2017-07-17,Stolen,3B,2017
1700,1B,,Caught Stealing 2B,606115,Orlando Arcia,Tucker Barnhart,4,3,9,True,2017-06-28,Caught,2B,2017
1795,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Tyler Flowers,2,0,2,True,2017-06-23,Stolen,2B,2017
1998,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Eric Fryer,2,5,4,True,2017-06-13,Stolen,2B,2017
2017,2B,3B,Stolen Base 3B,606115,Orlando Arcia,Chris Herrmann,1,0,3,True,2017-06-11,Stolen,3B,2017
2068,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Jeff Mathis,6,8,9,True,2017-06-09,Stolen,2B,2017
2524,1B,,Caught Stealing 2B,606115,Orlando Arcia,Austin Hedges,2,6,8,True,2017-05-16,Caught,2B,2017
2684,1B,,Caught Stealing 2B,606115,Orlando Arcia,Sandy León,6,1,4,False,2017-05-09,Caught,2B,2017
3137,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Tucker Barnhart,0,3,3,True,2017-04-16,Stolen,2B,2017
3185,1B,,Caught Stealing 2B,606115,Orlando Arcia,Tucker Barnhart,1,5,7,True,2017-04-13,Caught,2B,2017
268,1B,,Caught Stealing 2B,606115,Orlando Arcia,Curt Casali,1,0,4,False,2018-09-17,Caught,2B,2018
333,2B,3B,Stolen Base 3B,606115,Orlando Arcia,Francisco Cervelli,6,3,6,False,2018-09-14,Stolen,3B,2018
415,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Willson Contreras,2,3,6,True,2018-09-10,Stolen,2B,2018
830,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Yadier Molina,0,0,3,True,2018-08-19,Stolen,2B,2018
1196,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Yasmani Grandal,4,4,9,True,2018-08-01,Stolen,2B,2018
1271,2B,,Caught Stealing 3B,606115,Orlando Arcia,Nick Hundley,0,6,6,True,2018-07-28,Caught,3B,2018
1732,1B,2B,Stolen Base 2B,606115,Orlando Arcia,Tucker Barnhart,1,3,8,True,2018-06-29,Stolen,2B,2018
1733,2B,,Caught Stealing 3B,606115,Orlando Arcia,Tucker Barnhart,1,3,8,True,2018-06-29,Caught,3B,2018
2594,2B,3B,Stolen Base 3B,606115,Orlando Arcia,Chris Iannetta,10,8,8,True,2018-05-11,Stolen,3B,2018
