,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
51,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Adam Melhuse,0,3,1,True,2004-09-28,Stolen,2B,2004
107,1B,2B,Caught Stealing 3B,430598,Jeremy Reed,Rod Barajas,2,4,5,True,2004-09-25,Caught,3B,2004
392,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Jason Varitek,0,0,5,False,2004-09-12,Stolen,2B,2004
181,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Guillermo Quiroz,5,5,8,True,2005-09-22,Stolen,2B,2005
345,1B,2B,Stolen Base 2B,430598,Jeremy Reed,José Molina,2,0,1,False,2005-09-14,Stolen,2B,2005
347,1B,,Caught Stealing 2B,430598,Jeremy Reed,José Molina,9,7,6,False,2005-09-14,Caught,2B,2005
481,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Adam Melhuse,2,3,7,True,2005-09-06,Stolen,2B,2005
654,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Chris Widger,3,1,2,False,2005-08-28,Stolen,2B,2005
655,2B,3B,Stolen Base 3B,430598,Jeremy Reed,Chris Widger,3,1,2,False,2005-08-28,Stolen,3B,2005
758,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Rod Barajas,1,1,4,True,2005-08-23,Stolen,2B,2005
862,2B,,Caught Stealing 3B,430598,Jeremy Reed,Paul Phillips,4,0,1,False,2005-08-17,Caught,3B,2005
867,1B,2B,Stolen Base 2B,430598,Jeremy Reed,John Buck,3,3,6,False,2005-08-16,Stolen,2B,2005
868,2B,3B,Stolen Base 3B,430598,Jeremy Reed,John Buck,4,3,8,False,2005-08-16,Stolen,3B,2005
1015,1B,,Caught Stealing 2B,430598,Jeremy Reed,Joe Mauer,0,0,4,False,2005-08-09,Caught,2B,2005
1086,1B,,Caught Stealing 2B,430598,Jeremy Reed,A.J. Pierzynski,1,1,2,True,2005-08-05,Caught,2B,2005
1155,1B,,Caught Stealing 2B,430598,Jeremy Reed,Ivan Rodriguez,0,1,5,True,2005-08-02,Caught,2B,2005
1386,1B,,Caught Stealing 2B,430598,Jeremy Reed,Ken Huckaby,0,0,2,True,2005-07-21,Caught,2B,2005
1562,1B,,Caught Stealing 2B,430598,Jeremy Reed,Bengie Molina,1,5,6,True,2005-07-09,Caught,2B,2005
1865,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Robert Fick,8,2,5,True,2005-06-25,Stolen,2B,2005
1910,1B,,Caught Stealing 2B,430598,Jeremy Reed,Jason Kendall,0,0,5,False,2005-06-22,Caught,2B,2005
2713,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Jorge Posada,0,5,1,True,2005-05-11,Stolen,2B,2005
2736,1B,2B,Stolen Base 2B,430598,Jeremy Reed,John Flaherty,0,1,2,True,2005-05-10,Stolen,2B,2005
2972,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Jason Kendall,5,4,7,True,2005-04-30,Stolen,2B,2005
3221,1B,,Caught Stealing 2B,430598,Jeremy Reed,A.J. Pierzynski,0,2,1,True,2005-04-17,Caught,2B,2005
256,1B,,Caught Stealing 2B,430598,Jeremy Reed,John Buck,0,0,2,True,2008-09-16,Caught,2B,2008
283,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Jeff Mathis,2,2,6,True,2008-09-14,Stolen,2B,2008
689,1B,,Caught Stealing 2B,430598,Jeremy Reed,Joe Mauer,0,0,1,False,2008-08-26,Caught,2B,2008
995,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Shawn Riggans,0,0,1,False,2008-08-10,Stolen,2B,2008
130,3B,,Caught Stealing Home,430598,Jeremy Reed,Chris Iannetta,3,0,7,False,2009-07-28,Caught,Home,2009
448,1B,,Caught Stealing 2B,430598,Jeremy Reed,Ramon Hernandez,4,0,8,False,2009-07-11,Caught,2B,2009
1580,1B,,Caught Stealing 2B,430598,Jeremy Reed,Jason Varitek,3,5,8,True,2009-05-22,Caught,2B,2009
3679,1B,2B,Stolen Base 2B,430598,Jeremy Reed,Donny Lucy,7,3,7,False,2010-04-15,Stolen,2B,2010
