,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
423,1B,2B,Stolen Base 2B,453228,Jason Donald,Joe Mauer,0,0,2,False,2010-09-11,Stolen,2B,2010
633,1B,2B,Stolen Base 2B,453228,Jason Donald,Ramon Castro,0,1,3,False,2010-09-01,Stolen,2B,2010
899,1B,2B,Stolen Base 2B,453228,Jason Donald,Jason Kendall,3,5,9,True,2010-08-19,Stolen,2B,2010
1819,1B,2B,Stolen Base 2B,453228,Jason Donald,Bengie Molina,0,1,2,True,2010-07-05,Stolen,2B,2010
1820,2B,3B,Stolen Base 3B,453228,Jason Donald,Bengie Molina,1,6,5,True,2010-07-05,Stolen,3B,2010
2452,1B,,Caught Stealing 2B,453228,Jason Donald,Victor Martinez,0,2,5,False,2010-06-07,Caught,2B,2010
639,1B,2B,Stolen Base 2B,453228,Jason Donald,Brayan Peña,1,4,5,True,2011-09-04,Stolen,2B,2011
973,1B,2B,Stolen Base 2B,453228,Jason Donald,Alex Avila,0,0,2,True,2011-08-21,Stolen,2B,2011
1033,1B,2B,Stolen Base 2B,453228,Jason Donald,Tyler Flowers,2,4,9,True,2011-08-18,Stolen,2B,2011
1240,3B,,Caught Stealing Home,453228,Jason Donald,Alex Avila,2,2,8,False,2011-08-09,Caught,Home,2011
1197,1B,2B,Stolen Base 2B,453228,Jason Donald,Jarrod Saltalamacchia,5,3,8,False,2012-08-09,Stolen,2B,2012
3305,1B,2B,Stolen Base 2B,453228,Jason Donald,Jarrod Saltalamacchia,7,5,9,True,2012-05-11,Stolen,2B,2012
3735,1B,2B,Stolen Base 2B,453228,Jason Donald,Kurt Suzuki,0,2,6,True,2012-04-21,Stolen,2B,2012
4064,1B,2B,Stolen Base 2B,453228,Jason Donald,Jeff Mathis,4,3,8,False,2012-04-08,Stolen,2B,2012
