,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
826,1B,2B,Stolen Base 2B,445055,Jon Jay,Eli Whiteside,5,0,4,False,2010-08-22,Stolen,2B,2010
1312,1B,,Caught Stealing 2B,445055,Jon Jay,Erik Kratz,0,0,4,False,2010-07-30,Caught,2B,2010
1476,1B,,Caught Stealing 2B,445055,Jon Jay,Geovany Soto,6,4,7,True,2010-07-24,Caught,2B,2010
1516,1B,2B,Stolen Base 2B,445055,Jon Jay,Brian Schneider,0,2,11,False,2010-07-22,Stolen,2B,2010
1651,1B,,Caught Stealing 2B,445055,Jon Jay,A.J. Ellis,0,0,2,False,2010-07-17,Caught,2B,2010
1728,1B,,Caught Stealing 2B,445055,Jon Jay,Humberto Quintero,3,0,2,True,2010-07-10,Caught,2B,2010
176,1B,,Caught Stealing 2B,445055,Jon Jay,Koyie Hill,1,1,7,False,2011-09-23,Caught,2B,2011
453,1B,,Caught Stealing 2B,445055,Jon Jay,Ryan Doumit,0,1,1,True,2011-09-12,Caught,2B,2011
1028,1B,,Caught Stealing 2B,445055,Jon Jay,Geovany Soto,3,4,8,True,2011-08-19,Caught,2B,2011
1178,1B,2B,Stolen Base 2B,445055,Jon Jay,Jonathan Lucroy,4,2,5,False,2011-08-11,Stolen,2B,2011
1644,1B,,Caught Stealing 2B,445055,Jon Jay,Eric Fryer,0,1,3,True,2011-07-24,Caught,2B,2011
2078,1B,,Caught Stealing 2B,445055,Jon Jay,Ramon Hernandez,0,0,4,False,2011-07-04,Caught,2B,2011
2821,1B,2B,Stolen Base 2B,445055,Jon Jay,Geovany Soto,3,0,3,False,2011-06-03,Stolen,2B,2011
2854,1B,2B,Stolen Base 2B,445055,Jon Jay,Eli Whiteside,0,0,1,False,2011-06-01,Stolen,2B,2011
3101,1B,2B,Stolen Base 2B,445055,Jon Jay,Kyle Phillips,0,0,1,True,2011-05-23,Stolen,2B,2011
3139,1B,,Caught Stealing 2B,445055,Jon Jay,Brayan Peña,0,0,1,True,2011-05-22,Caught,2B,2011
3188,1B,2B,Stolen Base 2B,445055,Jon Jay,Brayan Peña,0,0,5,True,2011-05-20,Stolen,2B,2011
3230,1B,2B,Stolen Base 2B,445055,Jon Jay,Humberto Quintero,5,1,7,False,2011-05-18,Stolen,2B,2011
114,1B,2B,Stolen Base 2B,445055,Jon Jay,Chris Snyder,0,2,2,True,2012-09-25,Stolen,2B,2012
242,1B,2B,Stolen Base 2B,445055,Jon Jay,Jason Castro,3,1,2,False,2012-09-20,Stolen,2B,2012
243,1B,,Caught Stealing 2B,445055,Jon Jay,Jason Castro,3,3,4,False,2012-09-20,Caught,2B,2012
290,1B,,Caught Stealing 2B,445055,Jon Jay,Jason Castro,0,0,1,False,2012-09-18,Caught,2B,2012
292,2B,,Caught Stealing 3B,445055,Jon Jay,Jason Castro,3,0,5,False,2012-09-18,Caught,3B,2012
443,2B,3B,Stolen Base 3B,445055,Jon Jay,Yasmani Grandal,0,1,3,True,2012-09-11,Stolen,3B,2012
548,1B,2B,Stolen Base 2B,445055,Jon Jay,Martín Maldonado,2,1,5,False,2012-09-07,Stolen,2B,2012
705,1B,,Caught Stealing 2B,445055,Jon Jay,Jesus Flores,0,0,1,True,2012-09-01,Caught,2B,2012
864,1B,2B,Stolen Base 2B,445055,Jon Jay,Ryan Hanigan,5,8,8,True,2012-08-24,Stolen,2B,2012
896,1B,2B,Stolen Base 2B,445055,Jon Jay,Jason Castro,1,2,3,False,2012-08-22,Stolen,2B,2012
1198,1B,2B,Stolen Base 2B,445055,Jon Jay,Buster Posey,2,0,3,False,2012-08-09,Stolen,2B,2012
1199,2B,3B,Stolen Base 3B,445055,Jon Jay,Buster Posey,3,1,6,False,2012-08-09,Stolen,3B,2012
1206,1B,,Caught Stealing 2B,445055,Jon Jay,Buster Posey,0,2,4,False,2012-08-08,Caught,2B,2012
1350,1B,2B,Stolen Base 2B,445055,Jon Jay,Ramon Hernandez,0,0,1,True,2012-08-02,Stolen,2B,2012
1410,1B,2B,Stolen Base 2B,445055,Jon Jay,Wilin Rosario,2,6,6,True,2012-07-31,Stolen,2B,2012
1543,1B,2B,Stolen Base 2B,445055,Jon Jay,Geovany Soto,6,9,7,True,2012-07-27,Stolen,2B,2012
1711,1B,2B,Stolen Base 2B,445055,Jon Jay,Steve Clevenger,4,1,7,False,2012-07-20,Stolen,2B,2012
2052,2B,3B,Stolen Base 3B,445055,Jon Jay,Wilin Rosario,1,0,1,False,2012-07-02,Stolen,3B,2012
