,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1911,1B,2B,Stolen Base 2B,111369,Darren Bragg,Doug Mirabelli,0,3,6,True,2000-07-06,Stolen,2B,2000
2759,1B,2B,Stolen Base 2B,111369,Darren Bragg,Tony Eusebio,2,4,3,False,2000-05-29,Stolen,2B,2000
3048,1B,2B,Stolen Base 2B,111369,Darren Bragg,Mike Piazza,1,3,4,True,2000-05-16,Stolen,2B,2000
3145,1B,2B,Stolen Base 2B,111369,Darren Bragg,Bobby Estalella,4,0,1,False,2000-05-12,Stolen,2B,2000
3741,1B,,Caught Stealing 2B,111369,Darren Bragg,Mike Matheny,1,2,2,False,2000-04-16,Caught,2B,2000
124,1B,2B,Stolen Base 2B,111369,Darren Bragg,Charles Johnson,0,0,1,True,2001-05-31,Stolen,2B,2001
125,2B,,Caught Stealing 3B,111369,Darren Bragg,Charles Johnson,0,0,1,True,2001-05-31,Caught,3B,2001
126,1B,,Caught Stealing 2B,111369,Darren Bragg,Charles Johnson,0,3,7,True,2001-05-31,Caught,2B,2001
321,1B,2B,Stolen Base 2B,111369,Darren Bragg,Michael Barrett,0,0,1,True,2001-05-23,Stolen,2B,2001
459,1B,2B,Stolen Base 2B,111369,Darren Bragg,Ben Davis,2,15,8,False,2001-05-17,Stolen,2B,2001
66,1B,2B,Stolen Base 2B,111369,Darren Bragg,Mike Piazza,1,3,5,True,2002-09-27,Stolen,2B,2002
303,1B,2B,Stolen Base 2B,111369,Darren Bragg,Mike Redmond,0,4,4,True,2002-09-14,Stolen,2B,2002
627,1B,2B,Stolen Base 2B,111369,Darren Bragg,Michael Barrett,0,2,7,True,2002-08-30,Stolen,2B,2002
1702,1B,2B,Stolen Base 2B,111369,Darren Bragg,Joe Girardi,2,0,8,False,2002-07-07,Stolen,2B,2002
1868,1B,2B,Stolen Base 2B,111369,Darren Bragg,Doug Mirabelli,0,3,6,True,2002-06-30,Stolen,2B,2002
2275,1B,,Caught Stealing 2B,111369,Darren Bragg,Bill Haselman,2,3,5,True,2002-06-09,Caught,2B,2002
3145,2B,,Caught Stealing 3B,111369,Darren Bragg,Mike Matheny,1,4,9,True,2002-05-05,Caught,3B,2002
2921,1B,2B,Stolen Base 2B,111369,Darren Bragg,Chad Moeller,4,4,11,True,2003-05-04,Stolen,2B,2003
3310,1B,,Caught Stealing 2B,111369,Darren Bragg,Michael Barrett,2,3,9,True,2003-04-16,Caught,2B,2003
3453,1B,2B,Stolen Base 2B,111369,Darren Bragg,Mike Lieberthal,3,3,7,True,2003-04-08,Stolen,2B,2003
311,1B,2B,Stolen Base 2B,111369,Darren Bragg,Paul Bako,4,5,7,False,2004-09-16,Stolen,2B,2004
