,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
418,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Chris Iannetta,0,1,1,True,2012-09-12,Stolen,2B,2012
507,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Jesus Montero,1,2,4,True,2012-09-08,Stolen,3B,2012
687,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Jarrod Saltalamacchia,2,0,3,False,2012-09-01,Stolen,2B,2012
688,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Jarrod Saltalamacchia,2,0,3,False,2012-09-01,Stolen,3B,2012
952,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Joe Mauer,1,4,2,False,2012-08-20,Stolen,2B,2012
1027,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Lou Marson,4,4,5,False,2012-08-17,Stolen,3B,2012
1233,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Bobby Wilson,1,0,3,False,2012-08-07,Stolen,3B,2012
1325,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Jeff Mathis,4,1,6,False,2012-08-03,Stolen,2B,2012
1326,2B,,Caught Stealing 3B,493316,Yoenis Cespedes,Jeff Mathis,4,1,6,False,2012-08-03,Caught,3B,2012
1558,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,J.P. Arencibia,0,1,1,True,2012-07-25,Stolen,3B,2012
1702,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Russell Martin,1,0,3,False,2012-07-20,Stolen,2B,2012
1894,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Miguel Olivo,1,0,1,False,2012-07-08,Stolen,2B,2012
1946,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Miguel Olivo,1,1,9,False,2012-07-06,Stolen,2B,2012
3645,1B,,Caught Stealing 2B,493316,Yoenis Cespedes,A.J. Pierzynski,0,0,2,False,2012-04-25,Caught,2B,2012
3653,1B,,Caught Stealing 2B,493316,Yoenis Cespedes,Tyler Flowers,0,0,2,False,2012-04-24,Caught,2B,2012
3707,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Lou Marson,0,1,2,False,2012-04-22,Stolen,2B,2012
3733,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Carlos Santana,0,1,1,False,2012-04-21,Stolen,2B,2012
3763,2B,3B,Caught Stealing 2B,493316,Yoenis Cespedes,Carlos Santana,2,4,5,False,2012-04-20,Caught,2B,2012
3843,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Chris Iannetta,2,5,8,True,2012-04-17,Stolen,2B,2012
3990,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Brayan Peña,1,0,2,False,2012-04-11,Stolen,3B,2012
471,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Cody Clark,1,0,6,False,2013-09-07,Stolen,3B,2013
1363,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Hank Conger,0,1,4,False,2013-07-25,Stolen,2B,2013
1529,2B,,Caught Stealing 3B,493316,Yoenis Cespedes,Ryan Lavarnway,2,2,10,False,2013-07-14,Caught,3B,2013
1579,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Jarrod Saltalamacchia,0,2,2,False,2013-07-12,Stolen,2B,2013
1580,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Jarrod Saltalamacchia,0,2,2,False,2013-07-12,Stolen,3B,2013
1681,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,George Kottaras,0,2,2,True,2013-07-07,Stolen,3B,2013
2531,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Carlos Corporán,0,0,1,True,2013-05-26,Stolen,3B,2013
2639,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Geovany Soto,0,0,1,True,2013-05-20,Stolen,2B,2013
2914,1B,,Caught Stealing 2B,493316,Yoenis Cespedes,Yan Gomes,1,0,9,True,2013-05-07,Caught,2B,2013
3021,1B,,Caught Stealing 2B,493316,Yoenis Cespedes,Hank Conger,4,5,9,False,2013-05-01,Caught,2B,2013
86,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Ryan Hanigan,4,1,3,False,2014-09-25,Stolen,3B,2014
375,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Salvador Perez,0,3,3,True,2014-09-12,Stolen,2B,2014
538,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Dioner Navarro,3,6,8,False,2014-09-05,Stolen,3B,2014
942,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Jason Castro,5,6,5,False,2014-08-16,Stolen,3B,2014
1295,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Jason Castro,1,0,4,True,2014-07-29,Stolen,3B,2014
1348,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Robinson Chirinos,2,1,6,True,2014-07-25,Stolen,3B,2014
1629,1B,2B,Caught Stealing 3B,493316,Yoenis Cespedes,Buster Posey,4,0,5,False,2014-07-08,Caught,3B,2014
1837,1B,,Caught Stealing 2B,493316,Yoenis Cespedes,Jarrod Saltalamacchia,5,6,9,True,2014-06-28,Caught,2B,2014
2219,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Hank Conger,1,1,9,True,2014-06-10,Stolen,3B,2014
3588,2B,,Caught Stealing 3B,493316,Yoenis Cespedes,Mike Zunino,0,2,2,False,2014-04-06,Caught,3B,2014
738,2B,3B,Stolen Base 3B,493316,Yoenis Cespedes,Nick Hundley,9,13,8,True,2015-08-21,Stolen,3B,2015
778,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Caleb Joseph,0,1,1,True,2015-08-19,Stolen,2B,2015
855,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Francisco Cervelli,0,2,1,False,2015-08-15,Stolen,2B,2015
992,1B,2B,Stolen Base 2B,493316,Yoenis Cespedes,Curt Casali,5,4,5,True,2015-08-08,Stolen,2B,2015
2316,2B,,Caught Stealing 3B,493316,Yoenis Cespedes,Stephen Vogt,0,0,4,True,2015-05-27,Caught,3B,2015
2332,1B,,Caught Stealing 2B,493316,Yoenis Cespedes,Josh Phegley,0,1,7,True,2015-05-26,Caught,2B,2015
