,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1591,1B,,Caught Stealing 2B,150252,Chad Hermansen,Robert Machado,0,1,2,True,2002-07-14,Caught,2B,2002
1809,2B,,Caught Stealing 3B,150252,Chad Hermansen,Robert Machado,2,5,4,False,2002-07-02,Caught,3B,2002
1860,2B,3B,Stolen Base 3B,150252,Chad Hermansen,Brandon Inge,0,4,7,True,2002-06-30,Stolen,3B,2002
1978,1B,2B,Stolen Base 2B,150252,Chad Hermansen,Michael Barrett,4,1,8,False,2002-06-25,Stolen,2B,2002
2184,1B,,Caught Stealing 2B,150252,Chad Hermansen,Jason LaRue,2,3,9,True,2002-06-14,Caught,2B,2002
2231,1B,2B,Stolen Base 2B,150252,Chad Hermansen,Bengie Molina,3,7,8,True,2002-06-11,Stolen,2B,2002
2434,1B,2B,Stolen Base 2B,150252,Chad Hermansen,Mike Matheny,2,3,7,True,2002-06-02,Stolen,2B,2002
2778,1B,,Caught Stealing 2B,150252,Chad Hermansen,Gregg Zaun,1,2,3,True,2002-05-19,Caught,2B,2002
2875,2B,,Caught Stealing 3B,150252,Chad Hermansen,Brad Ausmus,0,0,1,True,2002-05-16,Caught,3B,2002
2976,1B,2B,Stolen Base 2B,150252,Chad Hermansen,Brad Ausmus,0,0,1,False,2002-05-12,Stolen,2B,2002
2978,1B,2B,Stolen Base 2B,150252,Chad Hermansen,Brad Ausmus,1,2,5,False,2002-05-12,Stolen,2B,2002
3008,1B,2B,Stolen Base 2B,150252,Chad Hermansen,Brad Ausmus,4,2,8,False,2002-05-11,Stolen,2B,2002
