,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
23,1B,,Caught Stealing 2B,115079,Scarborough Green,Ramon Hernandez,6,3,7,True,2000-09-29,Caught,2B,2000
55,1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,0,0,1,True,2000-09-28,Stolen,2B,2000
56,2B,3B,Stolen Base 3B,115079,Scarborough Green,Joe Oliver,0,4,2,True,2000-09-28,Stolen,3B,2000
57,1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,5,4,5,True,2000-09-28,Stolen,2B,2000
59,1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,5,6,6,True,2000-09-28,Stolen,2B,2000
61,1B,2B,Stolen Base 2B,115079,Scarborough Green,Joe Oliver,6,10,7,True,2000-09-28,Stolen,2B,2000
434,1B,2B,Caught Stealing 3B,115079,Scarborough Green,Fernando Lunar,3,1,2,False,2000-09-12,Caught,3B,2000
904,1B,,Caught Stealing 2B,115079,Scarborough Green,Chris Turner,8,7,9,True,2000-08-24,Caught,2B,2000
1401,1B,,Caught Stealing 2B,115079,Scarborough Green,Charles Johnson,3,4,9,False,2000-08-01,Caught,2B,2000
1881,1B,,Caught Stealing 2B,115079,Scarborough Green,Wiki Gonzalez,4,4,8,False,2000-07-07,Caught,2B,2000
1938,1B,2B,Stolen Base 2B,115079,Scarborough Green,Ramon Hernandez,10,7,8,False,2000-07-04,Stolen,2B,2000
2605,1B,2B,Stolen Base 2B,115079,Scarborough Green,Kelly Stinnett,5,6,7,False,2000-06-04,Stolen,2B,2000
2841,3B,score,Stolen Base Home,115079,Scarborough Green,Matthew LeCroy,0,2,2,True,2000-05-26,Stolen,Home,2000
3086,1B,,Caught Stealing 2B,115079,Scarborough Green,Matt Walbeck,2,5,3,True,2000-05-14,Caught,2B,2000
3113,1B,2B,Stolen Base 2B,115079,Scarborough Green,Bengie Molina,1,5,7,True,2000-05-13,Stolen,2B,2000
