,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
2450,1B,2B,Stolen Base 2B,502210,Josh Reddick,Mike Redmond,0,1,3,True,2010-06-07,Stolen,2B,2010
1616,3B,,Caught Stealing Home,502210,Josh Reddick,Brayan Peña,1,1,12,False,2011-07-25,Caught,Home,2011
1869,1B,,Caught Stealing 2B,502210,Josh Reddick,Jose Lobaton,4,6,6,True,2011-07-16,Caught,2B,2011
3043,1B,2B,Stolen Base 2B,502210,Josh Reddick,Alex Avila,0,2,2,True,2011-05-26,Stolen,2B,2011
419,1B,2B,Stolen Base 2B,502210,Josh Reddick,Chris Iannetta,0,2,7,True,2012-09-12,Stolen,2B,2012
920,1B,,Caught Stealing 2B,502210,Josh Reddick,Drew Butera,4,1,5,False,2012-08-22,Caught,2B,2012
1220,1B,2B,Stolen Base 2B,502210,Josh Reddick,Chris Iannetta,7,5,6,False,2012-08-08,Stolen,2B,2012
1328,1B,2B,Stolen Base 2B,502210,Josh Reddick,Jeff Mathis,4,4,13,False,2012-08-03,Stolen,2B,2012
2237,1B,2B,Stolen Base 2B,502210,Josh Reddick,Buster Posey,1,2,6,False,2012-06-24,Stolen,2B,2012
2278,2B,3B,Stolen Base 3B,502210,Josh Reddick,Buster Posey,4,9,7,False,2012-06-23,Stolen,3B,2012
2704,1B,2B,Stolen Base 2B,502210,Josh Reddick,Brayan Peña,1,0,3,True,2012-06-03,Stolen,2B,2012
2835,1B,2B,Caught Stealing 3B,502210,Josh Reddick,Ryan Doumit,0,2,9,True,2012-05-29,Caught,3B,2012
3026,1B,2B,Stolen Base 2B,502210,Josh Reddick,Bobby Wilson,2,1,8,False,2012-05-21,Stolen,2B,2012
3288,1B,2B,Stolen Base 2B,502210,Josh Reddick,Gerald Laird,4,2,4,False,2012-05-11,Stolen,2B,2012
3521,2B,3B,Stolen Base 3B,502210,Josh Reddick,Jarrod Saltalamacchia,0,1,1,True,2012-05-01,Stolen,3B,2012
3709,1B,2B,Stolen Base 2B,502210,Josh Reddick,Lou Marson,1,1,3,False,2012-04-22,Stolen,2B,2012
3934,1B,2B,Stolen Base 2B,502210,Josh Reddick,Miguel Olivo,0,2,8,True,2012-04-13,Stolen,2B,2012
114,1B,,Caught Stealing 2B,502210,Josh Reddick,Chris Iannetta,4,7,5,True,2013-09-23,Caught,2B,2013
205,1B,,Caught Stealing 2B,502210,Josh Reddick,Josmil Pinto,0,0,2,False,2013-09-19,Caught,2B,2013
922,1B,2B,Stolen Base 2B,502210,Josh Reddick,Yan Gomes,3,2,8,False,2013-08-16,Stolen,2B,2013
1345,1B,2B,Stolen Base 2B,502210,Josh Reddick,Hank Conger,4,2,3,False,2013-07-26,Stolen,2B,2013
1470,2B,3B,Stolen Base 3B,502210,Josh Reddick,Chris Iannetta,0,6,6,True,2013-07-21,Stolen,3B,2013
2072,1B,2B,Stolen Base 2B,502210,Josh Reddick,A.J. Pierzynski,0,2,2,True,2013-06-18,Stolen,2B,2013
3231,1B,2B,Stolen Base 2B,502210,Josh Reddick,José Molina,4,1,4,True,2013-04-21,Stolen,2B,2013
3341,1B,2B,Stolen Base 2B,502210,Josh Reddick,Jason Castro,1,2,4,False,2013-04-16,Stolen,2B,2013
3517,2B,3B,Stolen Base 3B,502210,Josh Reddick,Jason Castro,3,3,6,True,2013-04-06,Stolen,3B,2013
3540,1B,2B,Stolen Base 2B,502210,Josh Reddick,Jason Castro,0,1,1,True,2013-04-05,Stolen,2B,2013
3578,1B,2B,Stolen Base 2B,502210,Josh Reddick,Jesus Montero,6,2,8,False,2013-04-03,Stolen,2B,2013
3082,1B,2B,Stolen Base 2B,502210,Josh Reddick,Robinson Chirinos,1,9,5,True,2014-04-29,Stolen,2B,2014
3083,2B,3B,Stolen Base 2B,502210,Josh Reddick,Robinson Chirinos,1,9,5,True,2014-04-29,Stolen,2B,2014
111,1B,2B,Stolen Base 2B,502210,Josh Reddick,Chris Gimenez,1,3,2,False,2015-09-24,Stolen,2B,2015
112,2B,3B,Stolen Base 3B,502210,Josh Reddick,Chris Gimenez,1,3,2,False,2015-09-24,Stolen,3B,2015
246,1B,2B,Stolen Base 2B,502210,Josh Reddick,Tyler Flowers,0,0,2,True,2015-09-17,Stolen,2B,2015
247,1B,,Caught Stealing 2B,502210,Josh Reddick,Tyler Flowers,2,4,9,True,2015-09-17,Caught,2B,2015
337,1B,2B,Stolen Base 2B,502210,Josh Reddick,Bobby Wilson,1,0,3,True,2015-09-12,Stolen,2B,2015
681,1B,2B,Stolen Base 2B,502210,Josh Reddick,Mike Zunino,5,8,7,True,2015-08-24,Stolen,2B,2015
1164,2B,3B,Stolen Base 3B,502210,Josh Reddick,Yasmani Grandal,0,0,1,True,2015-07-29,Stolen,3B,2015
1166,2B,3B,Stolen Base 3B,502210,Josh Reddick,Yasmani Grandal,3,6,7,True,2015-07-29,Stolen,3B,2015
2104,1B,2B,Stolen Base 2B,502210,Josh Reddick,Sandy León,0,4,7,True,2015-06-07,Stolen,2B,2015
2826,1B,,Caught Stealing 2B,502210,Josh Reddick,Carlos Corporán,0,0,3,True,2015-05-03,Caught,2B,2015
3192,2B,3B,Stolen Base 3B,502210,Josh Reddick,Salvador Perez,4,4,7,True,2015-04-17,Stolen,3B,2015
3226,1B,2B,Stolen Base 2B,502210,Josh Reddick,Jason Castro,5,1,8,True,2015-04-15,Stolen,2B,2015
57,3B,,Caught Stealing Home,502210,Josh Reddick,Carlos Ruiz,1,0,6,False,2016-08-10,Caught,Home,2016
337,1B,2B,Stolen Base 2B,502210,Josh Reddick,Bobby Wilson,3,2,6,True,2016-07-27,Stolen,2B,2016
1560,1B,2B,Stolen Base 2B,502210,Josh Reddick,Brian McCann,1,2,7,False,2016-05-19,Stolen,2B,2016
1600,1B,2B,Stolen Base 2B,502210,Josh Reddick,Bryan Holaday,2,0,1,False,2016-05-18,Stolen,2B,2016
2017,1B,2B,Stolen Base 2B,502210,Josh Reddick,Jarrod Saltalamacchia,0,1,4,True,2016-04-26,Stolen,2B,2016
2066,1B,2B,Stolen Base 2B,502210,Josh Reddick,Josh Thole,0,0,1,True,2016-04-24,Stolen,2B,2016
219,1B,,Caught Stealing 2B,502210,Josh Reddick,Kevan Smith,2,1,6,False,2017-09-19,Caught,2B,2017
1637,2B,3B,Stolen Base 3B,502210,Josh Reddick,Austin Romine,5,6,8,False,2017-07-01,Stolen,3B,2017
1694,2B,3B,Stolen Base 3B,502210,Josh Reddick,Bruce Maxwell,9,5,3,False,2017-06-28,Stolen,3B,2017
1696,2B,3B,Stolen Base 3B,502210,Josh Reddick,Bruce Maxwell,10,7,6,False,2017-06-28,Stolen,3B,2017
1790,1B,2B,Stolen Base 2B,502210,Josh Reddick,Mike Zunino,9,3,7,True,2017-06-23,Stolen,2B,2017
2142,1B,2B,Stolen Base 2B,502210,Josh Reddick,Salvador Perez,3,7,8,True,2017-06-06,Stolen,2B,2017
2401,1B,2B,Stolen Base 2B,502210,Josh Reddick,James McCann,2,0,3,False,2017-05-23,Stolen,2B,2017
2460,1B,,Caught Stealing 2B,502210,Josh Reddick,Yan Gomes,0,2,6,False,2017-05-20,Caught,2B,2017
3152,1B,2B,Stolen Base 2B,502210,Josh Reddick,Stephen Vogt,5,4,8,True,2017-04-15,Stolen,2B,2017
3261,1B,,Caught Stealing 2B,502210,Josh Reddick,Salvador Perez,1,1,2,False,2017-04-09,Caught,2B,2017
334,1B,2B,Stolen Base 2B,502210,Josh Reddick,John Ryan Murphy,2,2,7,False,2018-09-14,Stolen,2B,2018
1093,2B,3B,Stolen Base 3B,502210,Josh Reddick,Nick Hundley,1,0,6,True,2018-08-07,Stolen,3B,2018
1219,1B,,Caught Stealing 2B,502210,Josh Reddick,Chris Herrmann,1,1,5,True,2018-07-31,Caught,2B,2018
1607,1B,2B,Stolen Base 2B,502210,Josh Reddick,Kevan Smith,0,0,2,False,2018-07-06,Stolen,2B,2018
1650,1B,2B,Stolen Base 2B,502210,Josh Reddick,Robinson Chirinos,4,5,10,True,2018-07-04,Stolen,2B,2018
1719,2B,3B,Stolen Base 3B,502210,Josh Reddick,Wilson Ramos,5,0,5,True,2018-06-30,Stolen,3B,2018
1772,1B,2B,Stolen Base 2B,502210,Josh Reddick,Luke Maile,3,5,1,False,2018-06-27,Stolen,2B,2018
3056,2B,3B,Stolen Base 3B,502210,Josh Reddick,Robinson Chirinos,1,1,8,False,2018-04-15,Stolen,3B,2018
3313,1B,,Caught Stealing 2B,502210,Josh Reddick,Caleb Joseph,4,0,5,False,2018-04-02,Caught,2B,2018
70,2B,3B,Stolen Base 3B,502210,Josh Reddick,Kevan Smith,3,3,12,True,2019-09-26,Stolen,3B,2019
