,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
14,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Bengie Molina,0,0,3,True,2010-09-30,Stolen,2B,2010
104,1B,,Caught Stealing 2B,488721,Peter Bourjos,A.J. Pierzynski,3,1,2,False,2010-09-26,Caught,2B,2010
147,2B,3B,Stolen Base 3B,488721,Peter Bourjos,A.J. Pierzynski,0,0,1,False,2010-09-24,Stolen,3B,2010
149,1B,,Caught Stealing 2B,488721,Peter Bourjos,A.J. Pierzynski,1,1,6,False,2010-09-24,Caught,2B,2010
151,2B,3B,Stolen Base 3B,488721,Peter Bourjos,A.J. Pierzynski,1,1,8,False,2010-09-24,Stolen,3B,2010
227,2B,3B,Stolen Base 3B,488721,Peter Bourjos,Matt Treanor,1,0,3,False,2010-09-20,Stolen,3B,2010
228,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Matt Treanor,4,1,6,False,2010-09-20,Stolen,2B,2010
412,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Adam Moore,1,0,3,False,2010-09-11,Stolen,2B,2010
667,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Adam Moore,0,0,3,True,2010-08-30,Stolen,2B,2010
813,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Kelly Shoppach,3,4,7,False,2010-08-23,Stolen,2B,2010
1096,1B,,Caught Stealing 2B,488721,Peter Bourjos,Jason Kendall,2,1,5,False,2010-08-10,Caught,2B,2010
1113,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Jason Kendall,5,0,4,False,2010-08-09,Stolen,2B,2010
1228,2B,3B,Stolen Base 3B,488721,Peter Bourjos,Matt Wieters,3,0,3,True,2010-08-04,Stolen,3B,2010
3963,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Yorvit Torrealba,2,5,8,False,2010-04-01,Stolen,2B,2010
105,1B,,Caught Stealing 2B,488721,Peter Bourjos,Landon Powell,5,2,8,False,2011-09-25,Caught,2B,2011
127,1B,,Caught Stealing 2B,488721,Peter Bourjos,Kurt Suzuki,1,1,5,False,2011-09-24,Caught,2B,2011
219,1B,2B,Stolen Base 2B,488721,Peter Bourjos,J.P. Arencibia,1,6,8,True,2011-09-21,Stolen,2B,2011
310,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Craig Tatum,2,8,8,True,2011-09-18,Stolen,2B,2011
419,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Kurt Suzuki,3,4,9,True,2011-09-13,Stolen,2B,2011
580,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Miguel Olivo,0,2,5,False,2011-09-06,Stolen,2B,2011
812,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Mike Napoli,0,1,3,True,2011-08-27,Stolen,2B,2011
849,2B,,Caught Stealing 3B,488721,Peter Bourjos,Mike Napoli,0,0,1,True,2011-08-26,Caught,3B,2011
1004,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Matt Wieters,8,3,8,False,2011-08-19,Stolen,2B,2011
1031,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Yorvit Torrealba,0,1,7,False,2011-08-18,Stolen,2B,2011
1208,1B,,Caught Stealing 2B,488721,Peter Bourjos,Russell Martin,3,0,2,True,2011-08-10,Caught,2B,2011
1286,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Miguel Olivo,0,4,3,False,2011-08-06,Stolen,2B,2011
1489,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Alex Avila,0,0,2,True,2011-07-30,Stolen,2B,2011
1491,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Alex Avila,1,0,5,True,2011-07-30,Stolen,2B,2011
1571,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Carlos Santana,1,3,9,True,2011-07-27,Stolen,2B,2011
2071,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Alex Avila,1,0,3,False,2011-07-04,Stolen,2B,2011
2072,2B,3B,Stolen Base 3B,488721,Peter Bourjos,Alex Avila,2,0,3,False,2011-07-04,Stolen,3B,2011
2123,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Dioner Navarro,6,1,6,False,2011-07-02,Stolen,2B,2011
2765,2B,3B,Stolen Base 3B,488721,Peter Bourjos,Francisco Cervelli,2,2,3,False,2011-06-05,Stolen,3B,2011
2813,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Russell Martin,2,1,2,False,2011-06-03,Stolen,2B,2011
2895,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Brayan Peña,6,2,6,True,2011-05-31,Stolen,2B,2011
3079,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Kurt Suzuki,0,5,7,False,2011-05-24,Stolen,2B,2011
3182,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Brian McCann,6,0,4,False,2011-05-20,Stolen,2B,2011
3623,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Jason Varitek,3,2,7,True,2011-05-02,Stolen,2B,2011
3685,1B,,Caught Stealing 2B,488721,Peter Bourjos,Kelly Shoppach,1,0,8,True,2011-04-30,Caught,2B,2011
3704,1B,,Caught Stealing 2B,488721,Peter Bourjos,John Jaso,4,4,4,True,2011-04-29,Caught,2B,2011
3782,1B,,Caught Stealing 2B,488721,Peter Bourjos,Kurt Suzuki,0,0,1,False,2011-04-25,Caught,2B,2011
3863,2B,3B,Stolen Base 3B,488721,Peter Bourjos,Jarrod Saltalamacchia,0,1,3,False,2011-04-22,Stolen,3B,2011
3959,1B,,Caught Stealing 2B,488721,Peter Bourjos,Yorvit Torrealba,1,3,4,True,2011-04-19,Caught,2B,2011
4339,1B,2B,Stolen Base 2B,488721,Peter Bourjos,John Jaso,0,4,2,True,2011-04-05,Stolen,2B,2011
2350,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Héctor Sánchez,9,5,8,False,2012-06-19,Stolen,2B,2012
3969,1B,2B,Stolen Base 2B,488721,Peter Bourjos,Joe Mauer,0,5,4,True,2012-04-12,Stolen,2B,2012
