,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
190,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Matt Treanor,2,7,9,True,2007-09-22,Stolen,2B,2007
215,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Miguel Olivo,6,9,9,True,2007-09-21,Stolen,2B,2007
216,2B,,Caught Stealing 3B,460576,Carlos Gómez,Miguel Olivo,6,9,9,True,2007-09-21,Caught,3B,2007
392,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Carlos Ruiz,2,2,8,False,2007-09-14,Stolen,2B,2007
2058,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Carlos Ruiz,1,5,9,True,2007-06-29,Stolen,2B,2007
2059,2B,,Caught Stealing 3B,460576,Carlos Gómez,Carlos Ruiz,1,5,9,True,2007-06-29,Caught,3B,2007
2186,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Jason Kendall,2,0,2,False,2007-06-24,Stolen,3B,2007
2356,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jorge Posada,10,6,8,True,2007-06-16,Stolen,2B,2007
2366,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jorge Posada,0,1,3,True,2007-06-15,Stolen,2B,2007
2371,1B,,Caught Stealing 2B,460576,Carlos Gómez,Jorge Posada,0,2,7,True,2007-06-15,Caught,2B,2007
2420,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Russell Martin,3,1,5,True,2007-06-12,Stolen,2B,2007
2533,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Carlos Ruiz,3,2,7,False,2007-06-07,Stolen,2B,2007
2633,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Miguel Montero,7,1,8,False,2007-06-02,Stolen,2B,2007
2801,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Miguel Olivo,1,1,9,True,2007-05-25,Stolen,2B,2007
3047,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Johnny Estrada,5,0,8,False,2007-05-13,Stolen,2B,2007
44,1B,2B,Stolen Base 2B,460576,Carlos Gómez,John Buck,2,4,7,False,2008-09-27,Stolen,2B,2008
126,1B,2B,Stolen Base 2B,460576,Carlos Gómez,A.J. Pierzynski,5,1,4,False,2008-09-23,Stolen,2B,2008
265,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Victor Martinez,8,7,6,True,2008-09-16,Stolen,2B,2008
368,1B,2B,Stolen Base 2B,460576,Carlos Gómez,John Buck,1,1,2,False,2008-09-10,Stolen,2B,2008
486,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Brandon Inge,2,1,5,False,2008-09-05,Stolen,3B,2008
583,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Kurt Suzuki,1,6,6,True,2008-08-31,Stolen,3B,2008
764,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jeff Mathis,0,0,3,True,2008-08-22,Stolen,2B,2008
797,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Mike Napoli,1,1,5,True,2008-08-21,Stolen,2B,2008
957,1B,2B,Stolen Base 2B,460576,Carlos Gómez,José Molina,2,1,2,False,2008-08-12,Stolen,2B,2008
1024,1B,2B,Stolen Base 2B,460576,Carlos Gómez,John Buck,0,2,4,True,2008-08-09,Stolen,2B,2008
1042,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Miguel Olivo,0,3,6,True,2008-08-08,Stolen,2B,2008
1043,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Miguel Olivo,0,3,6,True,2008-08-08,Stolen,3B,2008
1167,1B,,Caught Stealing 2B,460576,Carlos Gómez,Kelly Shoppach,1,0,6,False,2008-08-01,Caught,2B,2008
1544,1B,2B,Caught Stealing 3B,460576,Carlos Gómez,Ivan Rodriguez,6,2,5,True,2008-07-10,Caught,3B,2008
1750,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Ivan Rodriguez,2,1,5,False,2008-06-30,Stolen,3B,2008
1838,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Michael Barrett,3,5,5,True,2008-06-25,Stolen,2B,2008
1839,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Michael Barrett,3,7,6,True,2008-06-25,Stolen,2B,2008
2136,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Victor Martinez,5,7,9,True,2008-06-11,Stolen,2B,2008
2223,1B,,Caught Stealing 2B,460576,Carlos Gómez,A.J. Pierzynski,0,0,1,True,2008-06-07,Caught,2B,2008
2351,1B,,Caught Stealing 2B,460576,Carlos Gómez,Chad Moeller,0,0,1,False,2008-06-01,Caught,2B,2008
2416,1B,,Caught Stealing 2B,460576,Carlos Gómez,Miguel Olivo,0,0,1,True,2008-05-29,Caught,2B,2008
2417,2B,,Caught Stealing 3B,460576,Carlos Gómez,Miguel Olivo,0,5,6,True,2008-05-29,Caught,3B,2008
2533,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Brandon Inge,1,6,9,True,2008-05-25,Stolen,2B,2008
2816,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Kevin Cash,5,0,2,False,2008-05-11,Stolen,2B,2008
2881,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jason Varitek,4,2,2,False,2008-05-09,Stolen,2B,2008
2886,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jason Varitek,7,6,9,False,2008-05-09,Stolen,2B,2008
2909,1B,,Caught Stealing 2B,460576,Carlos Gómez,Toby Hall,0,0,3,True,2008-05-08,Caught,2B,2008
3036,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Ivan Rodriguez,0,0,1,False,2008-05-02,Stolen,2B,2008
3037,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Ivan Rodriguez,3,1,5,False,2008-05-02,Stolen,2B,2008
3085,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Toby Hall,3,2,4,False,2008-04-30,Stolen,3B,2008
3188,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Gerald Laird,0,0,1,True,2008-04-25,Stolen,2B,2008
3385,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Shawn Riggans,0,1,3,False,2008-04-16,Stolen,2B,2008
3387,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Shawn Riggans,2,3,5,False,2008-04-16,Stolen,2B,2008
3409,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Ivan Rodriguez,0,0,1,True,2008-04-15,Stolen,3B,2008
3438,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Ivan Rodriguez,0,2,5,True,2008-04-14,Stolen,2B,2008
3603,1B,2B,Stolen Base 2B,460576,Carlos Gómez,A.J. Pierzynski,0,0,1,True,2008-04-07,Stolen,2B,2008
3665,1B,2B,Stolen Base 2B,460576,Carlos Gómez,John Buck,1,2,1,False,2008-04-04,Stolen,2B,2008
3666,1B,2B,Stolen Base 2B,460576,Carlos Gómez,John Buck,4,3,4,False,2008-04-04,Stolen,2B,2008
36,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Mike Napoli,4,6,4,False,2009-08-01,Stolen,2B,2009
90,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Ramon Castro,0,0,2,False,2009-07-29,Stolen,2B,2009
359,1B,,Caught Stealing 2B,460576,Carlos Gómez,Jarrod Saltalamacchia,0,2,2,True,2009-07-18,Caught,2B,2009
364,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jarrod Saltalamacchia,1,4,9,True,2009-07-18,Stolen,2B,2009
924,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Ivan Rodriguez,2,1,5,False,2009-06-20,Stolen,2B,2009
1024,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Jason Jaramillo,8,2,6,False,2009-06-16,Stolen,2B,2009
1052,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Geovany Soto,0,1,2,True,2009-06-14,Stolen,3B,2009
1080,1B,,Caught Stealing 2B,460576,Carlos Gómez,Geovany Soto,0,1,2,True,2009-06-13,Caught,2B,2009
1676,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Francisco Cervelli,6,4,6,True,2009-05-18,Stolen,2B,2009
1828,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Gerald Laird,5,2,8,False,2009-05-12,Stolen,2B,2009
1984,3B,,Caught Stealing Home,460576,Carlos Gómez,Gregg Zaun,4,1,5,True,2009-05-06,Caught,Home,2009
2396,1B,,Caught Stealing 2B,460576,Carlos Gómez,Jeff Mathis,1,1,3,False,2009-04-19,Caught,2B,2009
2405,1B,,Caught Stealing 2B,460576,Carlos Gómez,Mike Napoli,0,2,3,False,2009-04-18,Caught,2B,2009
2576,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Corky Miller,5,0,7,True,2009-04-11,Stolen,2B,2009
2577,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Corky Miller,5,0,7,True,2009-04-11,Stolen,3B,2009
38,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Josh Thole,7,7,8,True,2010-09-29,Stolen,2B,2010
260,1B,2B,Stolen Base 2B,460576,Carlos Gómez,Buster Posey,0,0,2,True,2010-09-18,Stolen,2B,2010
276,2B,3B,Stolen Base 3B,460576,Carlos Gómez,Buster Posey,0,2,7,True,2010-09-17,Stolen,3B,2010
