,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
21,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kurt Suzuki,0,1,1,False,2015-09-30,Stolen,2B,2015
22,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kurt Suzuki,0,5,4,False,2015-09-30,Stolen,2B,2015
71,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Salvador Perez,2,6,4,True,2015-09-26,Stolen,2B,2015
306,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Salvador Perez,1,1,3,False,2015-09-14,Stolen,2B,2015
472,1B,2B,Stolen Base 2B,596019,Francisco Lindor,James McCann,0,0,1,True,2015-09-05,Stolen,2B,2015
646,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Jonathan Lucroy,0,0,1,False,2015-08-26,Stolen,2B,2015
648,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Jonathan Lucroy,3,1,2,False,2015-08-26,Stolen,2B,2015
649,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Jonathan Lucroy,4,1,4,False,2015-08-26,Stolen,2B,2015
812,1B,,Caught Stealing 2B,596019,Francisco Lindor,Ryan Hanigan,0,0,1,True,2015-08-17,Caught,2B,2015
828,1B,,Caught Stealing 2B,596019,Francisco Lindor,Kurt Suzuki,0,0,1,True,2015-08-16,Caught,2B,2015
878,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kurt Suzuki,1,6,6,True,2015-08-14,Stolen,2B,2015
1143,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Stephen Vogt,1,3,6,True,2015-07-30,Stolen,2B,2015
1909,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kyle Schwarber,0,4,5,True,2015-06-16,Stolen,2B,2015
8,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Geovany Soto,9,3,6,False,2016-08-12,Stolen,2B,2016
9,2B,3B,Stolen Base 2B,596019,Francisco Lindor,Geovany Soto,9,3,6,False,2016-08-12,Stolen,2B,2016
147,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Gary Sánchez,2,5,9,True,2016-08-06,Stolen,2B,2016
565,1B,,Caught Stealing 2B,596019,Francisco Lindor,Kurt Suzuki,1,4,7,True,2016-07-17,Caught,2B,2016
839,3B,score,Stolen Base Home,596019,Francisco Lindor,A.J. Pierzynski,0,2,1,True,2016-06-28,Stolen,Home,2016
979,2B,3B,Stolen Base 3B,596019,Francisco Lindor,Curt Casali,1,2,4,False,2016-06-20,Stolen,3B,2016
1021,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Dioner Navarro,5,0,2,False,2016-06-18,Stolen,2B,2016
1038,1B,,Caught Stealing 2B,596019,Francisco Lindor,Alex Avila,1,0,1,False,2016-06-17,Caught,2B,2016
1092,2B,,Caught Stealing 3B,596019,Francisco Lindor,Salvador Perez,0,1,3,True,2016-06-14,Caught,3B,2016
1419,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Caleb Joseph,5,0,2,False,2016-05-28,Stolen,2B,2016
1472,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Alex Avila,1,5,4,True,2016-05-24,Stolen,2B,2016
1556,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Christian Vázquez,2,3,3,True,2016-05-20,Stolen,2B,2016
1572,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Tucker Barnhart,0,0,1,True,2016-05-19,Stolen,2B,2016
1697,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kurt Suzuki,4,5,8,False,2016-05-13,Stolen,2B,2016
1804,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Salvador Perez,3,3,5,False,2016-05-08,Stolen,2B,2016
1940,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Cameron Rupp,4,3,8,True,2016-04-30,Stolen,2B,2016
2090,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Bobby Wilson,0,3,3,True,2016-04-23,Stolen,2B,2016
2139,1B,,Caught Stealing 2B,596019,Francisco Lindor,Steve Clevenger,7,7,9,False,2016-04-21,Caught,2B,2016
2274,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Hank Conger,0,0,3,True,2016-04-14,Stolen,2B,2016
2287,2B,3B,Stolen Base 3B,596019,Francisco Lindor,Curt Casali,0,3,6,True,2016-04-13,Stolen,3B,2016
2420,1B,2B,Caught Stealing 3B,596019,Francisco Lindor,Blake Swihart,7,6,8,False,2016-04-06,Caught,3B,2016
60,2B,3B,Stolen Base 3B,596019,Francisco Lindor,Jason Castro,4,0,7,False,2017-09-28,Stolen,3B,2017
303,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Drew Butera,3,3,5,False,2017-09-15,Stolen,2B,2017
423,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Caleb Joseph,4,0,7,False,2017-09-08,Stolen,2B,2017
465,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Rob Brantly,4,6,6,True,2017-09-05,Stolen,2B,2017
562,1B,,Caught Stealing 2B,596019,Francisco Lindor,James McCann,2,3,9,True,2017-09-01,Caught,2B,2017
594,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Gary Sánchez,0,0,1,True,2017-08-30,Stolen,2B,2017
690,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Salvador Perez,4,0,7,False,2017-08-25,Stolen,2B,2017
781,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Cam Gallagher,3,3,5,True,2017-08-20,Stolen,2B,2017
848,1B,,Caught Stealing 2B,596019,Francisco Lindor,Jason Castro,1,3,6,True,2017-08-17,Caught,2B,2017
955,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Wilson Ramos,0,5,7,True,2017-08-11,Stolen,2B,2017
1159,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Christian Vázquez,0,0,1,True,2017-08-01,Stolen,2B,2017
1204,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kevan Smith,4,4,7,True,2017-07-29,Stolen,2B,2017
1242,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Juan Graterol,0,0,1,False,2017-07-27,Stolen,2B,2017
1529,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Alex Avila,2,0,3,False,2017-07-07,Stolen,2B,2017
1653,1B,,Caught Stealing 2B,596019,Francisco Lindor,James McCann,2,3,9,True,2017-06-30,Caught,2B,2017
2276,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Josh Phegley,6,3,5,False,2017-05-30,Stolen,2B,2017
2579,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Chris Gimenez,1,0,1,False,2017-05-14,Stolen,2B,2017
3344,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Jonathan Lucroy,6,4,8,True,2017-04-05,Stolen,2B,2017
3360,1B,,Caught Stealing 2B,596019,Francisco Lindor,Robinson Chirinos,0,1,1,True,2017-04-04,Caught,2B,2017
0,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Meibrys Viloria,0,0,1,True,2018-09-30,Stolen,2B,2018
1,2B,3B,Stolen Base 3B,596019,Francisco Lindor,Meibrys Viloria,0,1,1,True,2018-09-30,Stolen,3B,2018
87,1B,,Caught Stealing 2B,596019,Francisco Lindor,Cam Gallagher,1,1,7,True,2018-09-27,Caught,2B,2018
250,1B,,Caught Stealing 2B,596019,Francisco Lindor,Omar Narváez,5,3,7,False,2018-09-18,Caught,2B,2018
501,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Danny Jansen,1,2,7,True,2018-09-07,Stolen,2B,2018
619,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Jesús Sucre,3,0,8,False,2018-08-31,Stolen,2B,2018
620,2B,3B,Stolen Base 3B,596019,Francisco Lindor,Jesús Sucre,3,0,8,False,2018-08-31,Stolen,3B,2018
638,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Willians Astudillo,0,0,1,False,2018-08-29,Stolen,2B,2018
863,1B,,Caught Stealing 2B,596019,Francisco Lindor,Austin Wynns,2,3,6,False,2018-08-18,Caught,2B,2018
960,1B,,Caught Stealing 2B,596019,Francisco Lindor,Tucker Barnhart,0,0,1,True,2018-08-13,Caught,2B,2018
978,1B,,Caught Stealing 2B,596019,Francisco Lindor,Kevan Smith,1,6,4,True,2018-08-12,Caught,2B,2018
1021,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Omar Narváez,0,0,1,True,2018-08-10,Stolen,2B,2018
1022,2B,3B,Stolen Base 3B,596019,Francisco Lindor,Omar Narváez,0,0,1,True,2018-08-10,Stolen,3B,2018
1104,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Bobby Wilson,6,0,4,False,2018-08-06,Stolen,2B,2018
1145,1B,,Caught Stealing 2B,596019,Francisco Lindor,Francisco Arcia,0,0,1,False,2018-08-04,Caught,2B,2018
1242,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Mitch Garver,4,4,9,True,2018-07-30,Stolen,2B,2018
1406,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Robinson Chirinos,6,7,8,True,2018-07-20,Stolen,2B,2018
1407,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Robinson Chirinos,8,8,10,True,2018-07-20,Stolen,2B,2018
1474,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kyle Higashioka,0,0,1,False,2018-07-13,Stolen,2B,2018
1616,3B,score,Stolen Base Home,596019,Francisco Lindor,Jonathan Lucroy,9,4,7,False,2018-07-06,Stolen,Home,2018
1639,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Drew Butera,0,1,1,True,2018-07-04,Stolen,2B,2018
1727,1B,,Caught Stealing 2B,596019,Francisco Lindor,Jonathan Lucroy,0,0,1,True,2018-06-29,Caught,2B,2018
1897,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Omar Narváez,5,0,6,False,2018-06-20,Stolen,2B,2018
2003,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Kevan Smith,2,4,7,True,2018-06-14,Stolen,2B,2018
2075,1B,2B,Stolen Base 2B,596019,Francisco Lindor,John Hicks,0,1,2,True,2018-06-10,Stolen,2B,2018
2076,1B,2B,Stolen Base 2B,596019,Francisco Lindor,John Hicks,1,2,4,True,2018-06-10,Stolen,2B,2018
2277,1B,2B,Stolen Base 2B,596019,Francisco Lindor,Omar Narváez,4,1,5,False,2018-05-29,Stolen,2B,2018
