,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
745,1B,2B,Stolen Base 2B,664068,Scott Kingery,Russell Martin,0,1,2,True,2018-08-24,Stolen,2B,2018
946,1B,2B,Stolen Base 2B,664068,Scott Kingery,Sandy León,1,2,9,False,2018-08-14,Stolen,2B,2018
1422,1B,,Caught Stealing 2B,664068,Scott Kingery,Austin Hedges,9,5,8,False,2018-07-20,Caught,2B,2018
1548,1B,2B,Stolen Base 2B,664068,Scott Kingery,Devin Mesoraco,3,3,8,True,2018-07-09,Stolen,2B,2018
1803,1B,2B,Stolen Base 2B,664068,Scott Kingery,Austin Romine,1,2,7,False,2018-06-25,Stolen,2B,2018
1810,1B,,Caught Stealing 2B,664068,Scott Kingery,Pedro Severino,0,2,4,True,2018-06-24,Caught,2B,2018
1844,1B,2B,Stolen Base 2B,664068,Scott Kingery,Spencer Kieboom,2,5,8,True,2018-06-23,Stolen,2B,2018
2072,1B,2B,Stolen Base 2B,664068,Scott Kingery,Manny Piña,1,0,4,False,2018-06-10,Stolen,2B,2018
2627,1B,,Caught Stealing 2B,664068,Scott Kingery,Buster Posey,3,0,5,False,2018-05-09,Caught,2B,2018
2659,1B,2B,Stolen Base 2B,664068,Scott Kingery,Buster Posey,5,0,4,False,2018-05-07,Stolen,2B,2018
3020,1B,2B,Stolen Base 2B,664068,Scott Kingery,Kurt Suzuki,1,1,10,True,2018-04-17,Stolen,2B,2018
3258,1B,2B,Stolen Base 2B,664068,Scott Kingery,Tomás Telis,2,0,3,False,2018-04-05,Stolen,2B,2018
105,1B,2B,Stolen Base 2B,664068,Scott Kingery,Yan Gomes,1,2,7,True,2019-09-25,Stolen,2B,2019
106,2B,3B,Stolen Base 3B,664068,Scott Kingery,Yan Gomes,1,2,7,True,2019-09-25,Stolen,3B,2019
147,1B,2B,Stolen Base 2B,664068,Scott Kingery,Kevin Plawecki,4,8,9,True,2019-09-21,Stolen,2B,2019
374,1B,2B,Stolen Base 2B,664068,Scott Kingery,Wilson Ramos,3,0,2,True,2019-09-08,Stolen,2B,2019
438,1B,2B,Stolen Base 2B,664068,Scott Kingery,Curt Casali,3,1,7,True,2019-09-05,Stolen,2B,2019
609,1B,,Caught Stealing 2B,664068,Scott Kingery,Bryan Holaday,3,2,7,True,2019-08-25,Caught,2B,2019
859,1B,2B,Stolen Base 2B,664068,Scott Kingery,Carson Kelly,0,0,3,True,2019-08-07,Stolen,2B,2019
951,1B,2B,Stolen Base 2B,664068,Scott Kingery,James McCann,2,2,6,False,2019-08-02,Stolen,2B,2019
966,1B,2B,Stolen Base 2B,664068,Scott Kingery,Stephen Vogt,0,0,2,False,2019-08-01,Stolen,2B,2019
1084,2B,3B,Stolen Base 3B,664068,Scott Kingery,Bobby Wilson,0,4,7,True,2019-07-24,Stolen,3B,2019
1195,1B,,Caught Stealing 2B,664068,Scott Kingery,Russell Martin,0,1,3,False,2019-07-17,Caught,2B,2019
1275,1B,2B,Stolen Base 2B,664068,Scott Kingery,Kurt Suzuki,3,1,7,False,2019-07-13,Stolen,2B,2019
1421,2B,3B,Stolen Base 3B,664068,Scott Kingery,Jorge Alfaro,0,1,3,True,2019-06-30,Stolen,3B,2019
1508,1B,2B,Stolen Base 2B,664068,Scott Kingery,Wilson Ramos,8,6,5,False,2019-06-24,Stolen,2B,2019
1591,1B,2B,Stolen Base 2B,664068,Scott Kingery,Kurt Suzuki,1,0,2,True,2019-06-20,Stolen,2B,2019
1660,3B,,Caught Stealing Home,664068,Scott Kingery,Tyler Flowers,0,0,2,True,2019-06-15,Caught,Home,2019
2136,1B,2B,Stolen Base 2B,664068,Scott Kingery,Chris Iannetta,7,5,7,False,2019-05-19,Stolen,2B,2019
2710,1B,2B,Stolen Base 2B,664068,Scott Kingery,Chad Wallach,1,1,9,True,2019-04-14,Stolen,2B,2019
