,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
155,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Gerald Laird,0,5,4,True,2009-07-26,Stolen,2B,2009
227,1B,,Caught Stealing 2B,493596,Gordon Beckham,Dusty Ryan,0,1,2,True,2009-07-24,Caught,2B,2009
320,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Michel Hernandez,4,3,8,False,2009-07-20,Stolen,2B,2009
442,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Joe Mauer,3,5,6,True,2009-07-11,Stolen,2B,2009
734,1B,,Caught Stealing 2B,493596,Gordon Beckham,Victor Martinez,0,2,2,True,2009-06-29,Caught,2B,2009
735,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Victor Martinez,0,2,8,True,2009-06-29,Stolen,2B,2009
819,1B,,Caught Stealing 2B,493596,Gordon Beckham,Geovany Soto,2,2,5,False,2009-06-26,Caught,2B,2009
1148,1B,,Caught Stealing 2B,493596,Gordon Beckham,Dane Sardinha,1,2,7,False,2009-06-10,Caught,2B,2009
1158,1B,,Caught Stealing 2B,493596,Gordon Beckham,Matt Wieters,2,1,5,True,2010-08-07,Caught,2B,2010
1185,1B,,Caught Stealing 2B,493596,Gordon Beckham,Matt Wieters,1,1,5,True,2010-08-06,Caught,2B,2010
1224,1B,,Caught Stealing 2B,493596,Gordon Beckham,Alex Avila,1,4,9,True,2010-08-04,Caught,2B,2010
1953,1B,,Caught Stealing 2B,493596,Gordon Beckham,Jason Kendall,3,4,8,True,2010-06-29,Caught,2B,2010
2524,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Lou Marson,0,0,2,False,2010-06-04,Stolen,2B,2010
2814,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Brett Hayes,0,0,3,False,2010-05-22,Stolen,2B,2010
3210,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Jason Kendall,1,2,3,False,2010-05-04,Stolen,2B,2010
3341,1B,,Caught Stealing 2B,493596,Gordon Beckham,Max Ramirez,3,5,9,True,2010-04-29,Caught,2B,2010
3732,1B,2B,Stolen Base 2B,493596,Gordon Beckham,John Buck,7,7,9,True,2010-04-12,Stolen,2B,2010
48,1B,,Caught Stealing 2B,493596,Gordon Beckham,José Molina,1,0,3,False,2011-09-27,Caught,2B,2011
1073,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Carlos Santana,1,0,2,False,2011-08-16,Stolen,2B,2011
1323,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Drew Butera,3,4,7,True,2011-08-05,Stolen,2B,2011
1865,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Alex Avila,0,4,9,True,2011-07-16,Stolen,2B,2011
2141,1B,,Caught Stealing 2B,493596,Gordon Beckham,Geovany Soto,0,1,8,True,2011-07-02,Caught,2B,2011
2317,1B,2B,Caught Stealing Home,493596,Gordon Beckham,Ivan Rodriguez,3,0,8,False,2011-06-25,Caught,Home,2011
3041,1B,2B,Stolen Base 2B,493596,Gordon Beckham,J.P. Arencibia,1,3,9,True,2011-05-26,Stolen,2B,2011
3616,1B,,Caught Stealing 2B,493596,Gordon Beckham,Matt Wieters,4,0,7,False,2011-05-02,Caught,2B,2011
4221,1B,2B,Stolen Base 2B,493596,Gordon Beckham,John Jaso,2,1,7,False,2011-04-09,Stolen,2B,2011
152,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Chris Iannetta,0,0,2,True,2012-09-23,Stolen,2B,2012
202,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Chris Iannetta,1,1,3,True,2012-09-21,Stolen,2B,2012
602,1B,,Caught Stealing 2B,493596,Gordon Beckham,Ryan Doumit,4,1,4,False,2012-09-05,Caught,2B,2012
1274,1B,,Caught Stealing 2B,493596,Gordon Beckham,Bobby Wilson,3,2,7,False,2012-08-05,Caught,2B,2012
2241,1B,2B,Stolen Base 2B,493596,Gordon Beckham,George Kottaras,0,0,6,False,2012-06-24,Stolen,2B,2012
2269,1B,2B,Stolen Base 2B,493596,Gordon Beckham,George Kottaras,6,6,7,False,2012-06-23,Stolen,2B,2012
2404,2B,,Caught Stealing 3B,493596,Gordon Beckham,A.J. Ellis,0,3,3,True,2012-06-16,Caught,3B,2012
3475,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Carlos Santana,3,3,7,False,2012-05-02,Stolen,2B,2012
3760,1B,,Caught Stealing 2B,493596,Gordon Beckham,Jesus Montero,2,6,7,True,2012-04-20,Caught,2B,2012
1568,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Carlos Ruiz,2,3,6,True,2013-07-13,Stolen,2B,2013
1647,3B,score,Stolen Base Home,493596,Gordon Beckham,Dioner Navarro,2,2,6,False,2013-07-08,Stolen,Home,2013
1929,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Anthony Recker,2,3,5,False,2013-06-25,Stolen,2B,2013
2291,1B,,Caught Stealing 2B,493596,Gordon Beckham,Derek Norris,3,4,7,False,2013-06-07,Caught,2B,2013
2327,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Kelly Shoppach,0,0,11,True,2013-06-05,Stolen,2B,2013
2329,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Kelly Shoppach,5,5,16,True,2013-06-05,Stolen,2B,2013
2487,3B,score,Stolen Base Home,493596,Gordon Beckham,Dioner Navarro,2,2,6,False,2013-05-28,Stolen,Home,2013
1255,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Alex Avila,4,4,6,True,2014-07-31,Stolen,2B,2014
1872,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Josh Thole,2,5,8,True,2014-06-27,Stolen,2B,2014
3112,1B,2B,Stolen Base 2B,493596,Gordon Beckham,José Molina,5,1,7,False,2014-04-27,Stolen,2B,2014
3058,1B,,Caught Stealing 2B,493596,Gordon Beckham,Salvador Perez,2,2,11,False,2015-04-23,Caught,2B,2015
1383,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Jeff Mathis,2,6,8,False,2016-05-29,Stolen,2B,2016
82,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Josh Phegley,3,6,9,True,2017-09-26,Stolen,2B,2017
2362,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Jonathan Lucroy,0,0,3,True,2018-05-23,Stolen,2B,2018
225,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Roberto Pérez,7,2,9,True,2019-09-17,Stolen,2B,2019
2008,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Pedro Severino,5,3,9,True,2019-05-27,Stolen,2B,2019
2070,1B,,Caught Stealing 2B,493596,Gordon Beckham,Jorge Alfaro,0,0,1,False,2019-05-23,Caught,2B,2019
2634,1B,2B,Stolen Base 2B,493596,Gordon Beckham,Welington Castillo,2,0,4,False,2019-04-18,Stolen,2B,2019
