,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
166,1B,2B,Stolen Base 2B,534627,Tyler Holt,Erik Kratz,1,2,9,True,2014-09-22,Stolen,2B,2014
255,1B,2B,Stolen Base 2B,534627,Tyler Holt,Jason Castro,0,2,7,True,2014-09-17,Stolen,2B,2014
632,1B,2B,Stolen Base 2B,534627,Tyler Holt,Erik Kratz,1,2,9,True,2014-08-31,Stolen,2B,2014
839,2B,,Caught Stealing 3B,534627,Tyler Holt,Jason Castro,1,1,8,False,2014-08-22,Caught,3B,2014
1067,1B,2B,Stolen Base 2B,534627,Tyler Holt,Tyler Flowers,6,6,11,True,2016-06-15,Stolen,2B,2016
1099,1B,2B,Stolen Base 2B,534627,Tyler Holt,Tyler Flowers,1,3,9,True,2016-06-14,Stolen,2B,2016
1923,3B,score,Caught Stealing Home,534627,Tyler Holt,Chris Stewart,3,4,8,True,2016-05-01,Caught,Home,2016
2107,1B,2B,Stolen Base 2B,534627,Tyler Holt,David Ross,0,1,3,False,2016-04-22,Stolen,2B,2016
2177,1B,2B,Stolen Base 2B,534627,Tyler Holt,Tony Wolters,1,1,2,False,2016-04-19,Stolen,2B,2016
