,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
59,1B,,Caught Stealing 2B,407155,Craig Monroe,Kevin Cash,3,0,2,True,2002-09-27,Caught,2B,2002
3102,1B,,Caught Stealing 2B,407155,Craig Monroe,Bengie Molina,0,3,8,True,2002-05-07,Caught,2B,2002
350,1B,,Caught Stealing 2B,407155,Craig Monroe,Jorge Posada,1,0,2,True,2003-09-11,Caught,2B,2003
1676,1B,2B,Stolen Base 2B,407155,Craig Monroe,Mike DiFelice,7,5,5,True,2003-07-04,Stolen,2B,2003
1752,1B,2B,Stolen Base 2B,407155,Craig Monroe,Greg Myers,3,0,6,False,2003-07-01,Stolen,2B,2003
2193,1B,2B,Stolen Base 2B,407155,Craig Monroe,Paul Lo Duca,1,1,4,False,2003-06-10,Stolen,2B,2003
2202,1B,,Caught Stealing 2B,407155,Craig Monroe,Benito Santiago,2,6,4,True,2003-06-08,Caught,2B,2003
2295,1B,2B,Stolen Base 2B,407155,Craig Monroe,Gary Bennett,3,5,8,True,2003-06-04,Stolen,2B,2003
13,1B,,Caught Stealing 2B,407155,Craig Monroe,Toby Hall,0,0,1,True,2004-09-30,Caught,2B,2004
224,1B,,Caught Stealing 2B,407155,Craig Monroe,Victor Martinez,3,0,7,False,2004-09-20,Caught,2B,2004
530,1B,,Caught Stealing 2B,407155,Craig Monroe,Toby Hall,0,0,1,True,2004-09-05,Caught,2B,2004
948,1B,2B,Stolen Base 2B,407155,Craig Monroe,José Molina,2,3,4,True,2004-08-14,Stolen,2B,2004
1852,1B,,Caught Stealing 2B,407155,Craig Monroe,Juan Brito,5,5,8,False,2004-06-27,Caught,2B,2004
2978,1B,,Caught Stealing 2B,407155,Craig Monroe,Ben Davis,0,2,3,False,2004-05-02,Caught,2B,2004
3225,1B,2B,Stolen Base 2B,407155,Craig Monroe,Henry Blanco,3,4,6,True,2004-04-20,Stolen,2B,2004
663,1B,2B,Stolen Base 2B,407155,Craig Monroe,Jason Varitek,1,1,2,True,2005-08-28,Stolen,2B,2005
1642,1B,2B,Stolen Base 2B,407155,Craig Monroe,Victor Martinez,1,5,5,True,2005-07-06,Stolen,2B,2005
1663,1B,2B,Stolen Base 2B,407155,Craig Monroe,Victor Martinez,1,3,7,True,2005-07-05,Stolen,2B,2005
1817,1B,2B,Stolen Base 2B,407155,Craig Monroe,Chris Widger,1,0,2,False,2005-06-28,Stolen,2B,2005
2172,1B,2B,Stolen Base 2B,407155,Craig Monroe,Jason Phillips,1,2,4,True,2005-06-07,Stolen,2B,2005
2225,1B,2B,Stolen Base 2B,407155,Craig Monroe,Sal Fasano,7,7,5,False,2005-06-04,Stolen,2B,2005
2412,1B,,Caught Stealing 2B,407155,Craig Monroe,Jorge Posada,1,2,4,True,2005-05-26,Caught,2B,2005
2870,2B,,Caught Stealing 3B,407155,Craig Monroe,Doug Mirabelli,1,3,4,False,2005-05-04,Caught,3B,2005
2965,1B,,Caught Stealing 2B,407155,Craig Monroe,A.J. Pierzynski,4,3,8,True,2005-04-30,Caught,2B,2005
2982,1B,2B,Stolen Base 2B,407155,Craig Monroe,A.J. Pierzynski,0,0,2,True,2005-04-29,Stolen,2B,2005
3317,1B,2B,Stolen Base 2B,407155,Craig Monroe,Joe Mauer,3,3,7,True,2005-04-12,Stolen,2B,2005
570,1B,,Caught Stealing 2B,407155,Craig Monroe,Mike Lieberthal,4,2,8,False,2007-09-05,Caught,2B,2007
1853,1B,,Caught Stealing 2B,407155,Craig Monroe,Jason Varitek,6,2,5,False,2007-07-08,Caught,2B,2007
3333,1B,,Caught Stealing 2B,407155,Craig Monroe,Joe Mauer,3,3,8,False,2007-04-29,Caught,2B,2007
