,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
2854,1B,2B,Stolen Base 2B,544371,Donald Lutz,Jonathan Lucroy,2,2,4,False,2013-05-10,Stolen,2B,2013
2946,1B,2B,Stolen Base 2B,544371,Donald Lutz,Dioner Navarro,4,7,8,True,2013-05-05,Stolen,2B,2013
