,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
196,1B,2B,Stolen Base 2B,408050,Michael Ryan,Brandon Inge,6,2,8,False,2003-09-19,Stolen,2B,2003
197,2B,3B,Stolen Base 3B,408050,Michael Ryan,Brandon Inge,6,2,8,False,2003-09-19,Stolen,3B,2003
285,1B,,Caught Stealing 2B,408050,Michael Ryan,Josh Bard,0,1,5,True,2003-09-14,Caught,2B,2003
2611,1B,,Caught Stealing 2B,408050,Michael Ryan,Miguel Olivo,2,6,2,False,2004-05-20,Caught,2B,2004
3224,1B,2B,Stolen Base 2B,408050,Michael Ryan,Ivan Rodriguez,0,0,3,False,2004-04-20,Stolen,2B,2004
164,1B,2B,Stolen Base 2B,408050,Michael Ryan,A.J. Pierzynski,3,1,7,True,2005-09-23,Stolen,2B,2005
607,1B,,Caught Stealing 2B,408050,Michael Ryan,Paul Phillips,0,0,7,True,2005-08-31,Caught,2B,2005
1545,1B,,Caught Stealing 2B,408050,Michael Ryan,John Buck,1,2,5,True,2005-07-10,Caught,2B,2005
