,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
46,2B,3B,Stolen Base 3B,474865,Julio Borbon,Guillermo Quiroz,1,4,5,False,2010-09-29,Stolen,3B,2010
64,1B,2B,Stolen Base 2B,474865,Julio Borbon,Adam Moore,0,1,3,False,2010-09-28,Stolen,2B,2010
211,1B,2B,Stolen Base 2B,474865,Julio Borbon,Hank Conger,2,0,8,True,2010-09-21,Stolen,2B,2010
390,1B,2B,Stolen Base 2B,474865,Julio Borbon,Jorge Posada,3,1,7,False,2010-09-12,Stolen,2B,2010
611,1B,2B,Stolen Base 2B,474865,Julio Borbon,Brayan Peña,1,3,4,True,2010-09-01,Stolen,2B,2010
889,1B,,Caught Stealing 2B,474865,Julio Borbon,Matt Wieters,0,1,2,True,2010-08-20,Caught,2B,2010
986,1B,2B,Stolen Base 2B,474865,Julio Borbon,Jarrod Saltalamacchia,7,3,8,False,2010-08-15,Stolen,2B,2010
1615,3B,score,Stolen Base Home,474865,Julio Borbon,Dusty Brown,1,3,5,True,2010-07-18,Stolen,Home,2010
2338,2B,,Caught Stealing 3B,474865,Julio Borbon,Jonathan Lucroy,2,1,3,True,2010-06-11,Caught,3B,2010
2361,1B,,Caught Stealing 2B,474865,Julio Borbon,Rob Johnson,7,3,6,False,2010-06-10,Caught,2B,2010
2528,1B,,Caught Stealing 2B,474865,Julio Borbon,John Jaso,9,6,8,False,2010-06-04,Caught,2B,2010
2545,1B,2B,Stolen Base 2B,474865,Julio Borbon,A.J. Pierzynski,4,3,9,True,2010-06-03,Stolen,2B,2010
2622,1B,,Caught Stealing 2B,474865,Julio Borbon,Joe Mauer,5,2,4,True,2010-05-30,Caught,2B,2010
2668,2B,3B,Stolen Base 3B,474865,Julio Borbon,Joe Mauer,0,1,3,True,2010-05-29,Stolen,3B,2010
2783,1B,,Caught Stealing 2B,474865,Julio Borbon,Koyie Hill,3,4,4,False,2010-05-23,Caught,2B,2010
2892,1B,2B,Stolen Base 2B,474865,Julio Borbon,Mike Napoli,8,7,8,False,2010-05-18,Stolen,2B,2010
3004,1B,2B,Stolen Base 2B,474865,Julio Borbon,Josh Donaldson,1,0,3,False,2010-05-13,Stolen,2B,2010
3059,1B,,Caught Stealing 2B,474865,Julio Borbon,Landon Powell,2,3,7,False,2010-05-11,Caught,2B,2010
3524,1B,2B,Stolen Base 2B,474865,Julio Borbon,Jason Varitek,5,4,4,True,2010-04-21,Stolen,2B,2010
3525,1B,2B,Stolen Base 2B,474865,Julio Borbon,Jason Varitek,7,4,7,True,2010-04-21,Stolen,2B,2010
3561,1B,2B,Stolen Base 2B,474865,Julio Borbon,Jason Varitek,1,4,4,True,2010-04-20,Stolen,2B,2010
3710,1B,2B,Stolen Base 2B,474865,Julio Borbon,Lou Marson,0,0,1,True,2010-04-14,Stolen,2B,2010
3914,1B,,Caught Stealing 2B,474865,Julio Borbon,Jason Kendall,0,0,1,False,2010-04-03,Caught,2B,2010
3473,1B,2B,Stolen Base 2B,474865,Julio Borbon,Francisco Cervelli,4,2,4,False,2011-05-08,Stolen,2B,2011
3474,2B,3B,Stolen Base 3B,474865,Julio Borbon,Francisco Cervelli,4,2,4,False,2011-05-08,Stolen,3B,2011
3476,2B,,Caught Stealing 3B,474865,Julio Borbon,Francisco Cervelli,4,4,6,False,2011-05-08,Caught,3B,2011
3520,1B,2B,Stolen Base 2B,474865,Julio Borbon,Miguel Olivo,3,1,8,True,2011-05-05,Stolen,2B,2011
3551,1B,,Caught Stealing 2B,474865,Julio Borbon,Miguel Olivo,2,4,7,True,2011-05-04,Caught,2B,2011
3575,2B,3B,Stolen Base 3B,474865,Julio Borbon,Miguel Olivo,2,3,8,True,2011-05-03,Stolen,3B,2011
3808,1B,2B,Stolen Base 2B,474865,Julio Borbon,Brayan Peña,3,2,5,False,2011-04-24,Stolen,2B,2011
3810,1B,2B,Stolen Base 2B,474865,Julio Borbon,Brayan Peña,8,4,8,False,2011-04-24,Stolen,2B,2011
4115,1B,2B,Caught Stealing Home,474865,Julio Borbon,Alex Avila,0,2,6,True,2011-04-13,Caught,Home,2011
1633,1B,2B,Stolen Base 2B,474865,Julio Borbon,Chris Iannetta,3,0,5,False,2013-07-09,Stolen,2B,2013
1716,1B,2B,Stolen Base 2B,474865,Julio Borbon,Michael McKenry,0,0,1,False,2013-07-06,Stolen,2B,2013
1720,1B,2B,Stolen Base 2B,474865,Julio Borbon,Michael McKenry,2,1,5,False,2013-07-06,Stolen,2B,2013
2608,1B,2B,Stolen Base 2B,474865,Julio Borbon,Russell Martin,1,0,8,True,2013-05-22,Stolen,2B,2013
2814,1B,2B,Stolen Base 2B,474865,Julio Borbon,Kurt Suzuki,1,2,9,True,2013-05-12,Stolen,2B,2013
2815,2B,3B,Stolen Base 2B,474865,Julio Borbon,Kurt Suzuki,1,2,9,True,2013-05-12,Stolen,2B,2013
3060,1B,2B,Stolen Base 2B,474865,Julio Borbon,Nick Hundley,5,3,8,False,2013-04-29,Stolen,2B,2013
3192,2B,3B,Stolen Base 3B,474865,Julio Borbon,Corky Miller,2,4,10,True,2013-04-23,Stolen,3B,2013
3284,1B,,Caught Stealing 2B,474865,Julio Borbon,Jonathan Lucroy,5,4,9,True,2013-04-19,Caught,2B,2013
3466,1B,2B,Stolen Base 2B,474865,Julio Borbon,José Briceño,3,2,8,False,2015-04-03,Stolen,2B,2015
