,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
398,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Miguel Montero,2,0,2,False,2013-09-10,Stolen,2B,2013
594,1B,,Caught Stealing 2B,624577,Yasiel Puig,Nick Hundley,1,1,4,False,2013-09-01,Caught,2B,2013
618,1B,,Caught Stealing 2B,624577,Yasiel Puig,René Rivera,0,0,1,False,2013-08-31,Caught,2B,2013
645,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Nick Hundley,0,0,1,False,2013-08-30,Stolen,2B,2013
646,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Nick Hundley,4,1,7,False,2013-08-30,Stolen,2B,2013
708,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Dioner Navarro,0,1,3,False,2013-08-27,Stolen,2B,2013
1231,1B,2B,Caught Stealing Home,624577,Yasiel Puig,Welington Castillo,1,2,3,True,2013-08-02,Caught,Home,2013
1317,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Devin Mesoraco,1,0,1,False,2013-07-27,Stolen,3B,2013
1342,1B,,Caught Stealing 2B,624577,Yasiel Puig,Devin Mesoraco,0,0,1,False,2013-07-26,Caught,2B,2013
1420,1B,2B,Stolen Base 2B,624577,Yasiel Puig,J.P. Arencibia,4,2,5,True,2013-07-23,Stolen,2B,2013
1666,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Guillermo Quiroz,1,1,4,True,2013-07-07,Stolen,2B,2013
1667,2B,,Caught Stealing 3B,624577,Yasiel Puig,Guillermo Quiroz,1,1,4,True,2013-07-07,Caught,3B,2013
1797,1B,,Caught Stealing 2B,624577,Yasiel Puig,Yorvit Torrealba,0,0,1,True,2013-07-02,Caught,2B,2013
1817,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Carlos Ruiz,0,0,1,False,2013-06-30,Stolen,2B,2013
1819,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Carlos Ruiz,0,0,4,False,2013-06-30,Stolen,2B,2013
1822,2B,,Caught Stealing 3B,624577,Yasiel Puig,Carlos Ruiz,4,0,7,False,2013-06-30,Caught,3B,2013
2062,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Austin Romine,0,3,5,True,2013-06-19,Stolen,2B,2013
2119,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Michael McKenry,2,0,2,True,2013-06-16,Stolen,2B,2013
33,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Michael McKenry,2,2,5,False,2014-09-27,Stolen,2B,2014
174,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Welington Castillo,2,4,5,True,2014-09-21,Stolen,2B,2014
288,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Wilin Rosario,0,0,1,True,2014-09-15,Stolen,2B,2014
753,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Miguel Montero,2,8,4,True,2014-08-26,Stolen,2B,2014
2133,1B,,Caught Stealing 2B,624577,Yasiel Puig,Miguel Montero,0,1,1,False,2014-06-15,Caught,2B,2014
2151,1B,,Caught Stealing 2B,624577,Yasiel Puig,Miguel Montero,0,2,1,False,2014-06-14,Caught,2B,2014
2196,1B,,Caught Stealing 2B,624577,Yasiel Puig,Devin Mesoraco,2,1,6,True,2014-06-12,Caught,2B,2014
2225,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Devin Mesoraco,0,6,7,True,2014-06-10,Stolen,2B,2014
2302,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Michael McKenry,2,6,9,True,2014-06-06,Stolen,2B,2014
2507,1B,,Caught Stealing 2B,624577,Yasiel Puig,Devin Mesoraco,0,0,1,False,2014-05-27,Caught,2B,2014
2551,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Wil Nieves,0,2,5,True,2014-05-25,Stolen,2B,2014
2791,1B,,Caught Stealing 2B,624577,Yasiel Puig,Jarrod Saltalamacchia,0,1,1,False,2014-05-12,Caught,2B,2014
2984,1B,,Caught Stealing 2B,624577,Yasiel Puig,Jarrod Saltalamacchia,6,7,9,True,2014-05-03,Caught,2B,2014
3013,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jarrod Saltalamacchia,0,0,1,True,2014-05-02,Stolen,2B,2014
3016,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jarrod Saltalamacchia,6,2,8,True,2014-05-02,Stolen,2B,2014
3047,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Kurt Suzuki,0,0,1,True,2014-05-01,Stolen,2B,2014
3439,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Tuffy Gosewisch,0,2,3,True,2014-04-13,Stolen,2B,2014
700,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jason Castro,0,1,2,True,2015-08-23,Stolen,2B,2015
839,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Brayan Peña,8,3,7,False,2015-08-15,Stolen,2B,2015
1449,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jonathan Lucroy,0,2,5,False,2015-07-10,Stolen,2B,2015
3412,1B,,Caught Stealing 2B,624577,Yasiel Puig,Derek Norris,6,3,8,False,2015-04-06,Caught,2B,2015
529,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jose Lobaton,0,6,5,True,2016-07-19,Stolen,2B,2016
588,1B,,Caught Stealing 2B,624577,Yasiel Puig,Welington Castillo,0,1,8,True,2016-07-16,Caught,2B,2016
1509,1B,,Caught Stealing 2B,624577,Yasiel Puig,Christian Bethancourt,0,0,5,True,2016-05-22,Caught,2B,2016
1512,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Christian Bethancourt,5,8,17,True,2016-05-22,Stolen,2B,2016
1513,2B,3B,Stolen Base 2B,624577,Yasiel Puig,Christian Bethancourt,5,8,17,True,2016-05-22,Stolen,2B,2016
2099,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Tony Wolters,1,3,4,True,2016-04-22,Stolen,2B,2016
2195,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Buster Posey,3,1,7,False,2016-04-17,Stolen,2B,2016
2374,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Trevor Brown,0,0,2,True,2016-04-08,Stolen,2B,2016
137,1B,,Caught Stealing 2B,624577,Yasiel Puig,Buster Posey,1,2,9,False,2017-09-23,Caught,2B,2017
253,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Matt Wieters,0,0,2,True,2017-09-17,Stolen,2B,2017
324,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Nick Hundley,0,2,2,True,2017-09-13,Stolen,3B,2017
440,1B,,Caught Stealing 2B,624577,Yasiel Puig,Chris Iannetta,1,1,4,False,2017-09-06,Caught,2B,2017
543,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Austin Hedges,0,1,8,True,2017-09-01,Stolen,2B,2017
850,1B,,Caught Stealing 2B,624577,Yasiel Puig,Omar Narváez,2,2,4,False,2017-08-16,Caught,2B,2017
976,1B,,Caught Stealing 2B,624577,Yasiel Puig,Jeff Mathis,0,1,3,True,2017-08-09,Caught,2B,2017
1156,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Tyler Flowers,0,3,5,True,2017-08-01,Stolen,3B,2017
1314,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Tyler Flowers,3,2,6,False,2017-07-22,Stolen,3B,2017
1368,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Omar Narváez,1,3,4,True,2017-07-19,Stolen,2B,2017
1992,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Roberto Pérez,2,4,8,True,2017-06-13,Stolen,2B,2017
2204,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jett Bandy,8,5,8,True,2017-06-03,Stolen,2B,2017
2205,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jett Bandy,8,10,9,True,2017-06-03,Stolen,2B,2017
2360,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Yadier Molina,4,3,4,False,2017-05-25,Stolen,2B,2017
2518,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Nick Hundley,0,5,6,True,2017-05-17,Stolen,2B,2017
2677,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Francisco Cervelli,2,3,8,False,2017-05-09,Stolen,2B,2017
2755,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Héctor Sánchez,2,4,8,True,2017-05-05,Stolen,2B,2017
3111,1B,,Caught Stealing 2B,624577,Yasiel Puig,Jeff Mathis,1,0,3,False,2017-04-17,Caught,2B,2017
3144,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Chris Herrmann,5,4,6,False,2017-04-15,Stolen,2B,2017
3269,2B,,Caught Stealing 3B,624577,Yasiel Puig,Dustin Garneau,4,1,7,True,2017-04-08,Caught,3B,2017
3325,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Héctor Sánchez,6,2,7,False,2017-04-06,Stolen,2B,2017
383,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Tim Federowicz,1,8,7,True,2018-09-12,Stolen,2B,2018
489,1B,,Caught Stealing 2B,624577,Yasiel Puig,Chris Iannetta,2,4,5,True,2018-09-07,Caught,2B,2018
543,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Kevin Plawecki,1,0,3,False,2018-09-03,Stolen,2B,2018
630,3B,,Caught Stealing Home,624577,Yasiel Puig,Isiah Kiner-Falefa,0,2,7,True,2018-08-29,Caught,Home,2018
702,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Austin Hedges,3,0,2,False,2018-08-25,Stolen,2B,2018
703,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Austin Hedges,3,0,2,False,2018-08-25,Stolen,3B,2018
822,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Chris Herrmann,0,5,1,True,2018-08-19,Stolen,2B,2018
823,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Chris Herrmann,0,5,1,True,2018-08-19,Stolen,3B,2018
992,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Chris Iannetta,0,2,7,True,2018-08-11,Stolen,3B,2018
1081,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Jonathan Lucroy,0,2,2,True,2018-08-07,Stolen,3B,2018
1823,1B,,Caught Stealing 2B,624577,Yasiel Puig,Kevin Plawecki,4,4,7,True,2018-06-24,Caught,2B,2018
1824,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Kevin Plawecki,7,7,10,True,2018-06-24,Stolen,2B,2018
2007,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Robinson Chirinos,2,0,2,False,2018-06-13,Stolen,3B,2018
2010,1B,,Caught Stealing 2B,624577,Yasiel Puig,Robinson Chirinos,2,2,4,False,2018-06-13,Caught,2B,2018
2449,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Spencer Kieboom,0,2,6,True,2018-05-19,Stolen,3B,2018
2839,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Buster Posey,0,0,2,True,2018-04-27,Stolen,3B,2018
2942,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Matt Wieters,1,0,5,False,2018-04-21,Stolen,2B,2018
3015,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Austin Hedges,0,3,6,True,2018-04-17,Stolen,2B,2018
101,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Zack Collins,5,3,6,True,2019-09-25,Stolen,2B,2019
182,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Grayson Greiner,5,0,5,False,2019-09-19,Stolen,2B,2019
475,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Welington Castillo,7,3,6,False,2019-09-02,Stolen,2B,2019
573,2B,,Caught Stealing 3B,624577,Yasiel Puig,Jake Rogers,1,4,3,True,2019-08-27,Caught,3B,2019
920,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Max Stassi,1,0,1,False,2019-08-04,Stolen,3B,2019
961,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Martín Maldonado,1,4,7,False,2019-08-01,Stolen,2B,2019
1003,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Jacob Stallings,3,8,8,False,2019-07-30,Stolen,2B,2019
1107,1B,,Caught Stealing 2B,624577,Yasiel Puig,Yasmani Grandal,0,0,2,True,2019-07-22,Caught,2B,2019
1162,1B,,Caught Stealing 2B,624577,Yasiel Puig,Andrew Knizner,4,0,3,False,2019-07-19,Caught,2B,2019
1429,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Willson Contreras,3,0,6,False,2019-06-30,Stolen,2B,2019
1430,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Willson Contreras,5,3,8,False,2019-06-30,Stolen,2B,2019
1521,1B,,Caught Stealing 2B,624577,Yasiel Puig,Yasmani Grandal,5,0,5,True,2019-06-23,Caught,2B,2019
1557,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Manny Piña,0,3,1,True,2019-06-21,Stolen,3B,2019
1586,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Yasmani Grandal,0,3,3,True,2019-06-20,Stolen,2B,2019
1813,1B,2B,Stolen Base 2B,624577,Yasiel Puig,J.T. Realmuto,0,1,4,True,2019-06-07,Stolen,2B,2019
1830,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Matt Wieters,1,1,6,True,2019-06-06,Stolen,2B,2019
2245,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Stephen Vogt,1,3,3,True,2019-05-11,Stolen,2B,2019
2267,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Stephen Vogt,0,4,3,True,2019-05-10,Stolen,2B,2019
2294,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Josh Phegley,0,3,3,True,2019-05-09,Stolen,2B,2019
2375,2B,,Caught Stealing 3B,624577,Yasiel Puig,Stephen Vogt,1,0,1,False,2019-05-04,Caught,3B,2019
2393,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Stephen Vogt,10,7,6,False,2019-05-03,Stolen,3B,2019
2441,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Wilson Ramos,1,0,4,True,2019-04-30,Stolen,2B,2019
2652,1B,2B,Stolen Base 2B,624577,Yasiel Puig,Austin Barnes,3,1,9,True,2019-04-17,Stolen,2B,2019
2769,2B,3B,Stolen Base 3B,624577,Yasiel Puig,Chad Wallach,4,0,5,False,2019-04-11,Stolen,3B,2019
2841,1B,,Caught Stealing 2B,624577,Yasiel Puig,Francisco Cervelli,2,3,3,True,2019-04-07,Caught,2B,2019
