,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
248,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Jason Kendall,4,4,9,False,2000-09-20,Stolen,2B,2000
292,1B,,Caught Stealing 2B,150114,Reggie Taylor,Mike Mahoney,0,0,1,False,2002-09-15,Caught,2B,2002
643,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Mike Matheny,5,0,5,False,2002-08-29,Stolen,2B,2002
846,1B,,Caught Stealing 2B,150114,Reggie Taylor,Brad Ausmus,1,0,2,False,2002-08-19,Caught,2B,2002
914,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Gregg Zaun,6,1,5,False,2002-08-16,Stolen,2B,2002
1585,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Gregg Zaun,3,6,8,True,2002-07-14,Stolen,2B,2002
1671,1B,,Caught Stealing 2B,150114,Reggie Taylor,Brad Ausmus,4,1,5,True,2002-07-11,Caught,2B,2002
1895,2B,,Caught Stealing 3B,150114,Reggie Taylor,Mike Matheny,3,2,9,True,2002-06-28,Caught,3B,2002
2324,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Jorge Fabregas,4,0,4,True,2002-06-07,Stolen,2B,2002
2382,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Mike Matheny,4,8,9,False,2002-06-04,Stolen,2B,2002
2903,1B,,Caught Stealing 2B,150114,Reggie Taylor,Paul Bako,0,2,2,True,2002-05-15,Caught,2B,2002
2904,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Paul Bako,4,7,9,True,2002-05-15,Stolen,2B,2002
3205,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Paul Lo Duca,2,2,9,True,2002-05-02,Stolen,2B,2002
3350,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Benito Santiago,2,1,7,False,2002-04-26,Stolen,2B,2002
3407,1B,,Caught Stealing 2B,150114,Reggie Taylor,Gary Bennett,3,3,7,False,2002-04-24,Caught,2B,2002
3749,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Jason Kendall,0,0,1,True,2002-04-10,Stolen,2B,2002
3750,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Jason Kendall,1,5,2,True,2002-04-10,Stolen,2B,2002
3847,2B,3B,Stolen Base 3B,150114,Reggie Taylor,Michael Barrett,2,5,8,False,2002-04-06,Stolen,3B,2002
972,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Gary Bennett,0,0,6,True,2003-08-10,Stolen,2B,2003
1849,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Mike Matheny,11,5,6,True,2003-06-26,Stolen,2B,2003
2806,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Keith Osik,1,1,2,False,2003-05-10,Stolen,2B,2003
2807,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Keith Osik,2,5,4,False,2003-05-10,Stolen,2B,2003
2808,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Keith Osik,2,6,6,False,2003-05-10,Stolen,2B,2003
3079,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Wiki Gonzalez,7,3,7,False,2003-04-27,Stolen,2B,2003
3393,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Todd Pratt,3,1,4,False,2003-04-12,Stolen,2B,2003
2103,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Ryan Doumit,2,5,7,True,2005-06-12,Stolen,2B,2005
2156,1B,2B,Stolen Base 2B,150114,Reggie Taylor,Jason LaRue,5,9,8,True,2005-06-08,Stolen,2B,2005
