,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
3,1B,2B,Stolen Base 2B,622110,Matt Duffy,Austin Barnes,4,0,8,False,2015-09-30,Stolen,2B,2015
98,1B,2B,Stolen Base 2B,622110,Matt Duffy,Derek Norris,0,0,1,True,2015-09-24,Stolen,2B,2015
100,1B,2B,Stolen Base 2B,622110,Matt Duffy,Derek Norris,3,4,7,True,2015-09-24,Stolen,2B,2015
181,1B,2B,Stolen Base 2B,622110,Matt Duffy,Welington Castillo,5,0,8,False,2015-09-20,Stolen,2B,2015
559,1B,2B,Stolen Base 2B,622110,Matt Duffy,A.J. Ellis,4,4,8,True,2015-08-31,Stolen,2B,2015
642,1B,2B,Stolen Base 2B,622110,Matt Duffy,Miguel Montero,1,2,1,False,2015-08-26,Stolen,2B,2015
728,1B,2B,Stolen Base 2B,622110,Matt Duffy,Chris Stewart,1,1,6,True,2015-08-22,Stolen,2B,2015
1068,1B,2B,Stolen Base 2B,622110,Matt Duffy,A.J. Pierzynski,0,1,1,True,2015-08-04,Stolen,2B,2015
1209,1B,2B,Stolen Base 2B,622110,Matt Duffy,Jonathan Lucroy,4,2,8,False,2015-07-27,Stolen,2B,2015
1624,1B,2B,Stolen Base 2B,622110,Matt Duffy,J.T. Realmuto,3,5,7,True,2015-07-01,Stolen,2B,2015
2011,1B,2B,Stolen Base 2B,622110,Matt Duffy,Welington Castillo,0,1,3,False,2015-06-12,Stolen,2B,2015
2616,1B,2B,Stolen Base 2B,622110,Matt Duffy,Jason Castro,0,1,1,True,2015-05-13,Stolen,2B,2015
1107,1B,2B,Stolen Base 2B,622110,Matt Duffy,Jonathan Lucroy,5,4,6,False,2016-06-13,Stolen,2B,2016
1156,1B,,Caught Stealing 2B,622110,Matt Duffy,Yasmani Grandal,2,1,4,False,2016-06-11,Caught,2B,2016
1456,1B,2B,Stolen Base 2B,622110,Matt Duffy,Derek Norris,2,0,6,False,2016-05-25,Stolen,2B,2016
1457,2B,3B,Stolen Base 3B,622110,Matt Duffy,Derek Norris,2,0,6,False,2016-05-25,Stolen,3B,2016
1530,1B,2B,Stolen Base 2B,622110,Matt Duffy,David Ross,5,1,3,False,2016-05-21,Stolen,2B,2016
1611,1B,,Caught Stealing 2B,622110,Matt Duffy,Derek Norris,0,4,7,True,2016-05-17,Caught,2B,2016
1733,1B,2B,Stolen Base 2B,622110,Matt Duffy,Russell Martin,4,4,11,False,2016-05-11,Stolen,2B,2016
1825,1B,2B,Stolen Base 2B,622110,Matt Duffy,Dustin Garneau,3,4,3,False,2016-05-06,Stolen,2B,2016
1928,1B,2B,Stolen Base 2B,622110,Matt Duffy,Kevin Plawecki,0,0,4,True,2016-05-01,Stolen,2B,2016
1929,1B,2B,Stolen Base 2B,622110,Matt Duffy,Kevin Plawecki,0,3,6,True,2016-05-01,Stolen,2B,2016
207,1B,2B,Stolen Base 2B,622110,Matt Duffy,Danny Jansen,2,0,4,True,2018-09-20,Stolen,2B,2018
310,1B,2B,Stolen Base 2B,622110,Matt Duffy,Josh Phegley,4,4,7,False,2018-09-15,Stolen,2B,2018
664,1B,2B,Stolen Base 2B,622110,Matt Duffy,Tyler Flowers,0,2,3,True,2018-08-28,Stolen,2B,2018
741,1B,,Caught Stealing 2B,622110,Matt Duffy,Blake Swihart,3,2,3,False,2018-08-24,Caught,2B,2018
772,1B,2B,Stolen Base 2B,622110,Matt Duffy,Salvador Perez,2,1,5,False,2018-08-22,Stolen,2B,2018
919,1B,2B,Caught Stealing 3B,622110,Matt Duffy,Austin Romine,1,6,8,True,2018-08-15,Caught,3B,2018
944,1B,,Caught Stealing 2B,622110,Matt Duffy,Austin Romine,1,0,4,True,2018-08-14,Caught,2B,2018
1151,1B,2B,Stolen Base 2B,622110,Matt Duffy,Omar Narváez,1,1,6,False,2018-08-04,Stolen,2B,2018
1430,1B,2B,Stolen Base 2B,622110,Matt Duffy,Mitch Garver,5,4,8,True,2018-07-15,Stolen,2B,2018
1461,1B,,Caught Stealing 2B,622110,Matt Duffy,Bobby Wilson,1,4,5,True,2018-07-14,Caught,2B,2018
1736,1B,2B,Stolen Base 2B,622110,Matt Duffy,Max Stassi,0,0,3,False,2018-06-29,Stolen,2B,2018
1799,1B,2B,Stolen Base 2B,622110,Matt Duffy,Pedro Severino,6,0,2,False,2018-06-25,Stolen,2B,2018
1921,1B,2B,Stolen Base 2B,622110,Matt Duffy,Max Stassi,0,2,3,True,2018-06-18,Stolen,2B,2018
2051,1B,2B,Stolen Base 2B,622110,Matt Duffy,Russell Martin,5,4,4,False,2018-06-11,Stolen,2B,2018
2262,1B,,Caught Stealing 2B,622110,Matt Duffy,Bruce Maxwell,1,4,9,True,2018-05-29,Caught,2B,2018
2529,1B,,Caught Stealing 2B,622110,Matt Duffy,Salvador Perez,1,2,9,True,2018-05-14,Caught,2B,2018
3040,1B,2B,Stolen Base 2B,622110,Matt Duffy,Robinson Chirinos,0,0,1,False,2018-04-16,Stolen,2B,2018
132,1B,2B,Stolen Base 2B,622110,Matt Duffy,Ryan Jeffers,4,5,9,False,2021-09-22,Stolen,2B,2021
223,1B,2B,Stolen Base 2B,622110,Matt Duffy,Luke Maile,4,5,8,True,2021-09-17,Stolen,2B,2021
