,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
3203,1B,2B,Stolen Base 2B,150070,Kevin Barker,Jeff Reed,0,1,4,True,2000-05-10,Stolen,2B,2000
2217,1B,2B,Stolen Base 2B,150070,Kevin Barker,Brook Fordyce,0,2,4,True,2002-06-12,Stolen,2B,2002
