,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
2678,1B,2B,Stolen Base 2B,546990,Anthony Alford,Wilson Ramos,0,0,5,True,2018-05-06,Stolen,2B,2018
46,1B,2B,Stolen Base 2B,546990,Anthony Alford,Michael Pérez,3,0,4,False,2019-09-28,Stolen,2B,2019
131,1B,2B,Stolen Base 2B,546990,Anthony Alford,Chance Sisco,10,10,13,False,2019-09-23,Stolen,2B,2019
988,1B,2B,Stolen Base 2B,546990,Anthony Alford,Christian Vázquez,4,3,8,True,2020-08-07,Stolen,2B,2020
989,2B,3B,Stolen Base 3B,546990,Anthony Alford,Christian Vázquez,4,3,8,True,2020-08-07,Stolen,3B,2020
1150,1B,2B,Stolen Base 2B,546990,Anthony Alford,Kurt Suzuki,0,0,8,False,2020-07-29,Stolen,2B,2020
159,1B,,Caught Stealing 2B,546990,Anthony Alford,Tucker Barnhart,1,1,4,True,2021-09-21,Caught,2B,2021
172,1B,,Caught Stealing 2B,546990,Anthony Alford,Tucker Barnhart,4,5,4,True,2021-09-20,Caught,2B,2021
229,1B,2B,Stolen Base 2B,546990,Anthony Alford,Payton Henry,0,1,2,True,2021-09-17,Stolen,2B,2021
261,1B,,Caught Stealing 2B,546990,Anthony Alford,Tucker Barnhart,4,2,6,False,2021-09-15,Caught,2B,2021
420,1B,2B,Stolen Base 2B,546990,Anthony Alford,Willson Contreras,0,1,2,True,2021-09-04,Stolen,2B,2021
421,1B,2B,Stolen Base 2B,546990,Anthony Alford,Willson Contreras,4,6,9,True,2021-09-04,Stolen,2B,2021
541,1B,2B,Stolen Base 2B,546990,Anthony Alford,Yadier Molina,3,4,9,False,2021-08-27,Stolen,2B,2021
850,2B,,Caught Stealing 3B,546990,Anthony Alford,Tucker Barnhart,0,0,2,True,2021-08-07,Caught,3B,2021
2836,1B,2B,Stolen Base 2B,546990,Anthony Alford,Willson Contreras,2,4,7,True,2021-04-01,Stolen,2B,2021
