,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
308,1B,2B,Stolen Base 2B,118363,Dave Martinez,Mark Johnson,0,3,3,True,2000-09-17,Stolen,2B,2000
724,1B,,Caught Stealing 2B,118363,Dave Martinez,Ramon Hernandez,0,0,1,False,2000-09-01,Caught,2B,2000
807,2B,3B,Stolen Base 3B,118363,Dave Martinez,Bill Haselman,1,4,5,True,2000-08-27,Stolen,3B,2000
917,1B,2B,Stolen Base 2B,118363,Dave Martinez,Gregg Zaun,2,0,1,False,2000-08-23,Stolen,2B,2000
1123,1B,,Caught Stealing 2B,118363,Dave Martinez,A.J. Pierzynski,0,5,2,True,2000-08-13,Caught,2B,2000
1260,1B,2B,Stolen Base 2B,118363,Dave Martinez,Gregg Zaun,1,4,3,True,2000-08-07,Stolen,2B,2000
1693,1B,,Caught Stealing 2B,118363,Dave Martinez,Bengie Molina,1,2,6,True,2000-07-19,Caught,2B,2000
2131,2B,3B,Stolen Base 3B,118363,Dave Martinez,John Flaherty,7,5,7,False,2000-06-25,Stolen,3B,2000
2433,1B,2B,Stolen Base 2B,118363,Dave Martinez,Scott Servais,5,8,7,True,2000-06-11,Stolen,2B,2000
2696,1B,2B,Stolen Base 2B,118363,Dave Martinez,Brad Ausmus,2,0,7,False,2000-06-02,Stolen,2B,2000
3293,1B,2B,Stolen Base 2B,118363,Dave Martinez,Jason Varitek,0,1,8,True,2000-05-06,Stolen,2B,2000
3442,1B,,Caught Stealing 2B,118363,Dave Martinez,Matt Walbeck,2,1,5,True,2000-04-29,Caught,2B,2000
3828,1B,,Caught Stealing 2B,118363,Dave Martinez,Josh Paul,0,0,1,False,2000-04-13,Caught,2B,2000
3993,2B,,Caught Stealing 3B,118363,Dave Martinez,Marcus Jensen,1,7,6,True,2000-04-05,Caught,3B,2000
368,1B,2B,Caught Stealing 3B,118363,Dave Martinez,Mike Redmond,1,5,6,True,2001-05-21,Caught,3B,2001
439,1B,2B,Stolen Base 2B,118363,Dave Martinez,Benito Santiago,5,5,9,False,2001-05-18,Stolen,2B,2001
907,1B,,Caught Stealing 2B,118363,Dave Martinez,Damian Miller,0,3,3,True,2001-04-29,Caught,2B,2001
