,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
63,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Damian Miller,2,6,6,True,2005-09-28,Stolen,2B,2005
550,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Johnny Estrada,5,3,4,True,2005-09-03,Stolen,2B,2005
1272,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Jason Phillips,2,3,7,True,2005-07-26,Stolen,2B,2005
1323,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Jesus Flores,1,3,2,True,2007-08-02,Stolen,2B,2007
1491,1B,,Caught Stealing 2B,429665,Edwin Encarnación,Damian Miller,4,5,8,False,2007-07-26,Caught,2B,2007
1636,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Miguel Olivo,5,3,6,True,2007-07-19,Stolen,2B,2007
1761,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Ramon Castro,0,0,2,True,2007-07-15,Stolen,2B,2007
1826,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Paul Lo Duca,3,2,9,True,2007-07-12,Stolen,2B,2007
1849,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Chris Snyder,3,3,11,False,2007-07-08,Stolen,2B,2007
2258,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Jason Kendall,0,3,4,True,2007-06-20,Stolen,2B,2007
3655,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Michael Barrett,0,0,2,True,2007-04-14,Stolen,2B,2007
3783,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Humberto Cota,4,2,3,False,2007-04-07,Stolen,2B,2007
3180,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Bengie Molina,1,0,7,True,2008-04-25,Stolen,2B,2008
2253,1B,,Caught Stealing 2B,429665,Edwin Encarnación,David Ross,0,0,2,False,2009-04-26,Caught,2B,2009
2615,1B,2B,Stolen Base 2B,429665,Edwin Encarnación,Ramon Castro,8,6,7,False,2009-04-09,Stolen,2B,2009
