,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1389,3B,,Caught Stealing Home,340192,Marco Scutaro,Michael Barrett,4,2,7,False,2002-07-22,Caught,Home,2002
552,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Henry Blanco,3,2,8,False,2003-09-01,Stolen,2B,2003
834,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Mandy Romero,5,0,5,False,2003-08-17,Stolen,2B,2003
391,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Victor Martinez,0,0,3,True,2005-09-12,Stolen,2B,2005
649,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Sal Fasano,5,7,12,True,2005-08-29,Stolen,2B,2005
1924,1B,,Caught Stealing 2B,340192,Marco Scutaro,Pat Borders,1,4,4,True,2005-06-21,Caught,2B,2005
2469,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Toby Hall,4,3,5,True,2005-05-24,Stolen,2B,2005
2615,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Jorge Posada,3,1,2,False,2005-05-15,Stolen,2B,2005
3062,1B,2B,Stolen Base 2B,340192,Marco Scutaro,José Molina,0,0,3,True,2005-04-24,Stolen,2B,2005
2,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Mike Napoli,0,0,2,False,2007-09-30,Stolen,2B,2007
944,1B,,Caught Stealing 2B,340192,Marco Scutaro,Jason LaRue,1,0,2,False,2007-08-19,Caught,2B,2007
2995,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Paul Phillips,2,0,7,False,2007-05-15,Stolen,2B,2007
695,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Dioner Navarro,0,1,1,True,2008-08-26,Stolen,2B,2008
1148,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Gerald Laird,0,0,1,True,2008-08-02,Stolen,2B,2008
2211,1B,2B,Stolen Base 2B,340192,Marco Scutaro,Ramon Hernandez,2,1,2,False,2008-06-08,Stolen,2B,2008
