,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
393,1B,2B,Stolen Base 2B,621020,Dansby Swanson,A.J. Ellis,5,5,7,False,2017-09-09,Stolen,2B,2017
641,1B,,Caught Stealing 2B,621020,Dansby Swanson,Tony Wolters,0,1,5,False,2017-08-27,Caught,2B,2017
881,1B,,Caught Stealing 2B,621020,Dansby Swanson,Jonathan Lucroy,3,3,7,True,2017-08-15,Caught,2B,2017
1418,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Willson Contreras,3,4,9,False,2017-07-17,Stolen,2B,2017
2894,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jett Bandy,8,4,7,True,2017-04-28,Stolen,2B,2017
182,2B,,Caught Stealing 3B,621020,Dansby Swanson,Wilson Ramos,4,0,4,False,2018-09-22,Caught,3B,2018
201,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jorge Alfaro,8,3,8,False,2018-09-20,Stolen,2B,2018
456,1B,2B,Stolen Base 2B,621020,Dansby Swanson,John Ryan Murphy,2,2,7,True,2018-09-08,Stolen,2B,2018
506,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Alex Avila,6,6,10,True,2018-09-06,Stolen,2B,2018
559,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Christian Vázquez,2,5,8,False,2018-09-03,Stolen,2B,2018
777,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Francisco Cervelli,1,1,8,True,2018-08-22,Stolen,3B,2018
819,1B,,Caught Stealing 2B,621020,Dansby Swanson,Francisco Cervelli,0,1,9,True,2018-08-20,Caught,2B,2018
1374,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Matt Wieters,3,2,4,True,2018-07-22,Stolen,2B,2018
1418,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Matt Wieters,2,3,4,True,2018-07-20,Stolen,2B,2018
1606,1B,,Caught Stealing 2B,621020,Dansby Swanson,Manny Piña,5,4,9,True,2018-07-06,Caught,2B,2018
2081,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Yasmani Grandal,1,1,3,True,2018-06-09,Stolen,3B,2018
2959,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jose Lobaton,0,0,7,False,2018-04-21,Stolen,2B,2018
3294,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Miguel Montero,10,5,4,False,2018-04-03,Stolen,2B,2018
5,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Tomás Nido,4,4,10,True,2019-09-29,Stolen,2B,2019
59,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Tomás Nido,1,2,2,True,2019-09-27,Stolen,2B,2019
364,1B,2B,Stolen Base 2B,621020,Dansby Swanson,J.T. Realmuto,0,4,3,True,2019-09-09,Stolen,2B,2019
1412,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Wilson Ramos,1,2,3,True,2019-06-30,Stolen,3B,2019
1414,1B,,Caught Stealing 2B,621020,Dansby Swanson,Wilson Ramos,3,2,5,True,2019-06-30,Caught,2B,2019
1758,2B,3B,Caught Stealing 2B,621020,Dansby Swanson,Elias Díaz,11,7,8,False,2019-06-10,Caught,2B,2019
1882,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Elias Díaz,0,1,1,True,2019-06-04,Stolen,2B,2019
1883,2B,3B,Stolen Base 2B,621020,Dansby Swanson,Elias Díaz,0,1,1,True,2019-06-04,Stolen,2B,2019
2069,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Buster Posey,4,4,13,True,2019-05-23,Stolen,2B,2019
2270,1B,,Caught Stealing 2B,621020,Dansby Swanson,John Ryan Murphy,0,0,1,True,2019-05-10,Caught,2B,2019
2304,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Austin Barnes,0,0,2,True,2019-05-08,Stolen,2B,2019
2345,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Austin Barnes,1,0,2,True,2019-05-06,Stolen,2B,2019
2539,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Tucker Barnhart,7,6,8,True,2019-04-23,Stolen,3B,2019
2760,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Wilson Ramos,3,6,8,False,2019-04-11,Stolen,2B,2019
384,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Chad Wallach,8,2,2,False,2020-09-09,Stolen,2B,2020
612,2B,3B,Stolen Base 3B,621020,Dansby Swanson,J.T. Realmuto,4,4,10,True,2020-08-28,Stolen,3B,2020
1090,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Wilson Ramos,5,1,5,False,2020-08-01,Stolen,2B,2020
1115,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Wilson Ramos,8,10,8,False,2020-07-31,Stolen,2B,2020
1143,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Mike Zunino,7,4,7,False,2020-07-29,Stolen,2B,2020
1239,1B,,Caught Stealing 2B,621020,Dansby Swanson,Jorge Alfaro,0,6,5,False,2020-07-21,Caught,2B,2020
765,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Tyler Stephenson,1,0,1,False,2021-08-12,Stolen,2B,2021
892,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Yadier Molina,3,1,4,True,2021-08-04,Stolen,2B,2021
975,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Omar Narváez,4,0,1,False,2021-07-30,Stolen,2B,2021
1295,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jacob Stallings,3,2,6,True,2021-07-07,Stolen,2B,2021
1358,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jorge Alfaro,1,3,6,False,2021-07-03,Stolen,2B,2021
1507,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Tyler Stephenson,0,0,4,True,2021-06-25,Stolen,2B,2021
1532,1B,2B,Stolen Base 2B,621020,Dansby Swanson,James McCann,5,2,5,True,2021-06-23,Stolen,2B,2021
2085,2B,,Caught Stealing 3B,621020,Dansby Swanson,James McCann,4,4,8,False,2021-05-19,Caught,3B,2021
2123,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Omar Narváez,10,7,8,True,2021-05-16,Stolen,2B,2021
2270,1B,,Caught Stealing 2B,621020,Dansby Swanson,Yan Gomes,0,0,2,True,2021-05-06,Caught,2B,2021
2435,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Willson Contreras,3,0,8,False,2021-04-27,Stolen,2B,2021
2612,2B,,Caught Stealing 3B,621020,Dansby Swanson,Willson Contreras,1,4,5,True,2021-04-16,Caught,3B,2021
180,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Tres Barrera,2,1,5,False,2022-09-21,Stolen,2B,2022
545,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jacob Stallings,0,1,4,False,2022-09-02,Stolen,2B,2022
567,1B,,Caught Stealing 2B,621020,Dansby Swanson,Brian Serven,2,0,3,False,2022-08-31,Caught,2B,2022
745,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Christian Vázquez,0,0,4,False,2022-08-20,Stolen,2B,2022
836,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Michael Pérez,5,0,4,False,2022-08-15,Stolen,2B,2022
1088,1B,,Caught Stealing 2B,621020,Dansby Swanson,Garrett Stubbs,0,0,1,False,2022-08-02,Caught,2B,2022
1202,1B,,Caught Stealing 2B,621020,Dansby Swanson,J.T. Realmuto,1,5,7,True,2022-07-26,Caught,2B,2022
1495,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Austin Romine,0,0,1,False,2022-07-07,Stolen,2B,2022
1496,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Austin Romine,0,0,5,False,2022-07-07,Stolen,2B,2022
1605,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Michael Papierski,0,2,5,True,2022-07-02,Stolen,2B,2022
1732,1B,,Caught Stealing 2B,621020,Dansby Swanson,Austin Barnes,3,0,5,False,2022-06-25,Caught,2B,2022
1826,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Yan Gomes,0,0,1,True,2022-06-19,Stolen,2B,2022
1828,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Yan Gomes,0,5,5,True,2022-06-19,Stolen,3B,2022
2062,1B,,Caught Stealing 2B,621020,Dansby Swanson,Sean Murphy,2,2,5,False,2022-06-07,Caught,2B,2022
2139,1B,2B,Caught Stealing Home,621020,Dansby Swanson,Elias Díaz,0,0,1,True,2022-06-03,Caught,Home,2022
2141,1B,,Caught Stealing 2B,621020,Dansby Swanson,Elias Díaz,0,0,3,True,2022-06-03,Caught,2B,2022
2153,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Brian Serven,0,0,1,True,2022-06-02,Stolen,2B,2022
2238,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Nick Fortes,4,1,5,False,2022-05-29,Stolen,2B,2022
2239,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Nick Fortes,5,1,5,False,2022-05-29,Stolen,3B,2022
2349,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jacob Stallings,1,1,5,True,2022-05-22,Stolen,2B,2022
2371,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Payton Henry,2,4,9,True,2022-05-21,Stolen,2B,2022
2545,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Christian Vázquez,3,3,3,False,2022-05-11,Stolen,2B,2022
2623,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Omar Narváez,5,0,4,False,2022-05-08,Stolen,3B,2022
2791,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Willson Contreras,2,1,5,False,2022-04-28,Stolen,3B,2022
2880,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jacob Stallings,7,6,6,False,2022-04-23,Stolen,2B,2022
84,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Sean Murphy,3,3,9,True,2023-09-27,Stolen,2B,2023
113,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Sean Murphy,0,1,2,True,2023-09-26,Stolen,2B,2023
478,2B,3B,Stolen Base 3B,621020,Dansby Swanson,Elias Díaz,4,5,9,True,2023-09-11,Stolen,3B,2023
872,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jason Delay,1,5,5,True,2023-08-27,Stolen,2B,2023
972,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Jake Rogers,0,1,3,True,2023-08-23,Stolen,2B,2023
3187,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Martín Maldonado,4,4,4,True,2023-05-15,Stolen,2B,2023
3857,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Shea Langeliers,1,6,4,True,2023-04-17,Stolen,2B,2023
3875,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Austin Barnes,1,0,4,True,2023-04-16,Stolen,2B,2023
4119,1B,2B,Stolen Base 2B,621020,Dansby Swanson,Mitch Garver,0,0,4,False,2023-04-07,Stolen,2B,2023
4216,1B,,Caught Stealing 2B,621020,Dansby Swanson,Victor Caratini,1,0,1,False,2023-04-02,Caught,2B,2023
