,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
470,1B,2B,Stolen Base 2B,408212,Gabe Gross,Bengie Molina,0,1,2,True,2004-09-08,Stolen,2B,2004
705,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jorge Posada,0,2,3,False,2004-08-27,Stolen,2B,2004
941,1B,,Caught Stealing 2B,408212,Gabe Gross,Robert Machado,7,2,5,False,2004-08-15,Caught,2B,2004
230,1B,2B,Caught Stealing 3B,408212,Gabe Gross,Yorvit Torrealba,3,3,5,False,2005-09-20,Caught,3B,2005
1661,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jason Kendall,5,5,7,False,2005-07-05,Stolen,2B,2005
545,2B,,Caught Stealing 3B,408212,Gabe Gross,Javier Valentin,0,0,1,True,2007-09-07,Caught,3B,2007
882,1B,2B,Stolen Base 2B,408212,Gabe Gross,Chris Snyder,0,0,1,True,2007-08-22,Stolen,2B,2007
2230,1B,2B,Stolen Base 2B,408212,Gabe Gross,John Buck,7,5,7,False,2007-06-22,Stolen,2B,2007
2788,1B,2B,Stolen Base 2B,408212,Gabe Gross,Josh Bard,2,0,3,True,2007-05-25,Stolen,2B,2007
505,1B,2B,Stolen Base 2B,408212,Gabe Gross,Ivan Rodriguez,1,2,2,False,2008-09-03,Stolen,2B,2008
825,1B,2B,Caught Stealing 3B,408212,Gabe Gross,Jeff Mathis,3,4,4,False,2008-08-20,Caught,3B,2008
904,1B,2B,Stolen Base 2B,408212,Gabe Gross,Gerald Laird,0,0,2,True,2008-08-15,Stolen,2B,2008
2175,1B,,Caught Stealing 2B,408212,Gabe Gross,Jeff Mathis,4,8,5,True,2008-06-09,Caught,2B,2008
2718,1B,,Caught Stealing 2B,408212,Gabe Gross,Yadier Molina,8,8,9,True,2008-05-17,Caught,2B,2008
3273,1B,2B,Stolen Base 2B,408212,Gabe Gross,Yadier Molina,9,8,12,False,2008-04-22,Stolen,2B,2008
3326,1B,2B,Stolen Base 2B,408212,Gabe Gross,Javier Valentin,3,3,9,True,2008-04-19,Stolen,2B,2008
730,1B,,Caught Stealing 2B,408212,Gabe Gross,Raul Chavez,0,3,7,True,2009-06-29,Caught,2B,2009
807,1B,,Caught Stealing 2B,408212,Gabe Gross,John Baker,3,2,6,False,2009-06-26,Caught,2B,2009
971,2B,3B,Stolen Base 3B,408212,Gabe Gross,Paul Phillips,4,1,6,True,2009-06-18,Stolen,3B,2009
1119,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jeff Mathis,1,0,2,False,2009-06-11,Stolen,2B,2009
1121,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jeff Mathis,6,1,5,False,2009-06-11,Stolen,2B,2009
1223,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jorge Posada,1,3,6,True,2009-06-07,Stolen,2B,2009
1721,2B,3B,Stolen Base 3B,408212,Gabe Gross,Kelly Shoppach,3,0,5,False,2009-05-16,Stolen,3B,2009
2121,2B,,Caught Stealing 3B,408212,Gabe Gross,Jason Varitek,6,2,6,False,2009-05-01,Caught,3B,2009
2652,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jason Varitek,1,0,3,True,2009-04-07,Stolen,2B,2009
2657,1B,2B,Stolen Base 2B,408212,Gabe Gross,Jason Varitek,1,0,3,True,2009-04-06,Stolen,2B,2009
589,1B,2B,Stolen Base 2B,408212,Gabe Gross,Mike Napoli,8,0,7,False,2010-09-03,Stolen,2B,2010
1172,1B,2B,Stolen Base 2B,408212,Gabe Gross,Taylor Teagarden,6,1,8,False,2010-08-07,Stolen,2B,2010
1428,1B,2B,Stolen Base 2B,408212,Gabe Gross,A.J. Pierzynski,4,1,3,False,2010-07-25,Stolen,2B,2010
2409,1B,2B,Stolen Base 2B,408212,Gabe Gross,Mike Napoli,7,1,7,False,2010-06-08,Stolen,2B,2010
2556,1B,,Caught Stealing 2B,408212,Gabe Gross,Victor Martinez,3,6,6,True,2010-06-03,Caught,2B,2010
2886,1B,2B,Stolen Base 2B,408212,Gabe Gross,Rob Johnson,5,5,9,False,2010-05-18,Stolen,2B,2010
