,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
71,1B,2B,Stolen Base 2B,502126,Domonic Brown,Ivan Rodriguez,1,1,6,True,2010-09-28,Stolen,2B,2010
1196,1B,,Caught Stealing 2B,502126,Domonic Brown,Brett Hayes,4,4,9,True,2010-08-05,Caught,2B,2010
1282,1B,2B,Stolen Base 2B,502126,Domonic Brown,Wil Nieves,0,2,1,True,2010-08-01,Stolen,2B,2010
2170,2B,3B,Stolen Base 3B,502126,Domonic Brown,J.P. Arencibia,4,3,6,True,2011-07-01,Stolen,3B,2011
2714,1B,2B,Stolen Base 2B,502126,Domonic Brown,Rod Barajas,2,0,7,False,2011-06-08,Stolen,2B,2011
3024,1B,2B,Stolen Base 2B,502126,Domonic Brown,Ronny Paulino,3,3,8,True,2011-05-27,Stolen,2B,2011
3167,1B,,Caught Stealing 2B,502126,Domonic Brown,Mike Napoli,0,0,1,False,2011-05-21,Caught,2B,2011
793,1B,,Caught Stealing 2B,502126,Domonic Brown,Tuffy Gosewisch,3,3,8,False,2013-08-23,Caught,2B,2013
1013,1B,,Caught Stealing 2B,502126,Domonic Brown,Wilson Ramos,1,0,2,True,2013-08-11,Caught,2B,2013
2138,1B,2B,Stolen Base 2B,502126,Domonic Brown,Wilin Rosario,0,1,1,True,2013-06-15,Stolen,2B,2013
2152,1B,2B,Stolen Base 2B,502126,Domonic Brown,Yorvit Torrealba,7,5,7,True,2013-06-14,Stolen,2B,2013
2303,1B,2B,Stolen Base 2B,502126,Domonic Brown,Jonathan Lucroy,0,3,3,True,2013-06-06,Stolen,2B,2013
2304,2B,3B,Stolen Base 3B,502126,Domonic Brown,Jonathan Lucroy,0,4,3,True,2013-06-06,Stolen,3B,2013
2402,2B,3B,Stolen Base 3B,502126,Domonic Brown,Jonathan Lucroy,1,2,4,False,2013-06-01,Stolen,3B,2013
2447,1B,,Caught Stealing 2B,502126,Domonic Brown,Jarrod Saltalamacchia,2,4,1,False,2013-05-30,Caught,2B,2013
2473,1B,2B,Stolen Base 2B,502126,Domonic Brown,Jarrod Saltalamacchia,1,1,2,False,2013-05-29,Stolen,2B,2013
2641,1B,2B,Stolen Base 2B,502126,Domonic Brown,Jeff Mathis,1,1,4,True,2013-05-20,Stolen,2B,2013
2671,1B,2B,Stolen Base 2B,502126,Domonic Brown,Ryan Hanigan,0,1,4,False,2013-05-19,Stolen,2B,2013
268,1B,2B,Stolen Base 2B,502126,Domonic Brown,René Rivera,2,3,6,True,2014-09-16,Stolen,2B,2014
629,1B,2B,Stolen Base 2B,502126,Domonic Brown,Gerald Laird,0,2,7,True,2014-09-01,Stolen,2B,2014
2084,1B,2B,Stolen Base 2B,502126,Domonic Brown,Evan Gattis,5,9,6,True,2014-06-18,Stolen,2B,2014
2426,1B,,Caught Stealing 2B,502126,Domonic Brown,Anthony Recker,0,3,5,False,2014-05-31,Caught,2B,2014
2873,1B,2B,Stolen Base 2B,502126,Domonic Brown,Travis d'Arnaud,1,2,5,True,2014-05-09,Stolen,2B,2014
3163,1B,2B,Stolen Base 2B,502126,Domonic Brown,Tim Federowicz,0,0,2,True,2014-04-24,Stolen,2B,2014
3454,1B,2B,Stolen Base 2B,502126,Domonic Brown,Jeff Mathis,3,3,7,False,2014-04-13,Stolen,2B,2014
1138,1B,2B,Stolen Base 2B,502126,Domonic Brown,A.J. Pierzynski,4,0,1,False,2015-07-31,Stolen,2B,2015
1349,1B,,Caught Stealing 2B,502126,Domonic Brown,Curt Casali,5,3,7,False,2015-07-20,Caught,2B,2015
1504,1B,2B,Stolen Base 2B,502126,Domonic Brown,Yasmani Grandal,0,4,6,True,2015-07-07,Stolen,2B,2015
1648,1B,2B,Stolen Base 2B,502126,Domonic Brown,Jonathan Lucroy,2,2,3,False,2015-06-30,Stolen,2B,2015
