,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
13,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Toby Hall,2,4,9,True,2000-09-30,Stolen,2B,2000
217,1B,,Caught Stealing 2B,132620,Donnie Sadler,Einar Díaz,9,8,8,False,2000-09-21,Caught,2B,2000
564,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Ramon Hernandez,1,4,5,False,2000-09-06,Stolen,2B,2000
2727,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Gregg Zaun,7,9,8,False,2000-05-31,Stolen,2B,2000
336,1B,2B,Caught Stealing 3B,132620,Donnie Sadler,Joe Girardi,0,0,1,True,2001-05-23,Caught,3B,2001
337,1B,,Caught Stealing 2B,132620,Donnie Sadler,Joe Girardi,1,2,3,True,2001-05-23,Caught,2B,2001
547,1B,,Caught Stealing 2B,132620,Donnie Sadler,Brad Ausmus,3,4,7,False,2001-05-13,Caught,2B,2001
593,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Brad Ausmus,2,0,3,False,2001-05-12,Stolen,2B,2001
705,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Damian Miller,0,1,6,True,2001-05-08,Stolen,2B,2001
913,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Brent Mayne,1,3,5,True,2001-04-29,Stolen,2B,2001
1023,1B,2B,Caught Stealing Home,132620,Donnie Sadler,Benito Santiago,4,6,6,True,2001-04-25,Caught,Home,2001
320,1B,,Caught Stealing 2B,132620,Donnie Sadler,José Molina,7,6,6,True,2002-09-14,Caught,2B,2002
373,1B,,Caught Stealing 2B,132620,Donnie Sadler,Pat Borders,3,3,8,False,2002-09-11,Caught,2B,2002
554,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Brad Ausmus,6,1,7,False,2002-09-02,Stolen,2B,2002
738,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Jorge Posada,3,2,8,True,2002-08-24,Stolen,2B,2002
1848,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Brad Ausmus,6,1,7,False,2002-06-30,Stolen,2B,2002
2222,1B,2B,Caught Stealing 3B,132620,Donnie Sadler,Mike Redmond,4,9,6,False,2002-06-12,Caught,3B,2002
3053,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Einar Díaz,4,3,8,False,2002-05-09,Stolen,2B,2002
3273,1B,,Caught Stealing 2B,132620,Donnie Sadler,Mike Rivera,0,0,3,True,2002-04-29,Caught,2B,2002
3342,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Geronimo Gil,5,5,8,False,2002-04-26,Stolen,2B,2002
3725,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Jason Varitek,5,4,9,True,2002-04-11,Stolen,2B,2002
681,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Sandy Alomar Jr.,0,2,8,True,2003-08-24,Stolen,2B,2003
800,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Brandon Inge,3,4,8,True,2003-08-19,Stolen,2B,2003
1783,1B,,Caught Stealing 2B,132620,Donnie Sadler,Brad Ausmus,3,3,7,True,2003-06-29,Caught,2B,2003
1891,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Ramon Hernandez,3,2,5,False,2003-06-24,Stolen,2B,2003
2216,1B,,Caught Stealing 2B,132620,Donnie Sadler,Michael Barrett,0,2,5,True,2003-06-08,Caught,2B,2003
2940,1B,2B,Stolen Base 2B,132620,Donnie Sadler,Josh Bard,0,0,3,True,2003-05-04,Stolen,2B,2003
3003,1B,,Caught Stealing 2B,132620,Donnie Sadler,Tom Wilson,7,6,8,True,2003-05-01,Caught,2B,2003
