,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
1363,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Javy Lopez,8,4,8,False,2000-08-03,Stolen,2B,2000
1514,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Ramon Castro,1,3,6,True,2000-07-28,Caught,2B,2000
2134,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Brent Mayne,6,1,2,False,2000-06-25,Caught,2B,2000
2769,2B,,Caught Stealing 3B,114935,Luis Gonzalez,Henry Blanco,3,3,8,False,2000-05-28,Caught,3B,2000
3068,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Chris Widger,0,0,1,True,2000-05-16,Stolen,2B,2000
363,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Benito Santiago,1,1,4,False,2001-05-21,Caught,2B,2001
188,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Gary Bennett,4,4,5,True,2002-09-20,Stolen,2B,2002
227,1B,2B,Caught Stealing Home,114935,Luis Gonzalez,Wiki Gonzalez,0,1,1,True,2002-09-18,Caught,Home,2002
425,3B,,Caught Stealing Home,114935,Luis Gonzalez,Wiki Gonzalez,5,1,7,False,2002-09-09,Caught,Home,2002
644,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Paul Lo Duca,0,0,4,True,2002-08-28,Stolen,2B,2002
1133,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Mike Piazza,2,1,2,True,2002-08-04,Stolen,2B,2002
1512,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Gary Bennett,3,10,6,True,2002-07-17,Stolen,2B,2002
1616,2B,3B,Stolen Base 3B,114935,Luis Gonzalez,Paul Lo Duca,0,2,2,True,2002-07-13,Stolen,3B,2002
2743,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Benito Santiago,1,0,3,False,2002-05-21,Stolen,2B,2002
3166,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Michael Barrett,5,4,7,False,2002-05-04,Stolen,2B,2002
3415,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Henry Blanco,2,1,5,True,2002-04-24,Caught,2B,2002
3516,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Ben Petrick,3,3,5,False,2002-04-19,Stolen,2B,2002
3679,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Gary Bennett,3,8,9,True,2002-04-12,Stolen,2B,2002
668,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Gary Bennett,4,0,2,False,2003-08-25,Stolen,2B,2003
2164,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Brent Mayne,1,0,2,True,2003-06-11,Stolen,2B,2003
2200,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Josh Bard,2,0,1,False,2003-06-08,Stolen,2B,2003
3116,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Mike Piazza,0,0,1,True,2003-04-25,Caught,2B,2003
3356,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Keith Osik,8,2,6,False,2003-04-13,Stolen,2B,2003
3462,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Paul Lo Duca,0,0,2,True,2003-04-07,Stolen,2B,2003
175,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Chris Snyder,4,2,8,False,2004-09-22,Caught,2B,2004
276,1B,2B,Stolen Base 2B,430840,Luis Gonzalez,Tom Wilson,0,0,2,False,2004-09-18,Stolen,2B,2004
1947,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Miguel Ojeda,1,1,9,True,2004-06-22,Caught,2B,2004
2077,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,John Flaherty,0,1,4,False,2004-06-15,Stolen,2B,2004
2120,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Gregg Zaun,2,4,8,True,2004-06-13,Caught,2B,2004
2490,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Ramon Hernandez,2,1,4,False,2004-05-27,Caught,2B,2004
2820,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Michael Barrett,3,3,9,True,2004-05-09,Caught,2B,2004
2959,1B,2B,Caught Stealing 2B,430840,Luis Gonzalez,Eddie Pérez,0,1,1,False,2004-05-02,Caught,2B,2004
3104,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Ramon Hernandez,8,7,6,False,2004-04-25,Stolen,2B,2004
3497,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Charles Johnson,1,3,7,True,2004-04-06,Caught,2B,2004
432,2B,3B,Stolen Base 3B,430840,Luis Gonzalez,Koyie Hill,0,0,3,False,2005-09-09,Stolen,3B,2005
1136,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Yamid Haad,2,1,4,True,2005-08-02,Caught,2B,2005
1235,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Michael Barrett,0,1,3,True,2005-07-28,Stolen,2B,2005
1360,1B,2B,Stolen Base 2B,114935,Luis Gonzalez,Johnny Estrada,4,0,7,False,2005-07-22,Stolen,2B,2005
1374,1B,2B,Stolen Base 2B,430840,Luis Gonzalez,Humberto Cota,2,3,9,True,2005-07-22,Stolen,2B,2005
1723,1B,2B,Stolen Base 2B,430840,Luis Gonzalez,Einar Díaz,1,3,9,True,2005-07-02,Stolen,2B,2005
2094,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Vance Wilson,2,2,4,False,2005-06-12,Caught,2B,2005
2227,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Todd Pratt,5,3,9,True,2005-06-04,Caught,2B,2005
2240,1B,,Caught Stealing 2B,114935,Luis Gonzalez,Todd Pratt,5,3,9,True,2005-06-03,Caught,2B,2005
2401,1B,,Caught Stealing 2B,430840,Luis Gonzalez,Henry Blanco,0,1,3,True,2005-05-27,Caught,2B,2005
