,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
46,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,0,0,2,False,2018-09-29,Stolen,2B,2018
47,2B,,Caught Stealing 3B,596451,Roman Quinn,Kurt Suzuki,0,0,2,False,2018-09-29,Caught,3B,2018
151,1B,2B,Stolen Base 2B,596451,Roman Quinn,Tyler Flowers,2,1,9,True,2018-09-23,Stolen,2B,2018
188,2B,,Caught Stealing 3B,596451,Roman Quinn,Tyler Flowers,0,1,3,True,2018-09-21,Caught,3B,2018
287,1B,2B,Stolen Base 2B,596451,Roman Quinn,Bryan Holaday,2,6,7,False,2018-09-16,Stolen,2B,2018
514,1B,2B,Stolen Base 2B,596451,Roman Quinn,J.T. Realmuto,2,0,5,True,2018-09-05,Stolen,2B,2018
640,1B,2B,Stolen Base 2B,596451,Roman Quinn,Matt Wieters,0,0,1,False,2018-08-29,Stolen,2B,2018
746,1B,2B,Stolen Base 2B,596451,Roman Quinn,Russell Martin,0,1,2,True,2018-08-24,Stolen,2B,2018
900,2B,3B,Stolen Base 3B,596451,Roman Quinn,Devin Mesoraco,4,2,2,False,2018-08-16,Stolen,3B,2018
903,1B,2B,Stolen Base 2B,596451,Roman Quinn,Devin Mesoraco,7,2,6,False,2018-08-16,Stolen,2B,2018
1099,1B,2B,Stolen Base 2B,596451,Roman Quinn,Alex Avila,2,2,10,True,2018-08-06,Stolen,2B,2018
1147,1B,2B,Stolen Base 2B,596451,Roman Quinn,J.T. Realmuto,8,1,6,False,2018-08-04,Stolen,2B,2018
1228,1B,,Caught Stealing 2B,596451,Roman Quinn,Blake Swihart,0,2,6,True,2018-07-31,Caught,2B,2018
1247,1B,,Caught Stealing 2B,596451,Roman Quinn,Sandy León,1,1,9,True,2018-07-30,Caught,2B,2018
2562,2B,3B,Stolen Base 3B,596451,Roman Quinn,Devin Mesoraco,4,2,2,False,2018-05-12,Stolen,3B,2018
2565,1B,2B,Stolen Base 2B,596451,Roman Quinn,Devin Mesoraco,7,2,6,False,2018-05-12,Stolen,2B,2018
756,2B,3B,Stolen Base 3B,596451,Roman Quinn,Victor Caratini,6,0,3,False,2019-08-14,Stolen,3B,2019
892,1B,2B,Stolen Base 2B,596451,Roman Quinn,Carson Kelly,2,6,8,True,2019-08-05,Stolen,2B,2019
949,1B,2B,Stolen Base 2B,596451,Roman Quinn,James McCann,1,2,5,False,2019-08-02,Stolen,2B,2019
953,1B,2B,Stolen Base 2B,596451,Roman Quinn,James McCann,2,2,7,False,2019-08-02,Stolen,2B,2019
1276,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,3,4,9,False,2019-07-13,Stolen,2B,2019
1347,1B,2B,Stolen Base 2B,596451,Roman Quinn,Wilson Ramos,2,3,9,True,2019-07-05,Stolen,2B,2019
1569,3B,score,Stolen Base Home,596451,Roman Quinn,Bryan Holaday,1,1,3,False,2019-06-21,Stolen,Home,2019
1614,1B,2B,Stolen Base 2B,596451,Roman Quinn,Yan Gomes,1,1,2,True,2019-06-19,Stolen,2B,2019
1634,1B,2B,Stolen Base 2B,596451,Roman Quinn,Yan Gomes,1,1,2,True,2019-06-17,Stolen,2B,2019
129,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,6,5,6,True,2020-09-22,Stolen,2B,2020
162,1B,2B,Stolen Base 2B,596451,Roman Quinn,Danny Jansen,1,2,2,False,2020-09-20,Stolen,2B,2020
219,1B,2B,Stolen Base 2B,596451,Roman Quinn,Alejandro Kirk,0,6,6,True,2020-09-18,Stolen,2B,2020
242,1B,2B,Stolen Base 2B,596451,Roman Quinn,Wilson Ramos,3,0,2,False,2020-09-16,Stolen,2B,2020
489,1B,2B,Stolen Base 2B,596451,Roman Quinn,Wilson Ramos,2,3,7,True,2020-09-04,Stolen,2B,2020
490,2B,3B,Stolen Base 3B,596451,Roman Quinn,Wilson Ramos,2,3,7,True,2020-09-04,Stolen,3B,2020
613,1B,2B,Stolen Base 2B,596451,Roman Quinn,Travis d'Arnaud,4,4,10,False,2020-08-28,Stolen,2B,2020
628,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,6,5,6,True,2020-08-27,Stolen,2B,2020
680,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,1,4,4,True,2020-08-25,Stolen,2B,2020
681,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,2,4,7,True,2020-08-25,Stolen,2B,2020
766,1B,2B,Stolen Base 2B,596451,Roman Quinn,Reese McGuire,0,2,3,True,2020-08-20,Stolen,2B,2020
799,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kevin Plawecki,4,5,6,True,2020-08-18,Stolen,2B,2020
900,1B,2B,Stolen Base 2B,596451,Roman Quinn,Chance Sisco,1,0,2,False,2020-08-12,Stolen,2B,2020
1061,1B,2B,Stolen Base 2B,596451,Roman Quinn,Alejandro Kirk,0,6,6,True,2020-08-02,Stolen,2B,2020
1078,1B,2B,Stolen Base 2B,596451,Roman Quinn,Reese McGuire,0,2,3,True,2020-08-01,Stolen,2B,2020
1254,1B,2B,Stolen Base 2B,596451,Roman Quinn,Kurt Suzuki,0,0,1,True,2020-07-18,Stolen,2B,2020
2409,1B,2B,Stolen Base 2B,596451,Roman Quinn,Andrew Knizner,0,0,2,True,2021-04-29,Stolen,2B,2021
2486,2B,,Caught Stealing 3B,596451,Roman Quinn,Elias Díaz,4,4,6,True,2021-04-24,Caught,3B,2021
2498,2B,3B,Stolen Base 3B,596451,Roman Quinn,Dom Nuñez,2,3,7,True,2021-04-23,Stolen,3B,2021
2652,2B,,Caught Stealing 3B,596451,Roman Quinn,James McCann,2,1,5,True,2021-04-13,Caught,3B,2021
2739,1B,2B,Stolen Base 2B,596451,Roman Quinn,James McCann,7,1,6,False,2021-04-07,Stolen,2B,2021
2740,2B,3B,Stolen Base 3B,596451,Roman Quinn,James McCann,8,1,6,False,2021-04-07,Stolen,3B,2021
773,2B,,Caught Stealing 3B,596451,Roman Quinn,Salvador Perez,2,3,10,False,2022-08-19,Caught,3B,2022
2219,1B,,Caught Stealing 2B,596451,Roman Quinn,Curt Casali,3,3,9,False,2022-05-30,Caught,2B,2022
2530,1B,2B,Stolen Base 2B,596451,Roman Quinn,Will Smith,1,7,6,True,2022-05-12,Stolen,2B,2022
2700,1B,2B,Stolen Base 2B,596451,Roman Quinn,Mitch Garver,0,0,9,False,2022-05-04,Stolen,2B,2022
2809,1B,2B,Stolen Base 2B,596451,Roman Quinn,Elias Díaz,1,0,3,False,2022-04-28,Stolen,2B,2022
2810,2B,3B,Stolen Base 3B,596451,Roman Quinn,Elias Díaz,2,0,3,False,2022-04-28,Stolen,3B,2022
