,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
0,1B,,Caught Stealing 2B,113240,David Dellucci,Scott Servais,0,0,2,False,2000-09-30,Caught,2B,2000
258,1B,,Caught Stealing 2B,113240,David Dellucci,Chad Kreuter,0,0,5,True,2000-09-19,Caught,2B,2000
399,1B,2B,Stolen Base 2B,113240,David Dellucci,Wiki Gonzalez,6,1,5,False,2002-09-10,Stolen,2B,2002
489,1B,,Caught Stealing 2B,113240,David Dellucci,Benito Santiago,3,3,6,True,2002-09-07,Caught,2B,2002
1228,1B,,Caught Stealing 2B,113240,David Dellucci,Brian Schneider,0,2,2,True,2002-07-31,Caught,2B,2002
1363,1B,2B,Stolen Base 2B,113240,David Dellucci,Gary Bennett,4,1,6,False,2002-07-23,Stolen,2B,2002
1768,1B,,Caught Stealing 2B,113240,David Dellucci,Paul Lo Duca,5,3,8,False,2002-07-03,Caught,2B,2002
2509,1B,,Caught Stealing 2B,113240,David Dellucci,Benito Santiago,3,7,9,True,2002-05-29,Caught,2B,2002
875,1B,2B,Stolen Base 2B,113240,David Dellucci,Brook Fordyce,0,2,4,True,2003-08-15,Stolen,2B,2003
891,1B,2B,Stolen Base 2B,113240,David Dellucci,Brook Fordyce,5,6,8,True,2003-08-14,Stolen,2B,2003
1154,1B,2B,Stolen Base 2B,113240,David Dellucci,Ramon Hernandez,1,1,3,True,2003-08-01,Stolen,2B,2003
1248,1B,2B,Stolen Base 2B,113240,David Dellucci,Paul Lo Duca,0,1,2,False,2003-07-27,Stolen,2B,2003
1560,1B,2B,Stolen Base 2B,113240,David Dellucci,Yorvit Torrealba,1,2,2,False,2003-07-11,Stolen,2B,2003
1561,2B,3B,Stolen Base 3B,113240,David Dellucci,Yorvit Torrealba,1,2,2,False,2003-07-11,Stolen,3B,2003
1717,1B,2B,Stolen Base 2B,113240,David Dellucci,Brook Fordyce,5,6,8,True,2003-07-02,Stolen,2B,2003
1754,1B,2B,Stolen Base 2B,113240,David Dellucci,Charles Johnson,4,5,12,True,2003-06-30,Stolen,2B,2003
1886,1B,2B,Stolen Base 2B,113240,David Dellucci,Brad Ausmus,7,4,6,False,2003-06-24,Stolen,2B,2003
2871,1B,2B,Stolen Base 2B,113240,David Dellucci,Todd Pratt,1,3,4,False,2003-05-07,Stolen,2B,2003
3024,1B,2B,Stolen Base 2B,113240,David Dellucci,Ivan Rodriguez,5,1,7,False,2003-04-30,Stolen,2B,2003
3119,1B,2B,Stolen Base 2B,113240,David Dellucci,Mike Piazza,4,3,9,True,2003-04-25,Stolen,2B,2003
3227,1B,2B,Stolen Base 2B,113240,David Dellucci,Mike Matheny,3,4,7,True,2003-04-19,Stolen,2B,2003
478,1B,2B,Stolen Base 2B,113240,David Dellucci,Ben Davis,1,0,4,False,2004-09-08,Stolen,2B,2004
655,1B,2B,Stolen Base 2B,113240,David Dellucci,Javy Lopez,0,0,1,False,2004-08-29,Stolen,2B,2004
991,1B,2B,Stolen Base 2B,113240,David Dellucci,Jorge Posada,1,0,1,False,2004-08-12,Stolen,2B,2004
1052,1B,2B,Stolen Base 2B,113240,David Dellucci,Javy Lopez,3,1,3,True,2004-08-09,Stolen,2B,2004
1682,1B,2B,Stolen Base 2B,113240,David Dellucci,Victor Martinez,2,3,3,True,2004-07-07,Stolen,2B,2004
2045,1B,,Caught Stealing 2B,113240,David Dellucci,Jason LaRue,0,1,2,True,2004-06-17,Caught,2B,2004
2454,1B,,Caught Stealing 2B,113240,David Dellucci,Gregg Zaun,1,0,2,True,2004-05-29,Caught,2B,2004
2589,1B,2B,Stolen Base 2B,113240,David Dellucci,John Flaherty,1,2,6,False,2004-05-22,Stolen,2B,2004
2792,1B,,Caught Stealing 2B,113240,David Dellucci,Toby Hall,0,0,2,True,2004-05-11,Caught,2B,2004
2900,1B,,Caught Stealing 2B,113240,David Dellucci,Brook Fordyce,3,0,6,False,2004-05-05,Caught,2B,2004
3245,1B,2B,Stolen Base 2B,113240,David Dellucci,Ben Davis,0,2,6,True,2004-04-18,Stolen,2B,2004
3419,1B,2B,Stolen Base 2B,113240,David Dellucci,José Molina,9,6,7,False,2004-04-10,Stolen,2B,2004
3503,1B,2B,Stolen Base 2B,113240,David Dellucci,Adam Melhuse,2,2,5,True,2004-04-05,Stolen,2B,2004
325,1B,,Caught Stealing 2B,113240,David Dellucci,Miguel Ojeda,3,2,7,False,2005-09-15,Caught,2B,2005
851,1B,2B,Stolen Base 2B,113240,David Dellucci,Victor Martinez,0,0,1,True,2005-08-18,Stolen,2B,2005
1427,1B,,Caught Stealing 2B,113240,David Dellucci,Jorge Posada,0,0,3,False,2005-07-19,Caught,2B,2005
2609,1B,,Caught Stealing 2B,113240,David Dellucci,A.J. Pierzynski,0,1,1,True,2005-05-16,Caught,2B,2005
2778,1B,2B,Stolen Base 2B,113240,David Dellucci,Victor Martinez,6,0,4,False,2005-05-08,Stolen,2B,2005
2880,1B,2B,Stolen Base 2B,113240,David Dellucci,Adam Melhuse,0,0,4,True,2005-05-03,Stolen,2B,2005
3194,1B,2B,Stolen Base 2B,113240,David Dellucci,Jason Kendall,0,0,5,False,2005-04-19,Stolen,2B,2005
3290,1B,2B,Stolen Base 2B,113240,David Dellucci,Bengie Molina,1,1,3,False,2005-04-13,Stolen,2B,2005
2407,1B,,Caught Stealing 2B,113240,David Dellucci,Matt Treanor,0,0,1,True,2007-06-13,Caught,2B,2007
2915,1B,2B,Stolen Base 2B,113240,David Dellucci,David Ross,4,7,6,False,2007-05-19,Stolen,2B,2007
3335,1B,2B,Stolen Base 2B,113240,David Dellucci,Paul Bako,0,0,1,False,2007-04-29,Stolen,2B,2007
