,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
97,1B,,Caught Stealing 2B,123726,Fernando Vina,Ben Davis,1,4,7,True,2000-09-26,Caught,2B,2000
893,1B,2B,Stolen Base 2B,123726,Fernando Vina,Javy Lopez,0,2,3,True,2000-08-24,Stolen,2B,2000
1319,1B,2B,Stolen Base 2B,123726,Fernando Vina,Javy Lopez,0,0,1,False,2000-08-05,Stolen,2B,2000
1552,1B,,Caught Stealing 2B,123726,Fernando Vina,Damian Miller,5,1,4,False,2000-07-26,Caught,2B,2000
1809,2B,,Caught Stealing 3B,123726,Fernando Vina,Mark Johnson,0,5,4,True,2000-07-13,Caught,3B,2000
2366,1B,,Caught Stealing 2B,123726,Fernando Vina,Wiki Gonzalez,0,0,1,True,2000-06-14,Caught,2B,2000
2668,2B,3B,Stolen Base 3B,123726,Fernando Vina,Sandy Alomar Jr.,0,0,1,False,2000-06-02,Stolen,3B,2000
2839,1B,2B,Stolen Base 2B,123726,Fernando Vina,Mike Piazza,2,5,9,False,2000-05-26,Stolen,2B,2000
2864,1B,2B,Stolen Base 2B,123726,Fernando Vina,Mike Redmond,7,2,5,False,2000-05-25,Stolen,2B,2000
3148,1B,,Caught Stealing 2B,123726,Fernando Vina,Todd Hundley,0,5,1,False,2000-05-12,Caught,2B,2000
3484,1B,2B,Stolen Base 2B,123726,Fernando Vina,Mike Lieberthal,4,4,6,True,2000-04-28,Stolen,2B,2000
3506,1B,2B,Stolen Base 2B,123726,Fernando Vina,Raul Casanova,1,0,3,False,2000-04-26,Stolen,2B,2000
3700,1B,2B,Stolen Base 2B,123726,Fernando Vina,Ben Davis,4,2,4,False,2000-04-18,Stolen,2B,2000
3738,2B,3B,Caught Stealing 2B,123726,Fernando Vina,Scott Servais,0,0,1,True,2000-04-16,Caught,2B,2000
3787,2B,3B,Stolen Base 3B,123726,Fernando Vina,Scott Servais,4,2,8,True,2000-04-14,Stolen,3B,2000
3883,1B,2B,Stolen Base 2B,123726,Fernando Vina,Mitch Meluskey,3,8,8,True,2000-04-10,Stolen,2B,2000
37,1B,2B,Stolen Base 2B,123726,Fernando Vina,Jason LaRue,0,0,1,False,2001-06-03,Stolen,2B,2001
234,1B,2B,Stolen Base 2B,123726,Fernando Vina,Jason LaRue,0,0,1,True,2001-05-27,Stolen,2B,2001
387,1B,,Caught Stealing 2B,123726,Fernando Vina,Gary Bennett,1,3,9,True,2001-05-20,Caught,2B,2001
634,1B,2B,Stolen Base 2B,123726,Fernando Vina,Todd Hundley,7,2,6,False,2001-05-11,Stolen,2B,2001
635,2B,3B,Stolen Base 3B,123726,Fernando Vina,Todd Hundley,7,2,6,False,2001-05-11,Stolen,3B,2001
870,1B,2B,Stolen Base 2B,123726,Fernando Vina,Charles Johnson,2,2,10,True,2001-05-02,Stolen,2B,2001
1014,2B,3B,Stolen Base 3B,123726,Fernando Vina,Michael Barrett,3,3,11,False,2001-04-26,Stolen,3B,2001
1028,1B,2B,Stolen Base 2B,123726,Fernando Vina,Michael Barrett,0,0,1,False,2001-04-25,Stolen,2B,2001
1061,2B,3B,Stolen Base 3B,123726,Fernando Vina,Michael Barrett,0,0,3,False,2001-04-24,Stolen,3B,2001
1381,1B,,Caught Stealing 2B,123726,Fernando Vina,Rod Barajas,0,0,1,True,2001-04-08,Caught,2B,2001
53,1B,2B,Stolen Base 2B,123726,Fernando Vina,Jorge Fabregas,1,0,3,False,2002-09-27,Stolen,2B,2002
140,1B,,Caught Stealing 2B,123726,Fernando Vina,Brad Ausmus,0,2,1,False,2002-09-22,Caught,2B,2002
141,1B,2B,Stolen Base 2B,123726,Fernando Vina,Brad Ausmus,6,3,7,False,2002-09-22,Stolen,2B,2002
