,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
92,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Bobby Estalella,1,0,3,False,2000-09-26,Stolen,2B,2000
177,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Ben Davis,0,2,1,False,2000-09-22,Stolen,2B,2000
223,2B,,Caught Stealing 3B,115210,Mark Grudzielanek,Damian Miller,0,0,4,False,2000-09-20,Caught,3B,2000
978,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Mike Piazza,4,4,5,False,2000-08-20,Stolen,2B,2000
1178,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Javy Lopez,0,0,4,True,2000-08-11,Caught,2B,2000
1539,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Brent Mayne,9,14,7,True,2000-07-27,Stolen,2B,2000
2044,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Wiki Gonzalez,1,2,3,False,2000-06-29,Stolen,2B,2000
2390,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Damian Miller,5,1,7,False,2000-06-13,Stolen,2B,2000
2801,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Mike Lieberthal,2,6,3,False,2000-05-27,Stolen,2B,2000
2803,2B,3B,Stolen Base 3B,115210,Mark Grudzielanek,Mike Lieberthal,4,6,7,False,2000-05-27,Stolen,3B,2000
2927,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Mike Redmond,1,5,6,True,2000-05-21,Stolen,2B,2000
3400,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Javy Lopez,0,0,1,False,2000-05-01,Stolen,2B,2000
3694,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Tony Eusebio,0,0,1,False,2000-04-18,Stolen,2B,2000
4024,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Chris Widger,0,1,1,True,2000-04-04,Stolen,2B,2000
558,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Paul Bako,3,1,3,False,2001-05-13,Stolen,2B,2001
875,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Kelly Stinnett,0,4,2,True,2001-05-02,Caught,2B,2001
1406,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Benito Santiago,10,4,6,False,2001-04-07,Stolen,2B,2001
1486,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Damian Miller,0,1,1,False,2001-04-03,Caught,2B,2001
69,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Tom Lampkin,0,2,3,False,2002-09-26,Stolen,2B,2002
135,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Wil Nieves,3,3,9,True,2002-09-22,Stolen,2B,2002
548,2B,3B,Stolen Base 3B,115210,Mark Grudzielanek,Damian Miller,0,8,5,True,2002-09-02,Stolen,3B,2002
1198,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Jason LaRue,4,4,10,True,2002-08-01,Caught,2B,2002
2420,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Damian Miller,3,2,6,False,2002-06-02,Stolen,2B,2002
52,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Craig Wilson,6,0,2,False,2003-09-27,Stolen,2B,2003
53,2B,3B,Stolen Base 2B,115210,Mark Grudzielanek,Craig Wilson,6,0,2,False,2003-09-27,Stolen,2B,2003
57,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Craig Wilson,6,0,2,False,2003-09-26,Stolen,2B,2003
58,2B,3B,Stolen Base 2B,115210,Mark Grudzielanek,Craig Wilson,6,0,2,False,2003-09-26,Stolen,2B,2003
479,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Keith Osik,2,3,8,True,2003-09-05,Stolen,2B,2003
1189,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Yorvit Torrealba,4,0,5,False,2003-07-31,Stolen,2B,2003
1214,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Benito Santiago,2,4,6,False,2003-07-30,Stolen,2B,2003
2243,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Jorge Posada,0,1,6,False,2003-06-07,Stolen,2B,2003
2682,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Mike Matheny,0,0,1,True,2003-05-16,Caught,2B,2003
2884,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Eddie Pérez,4,3,4,False,2003-05-06,Stolen,2B,2003
3012,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Yorvit Torrealba,1,0,3,True,2003-05-01,Caught,2B,2003
1001,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Ramon Hernandez,4,4,8,False,2004-08-12,Stolen,2B,2004
1633,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Yadier Molina,1,1,3,True,2004-07-09,Caught,2B,2004
290,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Henry Blanco,1,5,8,True,2005-09-17,Caught,2B,2005
988,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Michael Barrett,4,2,4,True,2005-08-11,Caught,2B,2005
1032,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Damian Miller,4,5,8,True,2005-08-08,Stolen,2B,2005
1084,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Johnny Estrada,3,1,4,False,2005-08-05,Caught,2B,2005
1198,3B,,Caught Stealing Home,115210,Mark Grudzielanek,Dioner Navarro,5,4,5,True,2005-07-29,Caught,Home,2005
1420,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Damian Miller,4,3,7,False,2005-07-19,Stolen,2B,2005
2098,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Jorge Posada,1,1,6,False,2005-06-12,Stolen,2B,2005
2178,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Jason Varitek,7,2,7,False,2005-06-07,Stolen,2B,2005
2191,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Jason Varitek,4,1,5,False,2005-06-06,Stolen,2B,2005
2266,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Todd Greene,0,0,1,True,2005-06-02,Stolen,2B,2005
2631,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Mike Piazza,1,3,5,True,2005-05-15,Stolen,2B,2005
2807,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Ramon Hernandez,4,5,7,False,2005-05-07,Stolen,2B,2005
1373,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Mike Redmond,0,0,1,True,2007-07-31,Caught,2B,2007
1376,1B,,Caught Stealing 2B,115210,Mark Grudzielanek,Mike Redmond,4,1,4,True,2007-07-31,Caught,2B,2007
1394,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Joe Mauer,2,1,4,True,2007-07-30,Stolen,2B,2007
2006,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Jason LaRue,1,2,9,True,2008-06-17,Stolen,2B,2008
2934,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,John Jaso,2,3,7,True,2010-05-17,Stolen,2B,2010
3110,1B,2B,Stolen Base 2B,115210,Mark Grudzielanek,Alex Avila,5,4,5,False,2010-05-09,Stolen,2B,2010
