,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
263,1B,2B,Stolen Base 2B,640492,José Azocar,Cooper Hummel,1,7,6,True,2022-09-16,Stolen,2B,2022
739,1B,2B,Stolen Base 2B,640492,José Azocar,Keibert Ruiz,2,1,8,False,2022-08-20,Stolen,2B,2022
1747,1B,,Caught Stealing 2B,640492,José Azocar,J.T. Realmuto,0,0,5,False,2022-06-24,Caught,2B,2022
1916,1B,2B,Stolen Base 2B,640492,José Azocar,Willson Contreras,1,0,3,True,2022-06-14,Stolen,2B,2022
2599,1B,,Caught Stealing 2B,640492,José Azocar,Yan Gomes,0,1,3,False,2022-05-09,Caught,2B,2022
2876,1B,2B,Stolen Base 2B,640492,José Azocar,Will Smith,2,0,5,False,2022-04-23,Stolen,2B,2022
2971,1B,,Caught Stealing 2B,640492,José Azocar,Tyler Stephenson,4,1,8,False,2022-04-18,Caught,2B,2022
2982,1B,2B,Stolen Base 2B,640492,José Azocar,Travis d'Arnaud,2,1,8,False,2022-04-17,Stolen,2B,2022
3134,1B,,Caught Stealing 2B,640492,José Azocar,Jose Herrera,2,5,9,True,2022-04-09,Caught,2B,2022
325,1B,2B,Stolen Base 2B,640492,José Azocar,Shea Langeliers,0,0,2,True,2023-09-17,Stolen,2B,2023
471,1B,2B,Stolen Base 2B,640492,José Azocar,Will Smith,7,7,8,True,2023-09-11,Stolen,2B,2023
723,1B,,Caught Stealing 2B,640492,José Azocar,Patrick Bailey,3,0,5,False,2023-09-02,Caught,2B,2023
2853,1B,,Caught Stealing 2B,640492,José Azocar,Nick Fortes,4,4,8,True,2023-05-30,Caught,2B,2023
2896,1B,2B,Stolen Base 2B,640492,José Azocar,Kyle Higashioka,8,6,7,True,2023-05-28,Stolen,2B,2023
3647,1B,2B,Stolen Base 2B,640492,José Azocar,Yan Gomes,0,0,3,True,2023-04-26,Stolen,2B,2023
3855,2B,3B,Stolen Base 3B,640492,José Azocar,Sean Murphy,0,2,2,False,2023-04-17,Stolen,3B,2023
3910,1B,2B,Stolen Base 2B,640492,José Azocar,Victor Caratini,8,3,8,False,2023-04-15,Stolen,2B,2023
4103,1B,2B,Stolen Base 2B,640492,José Azocar,Sean Murphy,0,2,2,True,2023-04-07,Stolen,2B,2023
4209,2B,3B,Stolen Base 3B,640492,José Azocar,Elias Díaz,3,0,3,False,2023-04-02,Stolen,3B,2023
