,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
804,1B,,Caught Stealing 2B,408224,Aaron Guiel,Ken Huckaby,4,6,6,True,2002-08-21,Caught,2B,2002
1124,1B,,Caught Stealing 2B,408224,Aaron Guiel,A.J. Pierzynski,0,0,1,True,2002-08-04,Caught,2B,2002
1267,1B,,Caught Stealing 2B,408224,Aaron Guiel,Mark Johnson,2,2,4,True,2002-07-28,Caught,2B,2002
1572,1B,2B,Stolen Base 2B,408224,Aaron Guiel,Bill Haselman,0,2,1,False,2002-07-15,Stolen,2B,2002
1609,1B,,Caught Stealing 2B,408224,Aaron Guiel,Jorge Fabregas,0,0,1,False,2002-07-13,Caught,2B,2002
1611,1B,2B,Caught Stealing 3B,408224,Aaron Guiel,Jorge Fabregas,1,0,3,False,2002-07-13,Caught,3B,2002
1960,1B,,Caught Stealing 2B,408224,Aaron Guiel,Brandon Inge,5,4,4,False,2002-06-25,Caught,2B,2002
311,1B,,Caught Stealing 2B,408224,Aaron Guiel,Brandon Inge,0,2,4,True,2003-09-13,Caught,2B,2003
636,1B,2B,Stolen Base 2B,408224,Aaron Guiel,Todd Greene,5,0,2,False,2003-08-27,Stolen,2B,2003
1098,1B,2B,Stolen Base 2B,408224,Aaron Guiel,Miguel Olivo,0,0,1,True,2003-08-04,Stolen,2B,2003
1198,2B,,Caught Stealing 3B,408224,Aaron Guiel,Miguel Olivo,4,1,2,False,2003-07-30,Caught,3B,2003
1324,1B,,Caught Stealing 2B,408224,Aaron Guiel,Matt Walbeck,0,0,1,True,2003-07-25,Caught,2B,2003
1454,2B,3B,Stolen Base 3B,408224,Aaron Guiel,Dan Wilson,5,1,7,False,2003-07-19,Stolen,3B,2003
1920,1B,,Caught Stealing 2B,408224,Aaron Guiel,Mike Matheny,0,1,2,True,2003-06-22,Caught,2B,2003
2407,1B,,Caught Stealing 2B,408224,Aaron Guiel,Ramon Hernandez,0,0,5,False,2003-05-29,Caught,2B,2003
718,1B,,Caught Stealing 2B,408224,Aaron Guiel,Dan Wilson,1,4,4,True,2004-08-26,Caught,2B,2004
3199,1B,2B,Stolen Base 2B,408224,Aaron Guiel,Victor Martinez,2,3,8,True,2004-04-22,Stolen,2B,2004
