,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
160,1B,2B,Stolen Base 2B,111531,Adrian Brown,Raul Casanova,2,4,5,True,2000-09-23,Stolen,2B,2000
245,2B,3B,Stolen Base 3B,111531,Adrian Brown,Gary Bennett,1,2,3,True,2000-09-20,Stolen,3B,2000
369,2B,3B,Stolen Base 3B,111531,Adrian Brown,Mitch Meluskey,3,7,6,True,2000-09-14,Stolen,3B,2000
405,1B,2B,Stolen Base 2B,111531,Adrian Brown,Mike Matheny,4,9,7,False,2000-09-13,Stolen,2B,2000
675,1B,2B,Stolen Base 2B,111531,Adrian Brown,George Williams,0,0,1,True,2000-09-02,Stolen,2B,2000
884,1B,,Caught Stealing 2B,111531,Adrian Brown,Ben Petrick,0,1,3,False,2000-08-25,Caught,2B,2000
936,1B,2B,Stolen Base 2B,111531,Adrian Brown,Mike Matheny,0,0,1,True,2000-08-22,Stolen,2B,2000
1039,1B,2B,Stolen Base 2B,111531,Adrian Brown,Jason LaRue,3,6,9,True,2000-08-18,Stolen,2B,2000
2424,1B,2B,Stolen Base 2B,111531,Adrian Brown,Javy Lopez,5,3,1,False,2000-06-12,Stolen,2B,2000
2441,2B,3B,Stolen Base 3B,111531,Adrian Brown,Brian Johnson,0,2,1,True,2000-06-11,Stolen,3B,2000
2443,1B,2B,Stolen Base 2B,111531,Adrian Brown,Brian Johnson,5,8,10,True,2000-06-11,Stolen,2B,2000
2495,1B,2B,Stolen Base 2B,111531,Adrian Brown,Brian Johnson,1,1,3,True,2000-06-09,Stolen,2B,2000
3063,1B,2B,Stolen Base 2B,111531,Adrian Brown,Eddie Taubensee,1,0,3,True,2000-05-16,Stolen,2B,2000
3816,1B,2B,Stolen Base 2B,111531,Adrian Brown,Chris Widger,0,2,3,False,2000-04-13,Stolen,2B,2000
1378,1B,2B,Stolen Base 2B,111531,Adrian Brown,Kelly Stinnett,0,2,3,False,2001-04-09,Stolen,2B,2001
1389,1B,2B,Stolen Base 2B,111531,Adrian Brown,Tony Eusebio,1,3,3,True,2001-04-08,Stolen,2B,2001
1390,1B,,Caught Stealing 2B,111531,Adrian Brown,Tony Eusebio,2,9,6,True,2001-04-08,Caught,2B,2001
124,1B,2B,Stolen Base 2B,111531,Adrian Brown,Mike Piazza,6,3,8,False,2002-09-24,Stolen,2B,2002
145,1B,2B,Stolen Base 2B,111531,Adrian Brown,Joe Girardi,4,3,6,False,2002-09-22,Stolen,2B,2002
281,1B,2B,Stolen Base 2B,111531,Adrian Brown,Jason LaRue,3,3,7,False,2002-09-16,Stolen,2B,2002
2113,1B,,Caught Stealing 2B,111531,Adrian Brown,Ramon Hernandez,2,4,7,False,2002-06-18,Caught,2B,2002
2712,1B,2B,Stolen Base 2B,111531,Adrian Brown,Joe Girardi,5,3,7,True,2002-05-22,Stolen,2B,2002
2764,1B,,Caught Stealing 2B,111531,Adrian Brown,Joe Girardi,0,3,4,True,2002-05-21,Caught,2B,2002
2812,1B,2B,Stolen Base 2B,111531,Adrian Brown,Gregg Zaun,1,1,3,True,2002-05-18,Stolen,2B,2002
3038,1B,2B,Stolen Base 2B,111531,Adrian Brown,Brad Ausmus,5,1,7,False,2002-05-10,Stolen,2B,2002
3180,1B,2B,Stolen Base 2B,111531,Adrian Brown,Tom Lampkin,0,6,3,True,2002-05-03,Stolen,2B,2002
3309,1B,2B,Caught Stealing 3B,111531,Adrian Brown,Tom Lampkin,0,2,1,False,2002-04-28,Caught,3B,2002
3310,2B,3B,Stolen Base 3B,111531,Adrian Brown,Tom Lampkin,0,2,1,False,2002-04-28,Stolen,3B,2002
3586,1B,,Caught Stealing 2B,111531,Adrian Brown,Raul Casanova,1,5,9,True,2002-04-16,Caught,2B,2002
3666,1B,,Caught Stealing 2B,111531,Adrian Brown,Todd Hundley,3,1,7,False,2002-04-13,Caught,2B,2002
3792,1B,2B,Stolen Base 2B,111531,Adrian Brown,Jason LaRue,0,0,1,False,2002-04-08,Stolen,2B,2002
3794,1B,,Caught Stealing 2B,111531,Adrian Brown,Joe Girardi,0,3,4,True,2002-04-07,Caught,2B,2002
3863,1B,2B,Stolen Base 2B,111531,Adrian Brown,Todd Hundley,0,0,4,True,2002-04-05,Stolen,2B,2002
139,1B,2B,Stolen Base 2B,111531,Adrian Brown,Brook Fordyce,2,3,8,False,2003-09-23,Stolen,2B,2003
140,2B,3B,Stolen Base 3B,111531,Adrian Brown,Brook Fordyce,2,3,8,False,2003-09-23,Stolen,3B,2003
