,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
563,1B,2B,Stolen Base 2B,456781,Donovan Solano,Kurt Suzuki,2,6,5,True,2012-09-07,Stolen,2B,2012
564,2B,3B,Stolen Base 3B,456781,Donovan Solano,Kurt Suzuki,2,6,5,True,2012-09-07,Stolen,3B,2012
981,1B,2B,Stolen Base 2B,456781,Donovan Solano,Ramon Hernandez,0,1,2,True,2012-08-19,Stolen,2B,2012
1576,1B,2B,Stolen Base 2B,456781,Donovan Solano,Brian McCann,0,0,3,False,2012-07-25,Stolen,2B,2012
1578,1B,2B,Stolen Base 2B,456781,Donovan Solano,Brian McCann,1,5,5,False,2012-07-25,Stolen,2B,2012
1634,1B,2B,Stolen Base 2B,456781,Donovan Solano,Brian McCann,2,0,8,False,2012-07-23,Stolen,2B,2012
2449,1B,2B,Stolen Base 2B,456781,Donovan Solano,Jose Lobaton,0,0,1,True,2012-06-15,Stolen,2B,2012
554,1B,2B,Stolen Base 2B,456781,Donovan Solano,Welington Castillo,2,3,6,True,2013-09-03,Stolen,2B,2013
863,1B,,Caught Stealing 2B,456781,Donovan Solano,A.J. Ellis,0,0,1,False,2013-08-19,Caught,2B,2013
1242,1B,2B,Stolen Base 2B,456781,Donovan Solano,John Buck,3,0,6,False,2013-08-01,Stolen,2B,2013
3395,1B,2B,Stolen Base 2B,456781,Donovan Solano,Erik Kratz,1,0,6,False,2013-04-13,Stolen,2B,2013
1344,2B,,Caught Stealing 3B,456781,Donovan Solano,Jason Castro,0,0,4,True,2014-07-25,Caught,3B,2014
1374,1B,2B,Stolen Base 2B,456781,Donovan Solano,Gerald Laird,5,1,8,True,2014-07-23,Stolen,2B,2014
1766,1B,,Caught Stealing 2B,456781,Donovan Solano,Cameron Rupp,4,4,8,False,2014-07-01,Caught,2B,2014
1141,1B,2B,Stolen Base 2B,456781,Donovan Solano,Will Smith,2,3,5,True,2021-07-19,Stolen,2B,2021
2780,1B,2B,Stolen Base 2B,456781,Donovan Solano,Victor Caratini,1,2,5,True,2021-04-05,Stolen,2B,2021
