,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
7,2B,3B,Stolen Base 3B,460075,Ryan Braun,Josh Bard,2,3,4,False,2007-09-30,Stolen,3B,2007
338,2B,,Caught Stealing 3B,460075,Ryan Braun,Javier Valentin,4,3,7,False,2007-09-15,Caught,3B,2007
655,1B,2B,Stolen Base 2B,460075,Ryan Braun,Ronny Paulino,1,1,1,False,2007-09-02,Stolen,2B,2007
715,2B,3B,Stolen Base 3B,460075,Ryan Braun,Jason Kendall,3,3,3,True,2007-08-30,Stolen,3B,2007
717,1B,2B,Stolen Base 2B,460075,Ryan Braun,Jason Kendall,5,3,7,True,2007-08-30,Stolen,2B,2007
834,1B,2B,Stolen Base 2B,460075,Ryan Braun,Bengie Molina,0,2,1,True,2007-08-24,Stolen,2B,2007
986,1B,,Caught Stealing 2B,460075,Ryan Braun,Javier Valentin,0,1,2,False,2007-08-17,Caught,2B,2007
1327,1B,,Caught Stealing 2B,460075,Ryan Braun,Ramon Castro,3,3,5,False,2007-08-02,Caught,2B,2007
1378,2B,3B,Stolen Base 3B,460075,Ryan Braun,Ramon Castro,1,2,6,False,2007-07-31,Stolen,3B,2007
1490,1B,2B,Stolen Base 2B,460075,Ryan Braun,Javier Valentin,2,1,4,True,2007-07-26,Stolen,2B,2007
1944,1B,,Caught Stealing 2B,460075,Ryan Braun,Ronny Paulino,1,3,3,True,2007-07-04,Caught,2B,2007
1970,1B,2B,Stolen Base 2B,460075,Ryan Braun,Ronny Paulino,0,1,3,True,2007-07-03,Stolen,2B,2007
1980,1B,2B,Stolen Base 2B,460075,Ryan Braun,Ronny Paulino,2,3,5,True,2007-07-02,Stolen,2B,2007
2116,2B,3B,Stolen Base 3B,460075,Ryan Braun,Eric Munson,2,2,3,False,2007-06-26,Stolen,3B,2007
2146,1B,2B,Stolen Base 2B,460075,Ryan Braun,Eric Munson,3,1,6,False,2007-06-25,Stolen,2B,2007
2228,2B,3B,Stolen Base 3B,460075,Ryan Braun,John Buck,6,2,4,False,2007-06-22,Stolen,3B,2007
2229,1B,2B,Stolen Base 2B,460075,Ryan Braun,John Buck,7,5,6,False,2007-06-22,Stolen,2B,2007
2703,1B,2B,Stolen Base 2B,460075,Ryan Braun,Brian McCann,5,3,6,False,2007-05-29,Stolen,2B,2007
2704,2B,3B,Stolen Base 2B,460075,Ryan Braun,Brian McCann,5,3,6,False,2007-05-29,Stolen,2B,2007
2764,1B,2B,Stolen Base 2B,460075,Ryan Braun,Rob Bowen,3,2,6,True,2007-05-26,Stolen,2B,2007
421,1B,2B,Stolen Base 2B,460075,Ryan Braun,Paul Bako,1,0,1,False,2008-09-08,Stolen,2B,2008
422,1B,2B,Stolen Base 2B,460075,Ryan Braun,Paul Bako,3,1,3,False,2008-09-08,Stolen,2B,2008
492,2B,3B,Stolen Base 3B,460075,Ryan Braun,Nick Hundley,0,0,1,False,2008-09-04,Stolen,3B,2008
593,1B,,Caught Stealing 2B,460075,Ryan Braun,Raul Chavez,0,1,4,True,2008-08-31,Caught,2B,2008
782,2B,3B,Stolen Base 3B,460075,Ryan Braun,Raul Chavez,8,3,7,False,2008-08-22,Stolen,3B,2008
1100,1B,2B,Stolen Base 2B,460075,Ryan Braun,Paul Bako,1,2,3,True,2008-08-05,Stolen,2B,2008
1388,2B,3B,Stolen Base 3B,460075,Ryan Braun,Bengie Molina,0,2,3,True,2008-07-20,Stolen,3B,2008
1877,1B,2B,Stolen Base 2B,460075,Ryan Braun,Brian McCann,1,4,5,True,2008-06-23,Stolen,2B,2008
1941,1B,2B,Stolen Base 2B,460075,Ryan Braun,Ramon Hernandez,2,4,1,False,2008-06-20,Stolen,2B,2008
