,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
569,2B,3B,Stolen Base 3B,407496,Ramón Vázquez,Gary Bennett,1,1,1,False,2002-09-01,Stolen,3B,2002
768,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Javy Lopez,4,0,4,False,2002-08-22,Stolen,2B,2002
769,2B,3B,Stolen Base 3B,407496,Ramón Vázquez,Javy Lopez,4,0,4,False,2002-08-22,Stolen,3B,2002
1007,1B,,Caught Stealing 2B,407496,Ramón Vázquez,Jason LaRue,0,2,3,True,2002-08-11,Caught,2B,2002
1042,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Jason LaRue,10,6,5,True,2002-08-09,Stolen,2B,2002
1234,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Todd Hundley,0,0,1,True,2002-07-30,Stolen,2B,2002
1831,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Mike Matheny,0,0,1,True,2002-07-01,Stolen,2B,2002
1927,2B,3B,Stolen Base 3B,407496,Ramón Vázquez,Yorvit Torrealba,5,5,4,True,2002-06-27,Stolen,3B,2002
2451,1B,,Caught Stealing 2B,407496,Ramón Vázquez,Marcus Jensen,3,2,6,False,2002-06-01,Caught,2B,2002
941,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Henry Blanco,4,8,9,True,2003-08-12,Stolen,2B,2003
1078,1B,,Caught Stealing 2B,407496,Ramón Vázquez,Damian Miller,0,1,3,False,2003-08-05,Caught,2B,2003
1190,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Craig Wilson,3,2,4,True,2003-07-31,Stolen,2B,2003
1240,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Humberto Cota,0,4,5,True,2003-07-29,Stolen,2B,2003
2472,2B,3B,Stolen Base 3B,407496,Ramón Vázquez,Chad Moeller,0,1,1,True,2003-05-26,Stolen,3B,2003
2610,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Eddie Pérez,6,0,4,True,2003-05-19,Stolen,2B,2003
2948,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Mike Lieberthal,0,0,1,False,2003-05-03,Stolen,2B,2003
2979,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Mike Lieberthal,0,0,1,False,2003-05-02,Stolen,2B,2003
2980,2B,3B,Stolen Base 3B,407496,Ramón Vázquez,Mike Lieberthal,0,0,1,False,2003-05-02,Stolen,3B,2003
3006,2B,3B,Stolen Base 3B,407496,Ramón Vázquez,Jason Kendall,0,0,1,False,2003-05-01,Stolen,3B,2003
3034,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Jason Kendall,0,3,1,False,2003-04-29,Stolen,2B,2003
3374,1B,,Caught Stealing 2B,407496,Ramón Vázquez,Bobby Estalella,2,2,7,False,2003-04-12,Caught,2B,2003
3466,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Paul Lo Duca,1,1,7,True,2004-04-07,Stolen,2B,2004
2615,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Kenji Johjima,1,0,5,True,2007-06-02,Stolen,2B,2007
2490,2B,,Caught Stealing 3B,407496,Ramón Vázquez,Dioner Navarro,5,1,6,True,2008-05-26,Caught,3B,2008
1291,1B,2B,Stolen Base 2B,407496,Ramón Vázquez,Omir Santos,9,5,7,False,2009-06-04,Stolen,2B,2009
