,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
346,1B,2B,Stolen Base 2B,666139,Josh Lowe,Kevin Plawecki,0,0,3,True,2021-09-08,Stolen,2B,2021
1144,1B,2B,Stolen Base 2B,666139,Josh Lowe,Luke Maile,5,4,8,False,2022-07-30,Stolen,2B,2022
1307,1B,2B,Caught Stealing 3B,666139,Josh Lowe,Adley Rutschman,3,3,8,False,2022-07-16,Caught,3B,2022
1759,1B,2B,Stolen Base 2B,666139,Josh Lowe,Michael Pérez,1,0,2,False,2022-06-24,Stolen,2B,2022
2974,1B,2B,Stolen Base 2B,666139,Josh Lowe,Willson Contreras,2,0,4,True,2022-04-18,Stolen,2B,2022
218,1B,2B,Stolen Base 2B,666139,Josh Lowe,Alejandro Kirk,1,4,6,False,2023-09-22,Stolen,2B,2023
240,1B,2B,Stolen Base 2B,666139,Josh Lowe,Logan O'Hoppe,3,4,6,False,2023-09-21,Stolen,2B,2023
343,2B,3B,Stolen Base 3B,666139,Josh Lowe,James McCann,2,3,9,True,2023-09-17,Stolen,3B,2023
482,1B,2B,Stolen Base 2B,666139,Josh Lowe,Ryan Jeffers,4,7,8,True,2023-09-11,Stolen,2B,2023
608,1B,,Caught Stealing 2B,666139,Josh Lowe,Cal Raleigh,0,1,5,False,2023-09-07,Caught,2B,2023
669,2B,3B,Stolen Base 3B,666139,Josh Lowe,Reese McGuire,2,0,1,False,2023-09-04,Stolen,3B,2023
746,1B,2B,Stolen Base 2B,666139,Josh Lowe,Bo Naylor,5,6,11,True,2023-09-02,Stolen,2B,2023
793,1B,2B,Stolen Base 2B,666139,Josh Lowe,Nick Fortes,0,1,10,True,2023-08-30,Stolen,2B,2023
949,1B,2B,Stolen Base 2B,666139,Josh Lowe,Elias Díaz,3,5,9,False,2023-08-23,Stolen,2B,2023
1197,1B,2B,Stolen Base 2B,666139,Josh Lowe,Cam Gallagher,2,3,7,False,2023-08-12,Stolen,2B,2023
1230,1B,2B,Stolen Base 2B,666139,Josh Lowe,Bo Naylor,0,1,3,False,2023-08-11,Stolen,2B,2023
1601,1B,2B,Stolen Base 2B,666139,Josh Lowe,Jacob Stallings,1,0,2,False,2023-07-25,Stolen,2B,2023
1701,1B,2B,Stolen Base 2B,666139,Josh Lowe,Adley Rutschman,1,3,4,False,2023-07-20,Stolen,2B,2023
1772,1B,2B,Stolen Base 2B,666139,Josh Lowe,Mitch Garver,0,2,4,True,2023-07-17,Stolen,2B,2023
2071,1B,2B,Stolen Base 2B,666139,Josh Lowe,Cal Raleigh,2,0,5,True,2023-07-01,Stolen,2B,2023
2353,1B,2B,Stolen Base 2B,666139,Josh Lowe,Austin Nola,5,3,8,True,2023-06-18,Stolen,2B,2023
2420,1B,2B,Stolen Base 2B,666139,Josh Lowe,Gary Sánchez,1,6,8,True,2023-06-16,Stolen,2B,2023
2471,1B,2B,Stolen Base 2B,666139,Josh Lowe,Shea Langeliers,3,4,5,True,2023-06-14,Stolen,2B,2023
2522,1B,2B,Stolen Base 2B,666139,Josh Lowe,Shea Langeliers,4,3,6,True,2023-06-12,Stolen,2B,2023
2722,1B,2B,Stolen Base 2B,666139,Josh Lowe,Connor Wong,1,3,5,True,2023-06-04,Stolen,2B,2023
2844,1B,2B,Stolen Base 2B,666139,Josh Lowe,Yan Gomes,1,0,3,True,2023-05-30,Stolen,2B,2023
2899,1B,2B,Stolen Base 2B,666139,Josh Lowe,Austin Barnes,9,7,4,False,2023-05-28,Stolen,2B,2023
2900,2B,3B,Stolen Base 3B,666139,Josh Lowe,Austin Barnes,10,7,4,False,2023-05-28,Stolen,3B,2023
2948,1B,2B,Stolen Base 2B,666139,Josh Lowe,Will Smith,2,1,1,False,2023-05-26,Stolen,2B,2023
3053,2B,3B,Stolen Base 3B,666139,Josh Lowe,William Contreras,4,6,8,False,2023-05-21,Stolen,3B,2023
3118,1B,2B,Stolen Base 2B,666139,Josh Lowe,William Contreras,1,0,8,False,2023-05-19,Stolen,2B,2023
3141,1B,2B,Stolen Base 2B,666139,Josh Lowe,Francisco Alvarez,0,2,7,True,2023-05-17,Stolen,2B,2023
3208,1B,,Caught Stealing 2B,666139,Josh Lowe,Jose Trevino,4,3,4,True,2023-05-14,Caught,2B,2023
3332,1B,2B,Stolen Base 2B,666139,Josh Lowe,Adley Rutschman,4,2,9,True,2023-05-09,Stolen,2B,2023
3459,1B,,Caught Stealing 2B,666139,Josh Lowe,Jason Delay,2,0,6,False,2023-05-04,Caught,2B,2023
3538,1B,2B,Stolen Base 2B,666139,Josh Lowe,Yasmani Grandal,4,3,8,True,2023-04-30,Stolen,2B,2023
3788,1B,2B,Stolen Base 2B,666139,Josh Lowe,Yasmani Grandal,5,7,5,False,2023-04-21,Stolen,2B,2023
3825,1B,2B,Stolen Base 2B,666139,Josh Lowe,Luke Maile,0,6,3,True,2023-04-19,Stolen,2B,2023
3886,1B,2B,Stolen Base 2B,666139,Josh Lowe,Alejandro Kirk,0,3,1,True,2023-04-16,Stolen,2B,2023
4011,1B,2B,Stolen Base 2B,666139,Josh Lowe,Reese McGuire,2,0,2,False,2023-04-11,Stolen,2B,2023
