,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
156,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Raul Casanova,2,0,3,True,2007-09-23,Stolen,2B,2007
252,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Gregg Zaun,2,1,8,True,2007-09-19,Stolen,2B,2007
276,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Gregg Zaun,0,0,1,True,2007-09-18,Stolen,2B,2007
306,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Jorge Posada,0,0,1,False,2007-09-16,Stolen,2B,2007
395,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Jorge Posada,4,1,4,False,2007-09-14,Stolen,2B,2007
551,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Ramon Hernandez,0,3,7,True,2007-09-07,Stolen,2B,2007
615,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Gregg Zaun,0,0,3,False,2007-09-04,Stolen,2B,2007
657,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Ramon Hernandez,1,0,2,False,2007-09-02,Stolen,2B,2007
1983,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Gerald Laird,3,0,4,False,2007-07-02,Stolen,2B,2007
63,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Chad Moeller,3,4,2,False,2008-09-26,Stolen,2B,2008
184,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Curtis Thigpen,0,0,1,True,2008-09-20,Stolen,2B,2008
259,1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,Dioner Navarro,1,1,8,True,2008-09-16,Caught,2B,2008
292,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Gregg Zaun,0,1,1,False,2008-09-14,Stolen,2B,2008
332,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,1,1,False,2008-09-13,Stolen,2B,2008
333,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,5,5,False,2008-09-13,Stolen,2B,2008
404,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Dioner Navarro,4,5,9,False,2008-09-09,Stolen,2B,2008
554,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Guillermo Quiroz,5,1,4,False,2008-09-02,Stolen,2B,2008
596,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Toby Hall,1,2,4,False,2008-08-31,Stolen,2B,2008
597,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Toby Hall,1,3,7,False,2008-08-31,Stolen,2B,2008
667,1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,Ivan Rodriguez,0,2,5,True,2008-08-28,Caught,2B,2008
832,2B,3B,Stolen Base 3B,453056,Jacoby Ellsbury,Ramon Hernandez,0,3,2,True,2008-08-20,Stolen,3B,2008
853,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Ramon Hernandez,0,0,1,True,2008-08-19,Stolen,2B,2008
855,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Ramon Hernandez,2,6,8,True,2008-08-19,Stolen,2B,2008
898,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,1,1,False,2008-08-15,Stolen,2B,2008
899,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,Rod Barajas,0,5,5,False,2008-08-15,Stolen,2B,2008
1010,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,A.J. Pierzynski,0,3,2,True,2008-08-10,Stolen,2B,2008
1094,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,John Buck,1,2,5,True,2008-08-05,Stolen,2B,2008
1095,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,John Buck,1,5,6,True,2008-08-05,Stolen,2B,2008
1648,1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,José Molina,1,0,5,True,2008-07-05,Caught,2B,2008
