,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
48,1B,2B,Stolen Base 2B,467798,Jose Tabata,Bryan Anderson,4,1,9,True,2010-09-29,Stolen,2B,2010
116,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jason Castro,0,1,3,False,2010-09-26,Stolen,2B,2010
420,1B,2B,Stolen Base 2B,467798,Jose Tabata,Ramon Hernandez,3,4,8,True,2010-09-11,Stolen,2B,2010
450,1B,2B,Stolen Base 2B,467798,Jose Tabata,Ryan Hanigan,3,1,4,True,2010-09-10,Stolen,2B,2010
454,2B,3B,Stolen Base 3B,467798,Jose Tabata,Ryan Hanigan,3,3,9,True,2010-09-10,Stolen,3B,2010
809,1B,2B,Stolen Base 2B,467798,Jose Tabata,Yadier Molina,4,2,7,False,2010-08-24,Stolen,2B,2010
821,1B,2B,Stolen Base 2B,467798,Jose Tabata,Bryan Anderson,0,4,1,False,2010-08-23,Stolen,2B,2010
923,1B,,Caught Stealing 2B,467798,Jose Tabata,Ronny Paulino,1,1,3,False,2010-08-18,Caught,2B,2010
954,1B,,Caught Stealing 2B,467798,Jose Tabata,Ronny Paulino,0,0,1,False,2010-08-17,Caught,2B,2010
1095,1B,2B,Stolen Base 2B,467798,Jose Tabata,Yorvit Torrealba,2,1,7,True,2010-08-10,Stolen,2B,2010
1189,1B,2B,Stolen Base 2B,467798,Jose Tabata,Chris Iannetta,0,3,6,False,2010-08-06,Stolen,2B,2010
1311,1B,,Caught Stealing 2B,467798,Jose Tabata,Yadier Molina,0,0,4,True,2010-07-30,Caught,2B,2010
1511,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jonathan Lucroy,0,0,3,False,2010-07-22,Stolen,2B,2010
1617,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jason Castro,2,0,5,False,2010-07-18,Stolen,2B,2010
1702,1B,,Caught Stealing 2B,467798,Jose Tabata,George Kottaras,3,3,5,True,2010-07-11,Caught,2B,2010
1721,1B,2B,Stolen Base 2B,467798,Jose Tabata,George Kottaras,0,0,1,True,2010-07-10,Stolen,2B,2010
1782,1B,2B,Stolen Base 2B,467798,Jose Tabata,Humberto Quintero,3,3,5,True,2010-07-07,Stolen,2B,2010
1843,1B,2B,Stolen Base 2B,467798,Jose Tabata,Dane Sardinha,6,5,7,False,2010-07-04,Stolen,2B,2010
1982,1B,2B,Stolen Base 2B,467798,Jose Tabata,Geovany Soto,1,0,3,True,2010-06-28,Stolen,2B,2010
2014,1B,2B,Stolen Base 2B,467798,Jose Tabata,Kurt Suzuki,3,0,3,True,2010-06-26,Stolen,2B,2010
2077,1B,2B,Stolen Base 2B,467798,Jose Tabata,Matt Treanor,0,0,1,True,2010-06-24,Stolen,2B,2010
2328,2B,3B,Stolen Base 3B,467798,Jose Tabata,Gerald Laird,3,3,8,True,2010-06-12,Stolen,3B,2010
2400,1B,2B,Stolen Base 2B,467798,Jose Tabata,Wil Nieves,2,4,4,True,2010-06-09,Stolen,2B,2010
906,1B,,Caught Stealing 2B,467798,Jose Tabata,Jonathan Lucroy,2,0,5,False,2011-08-24,Caught,2B,2011
929,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jonathan Lucroy,2,7,5,False,2011-08-23,Stolen,2B,2011
1024,1B,2B,Stolen Base 2B,467798,Jose Tabata,Ryan Hanigan,2,6,5,False,2011-08-19,Stolen,2B,2011
2309,1B,,Caught Stealing 2B,467798,Jose Tabata,Jarrod Saltalamacchia,5,2,6,False,2011-06-25,Caught,2B,2011
2715,2B,,Caught Stealing 3B,467798,Jose Tabata,Henry Blanco,0,0,1,False,2011-06-08,Caught,3B,2011
2864,1B,2B,Stolen Base 2B,467798,Jose Tabata,Josh Thole,2,5,7,True,2011-06-01,Stolen,2B,2011
2954,1B,,Caught Stealing 2B,467798,Jose Tabata,Koyie Hill,3,2,5,True,2011-05-29,Caught,2B,2011
3033,1B,2B,Stolen Base 2B,467798,Jose Tabata,Koyie Hill,0,0,1,True,2011-05-27,Stolen,2B,2011
3073,1B,2B,Stolen Base 2B,467798,Jose Tabata,Brian McCann,1,1,3,False,2011-05-25,Stolen,2B,2011
3328,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jonathan Lucroy,6,5,5,True,2011-05-15,Stolen,2B,2011
3363,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jonathan Lucroy,0,0,3,True,2011-05-13,Stolen,2B,2011
3838,1B,2B,Stolen Base 2B,467798,Jose Tabata,Wilson Ramos,6,2,4,False,2011-04-23,Stolen,2B,2011
4012,1B,2B,Stolen Base 2B,467798,Jose Tabata,Ramon Hernandez,0,4,2,True,2011-04-17,Stolen,2B,2011
4065,1B,2B,Stolen Base 2B,467798,Jose Tabata,Ryan Hanigan,0,0,1,True,2011-04-15,Stolen,2B,2011
4081,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jonathan Lucroy,0,2,1,False,2011-04-14,Stolen,2B,2011
4181,1B,2B,Stolen Base 2B,467798,Jose Tabata,Chris Iannetta,5,6,7,False,2011-04-10,Stolen,2B,2011
4216,1B,2B,Stolen Base 2B,467798,Jose Tabata,Jose Morales,2,2,3,False,2011-04-09,Stolen,2B,2011
4252,1B,2B,Stolen Base 2B,467798,Jose Tabata,Chris Iannetta,3,3,7,False,2011-04-08,Stolen,2B,2011
4312,1B,2B,Stolen Base 2B,467798,Jose Tabata,Yadier Molina,0,2,7,True,2011-04-06,Stolen,2B,2011
4361,1B,,Caught Stealing 2B,467798,Jose Tabata,Geovany Soto,0,0,1,True,2011-04-03,Caught,2B,2011
4413,1B,2B,Stolen Base 2B,467798,Jose Tabata,Geovany Soto,3,6,9,True,2011-04-01,Stolen,2B,2011
871,1B,,Caught Stealing 2B,467798,Jose Tabata,Jonathan Lucroy,2,2,6,False,2012-08-24,Caught,2B,2012
984,1B,,Caught Stealing 2B,467798,Jose Tabata,Tony Cruz,2,2,16,True,2012-08-19,Caught,2B,2012
2078,1B,,Caught Stealing 2B,467798,Jose Tabata,Yadier Molina,0,0,1,True,2012-07-01,Caught,2B,2012
2285,1B,,Caught Stealing 2B,467798,Jose Tabata,Alex Avila,0,0,1,False,2012-06-23,Caught,2B,2012
2461,1B,2B,Stolen Base 2B,467798,Jose Tabata,Carlos Santana,1,0,7,True,2012-06-15,Stolen,2B,2012
2533,1B,2B,Stolen Base 2B,467798,Jose Tabata,Matt Wieters,0,1,2,True,2012-06-12,Stolen,2B,2012
