,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
5,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Yorvit Torrealba,0,0,6,True,2007-09-30,Stolen,2B,2007
3634,2B,,Caught Stealing 3B,430948,Alberto Callaspo,Chris Iannetta,0,0,1,False,2007-04-14,Caught,3B,2007
299,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Sal Fasano,3,8,6,True,2008-09-14,Stolen,2B,2008
2239,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Jorge Posada,8,10,8,True,2008-06-07,Stolen,2B,2008
3128,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Rod Barajas,0,2,1,False,2008-04-27,Caught,2B,2008
785,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Robinzon Diaz,0,1,2,True,2009-06-27,Stolen,2B,2009
1163,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Kelly Shoppach,0,1,2,True,2009-06-10,Caught,2B,2009
2785,2B,3B,Stolen Base 3B,430948,Alberto Callaspo,Chris Iannetta,5,1,6,False,2009-04-01,Stolen,3B,2009
513,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Lou Marson,1,1,5,False,2010-09-06,Caught,2B,2010
641,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Adam Moore,0,0,3,True,2010-08-31,Stolen,2B,2010
920,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Victor Martinez,6,5,8,True,2010-08-18,Stolen,2B,2010
1815,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Josh Bard,4,4,10,True,2010-07-05,Caught,2B,2010
2610,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Mike Napoli,0,4,5,False,2010-05-31,Stolen,2B,2010
3334,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,John Jaso,0,0,2,True,2010-04-29,Stolen,2B,2010
3648,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Joe Mauer,0,0,2,True,2010-04-16,Stolen,2B,2010
104,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Landon Powell,3,2,8,False,2011-09-25,Stolen,2B,2011
462,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Jesus Montero,2,1,2,False,2011-09-11,Caught,2B,2011
717,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Miguel Olivo,0,1,4,True,2011-08-31,Stolen,2B,2011
1003,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Matt Wieters,5,3,7,False,2011-08-19,Stolen,2B,2011
1535,2B,3B,Stolen Base 3B,430948,Alberto Callaspo,Victor Martinez,6,7,5,True,2011-07-28,Stolen,3B,2011
1876,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Kurt Suzuki,0,1,1,True,2011-07-16,Stolen,2B,2011
2229,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Wilson Ramos,6,5,6,False,2011-06-28,Stolen,2B,2011
2630,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Matt Treanor,7,5,7,False,2011-06-11,Stolen,2B,2011
3156,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Brian McCann,2,0,1,False,2011-05-21,Stolen,2B,2011
509,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Gerald Laird,6,1,6,False,2012-09-08,Stolen,2B,2012
1105,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Lou Marson,0,3,7,False,2012-08-13,Stolen,2B,2012
1218,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,George Kottaras,0,1,2,True,2012-08-08,Stolen,2B,2012
1255,1B,2B,Stolen Base 2B,430948,Alberto Callaspo,Derek Norris,0,4,8,True,2012-08-06,Stolen,2B,2012
1758,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Gerald Laird,5,1,5,True,2012-07-18,Caught,2B,2012
1887,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Russell Martin,2,1,5,True,2012-07-13,Caught,2B,2012
2060,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Carlos Santana,0,2,7,True,2012-07-02,Caught,2B,2012
1660,1B,,Caught Stealing 2B,430948,Alberto Callaspo,Ryan Lavarnway,1,0,2,False,2013-07-07,Caught,2B,2013
