,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
387,2B,3B,Stolen Base 3B,430838,Willy Taveras,Jason Kendall,2,4,8,True,2004-09-12,Stolen,3B,2004
209,1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,0,4,2,True,2005-09-21,Stolen,2B,2005
471,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Lieberthal,2,1,3,True,2005-09-07,Stolen,2B,2005
512,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Lieberthal,0,0,1,True,2005-09-05,Stolen,2B,2005
799,1B,2B,Stolen Base 2B,430838,Willy Taveras,Chad Moeller,0,1,1,False,2005-08-20,Stolen,2B,2005
802,1B,2B,Stolen Base 2B,430838,Willy Taveras,Chad Moeller,1,2,5,False,2005-08-20,Stolen,2B,2005
842,1B,2B,Stolen Base 2B,430838,Willy Taveras,Damian Miller,1,0,3,False,2005-08-18,Stolen,2B,2005
879,1B,2B,Stolen Base 2B,430838,Willy Taveras,Henry Blanco,1,2,3,False,2005-08-16,Stolen,2B,2005
1079,1B,,Caught Stealing 2B,430838,Willy Taveras,Mike Matheny,0,0,1,True,2005-08-05,Caught,2B,2005
1204,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Piazza,1,0,3,False,2005-07-29,Stolen,2B,2005
1205,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Piazza,3,0,5,False,2005-07-29,Stolen,2B,2005
1224,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Piazza,0,1,3,False,2005-07-28,Stolen,2B,2005
1304,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Lieberthal,4,0,3,False,2005-07-25,Stolen,2B,2005
1441,1B,,Caught Stealing 2B,430838,Willy Taveras,Ryan Doumit,0,0,1,True,2005-07-19,Caught,2B,2005
1499,1B,2B,Stolen Base 2B,430838,Willy Taveras,Einar Díaz,2,2,9,True,2005-07-15,Stolen,2B,2005
1550,1B,,Caught Stealing 2B,430838,Willy Taveras,Jason Phillips,5,5,7,False,2005-07-10,Caught,2B,2005
1631,1B,2B,Stolen Base 2B,430838,Willy Taveras,Robert Fick,0,0,1,False,2005-07-06,Stolen,2B,2005
1682,1B,2B,Stolen Base 2B,430838,Willy Taveras,Robert Fick,0,0,1,False,2005-07-04,Stolen,2B,2005
1683,1B,2B,Stolen Base 2B,430838,Willy Taveras,Robert Fick,1,1,5,False,2005-07-04,Stolen,2B,2005
1733,1B,2B,Stolen Base 2B,430838,Willy Taveras,Jason LaRue,2,1,6,True,2005-07-02,Stolen,2B,2005
1755,1B,,Caught Stealing 2B,430838,Willy Taveras,Jason LaRue,0,2,2,True,2005-07-01,Caught,2B,2005
1797,1B,2B,Stolen Base 2B,430838,Willy Taveras,JD Closser,0,3,4,True,2005-06-29,Stolen,2B,2005
1820,1B,,Caught Stealing 2B,430838,Willy Taveras,Danny Ardoin,1,2,3,True,2005-06-27,Caught,2B,2005
2329,1B,2B,Stolen Base 2B,430838,Willy Taveras,Jason LaRue,0,0,1,False,2005-05-30,Stolen,2B,2005
2330,1B,,Caught Stealing 2B,430838,Willy Taveras,Jason LaRue,0,2,5,False,2005-05-30,Caught,2B,2005
2443,1B,2B,Stolen Base 2B,430838,Willy Taveras,Michael Barrett,1,5,8,True,2005-05-25,Stolen,2B,2005
2444,2B,3B,Stolen Base 2B,430838,Willy Taveras,Michael Barrett,1,5,8,True,2005-05-25,Stolen,2B,2005
2464,1B,2B,Stolen Base 2B,430838,Willy Taveras,Michael Barrett,0,2,5,True,2005-05-24,Stolen,2B,2005
2613,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Matheny,3,0,3,False,2005-05-15,Stolen,2B,2005
2670,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Matheny,2,4,8,False,2005-05-13,Stolen,2B,2005
2686,1B,2B,Stolen Base 2B,430838,Willy Taveras,Mike Matheny,2,2,3,False,2005-05-12,Stolen,2B,2005
2687,2B,3B,Stolen Base 3B,430838,Willy Taveras,Mike Matheny,2,2,3,False,2005-05-12,Stolen,3B,2005
2864,1B,,Caught Stealing 2B,430838,Willy Taveras,David Ross,3,2,7,False,2005-05-04,Caught,2B,2005
2896,1B,2B,Stolen Base 2B,430838,Willy Taveras,Humberto Cota,1,0,1,False,2005-05-03,Stolen,2B,2005
2897,1B,2B,Stolen Base 2B,430838,Willy Taveras,Humberto Cota,2,0,2,False,2005-05-03,Stolen,2B,2005
2937,1B,2B,Stolen Base 2B,430838,Willy Taveras,Michael Barrett,0,0,1,False,2005-05-01,Stolen,2B,2005
2987,1B,2B,Stolen Base 2B,430838,Willy Taveras,Michael Barrett,0,0,1,False,2005-04-29,Stolen,2B,2005
3029,1B,2B,Stolen Base 2B,430838,Willy Taveras,David Ross,2,0,7,True,2005-04-27,Stolen,2B,2005
3158,1B,2B,Stolen Base 2B,430838,Willy Taveras,Chad Moeller,3,1,7,False,2005-04-20,Stolen,2B,2005
3180,1B,2B,Stolen Base 2B,430838,Willy Taveras,Eddie Pérez,1,1,5,False,2005-04-19,Stolen,2B,2005
3278,1B,2B,Stolen Base 2B,430838,Willy Taveras,Ramon Castro,1,3,6,True,2005-04-14,Stolen,2B,2005
3291,1B,2B,Stolen Base 2B,430838,Willy Taveras,Ramon Castro,0,0,3,True,2005-04-13,Stolen,2B,2005
3366,1B,,Caught Stealing 2B,430838,Willy Taveras,Jason LaRue,5,2,6,False,2005-04-10,Caught,2B,2005
3412,1B,2B,Stolen Base 2B,430838,Willy Taveras,Javier Valentin,3,1,6,False,2005-04-08,Stolen,2B,2005
516,1B,2B,Stolen Base 2B,430838,Willy Taveras,Josh Bard,1,2,8,False,2007-09-08,Stolen,2B,2007
535,1B,2B,Stolen Base 2B,430838,Willy Taveras,Josh Bard,4,0,2,False,2007-09-07,Stolen,2B,2007
562,1B,2B,Stolen Base 2B,430838,Willy Taveras,Bengie Molina,0,2,1,False,2007-09-05,Stolen,2B,2007
643,1B,2B,Stolen Base 2B,430838,Willy Taveras,Robby Hammock,0,0,1,True,2007-09-02,Stolen,2B,2007
1320,1B,,Caught Stealing 2B,430838,Willy Taveras,Miguel Olivo,3,2,5,True,2007-08-02,Caught,2B,2007
1351,1B,2B,Stolen Base 2B,430838,Willy Taveras,Matt Treanor,0,1,1,True,2007-08-01,Stolen,2B,2007
1353,1B,2B,Stolen Base 2B,430838,Willy Taveras,Matt Treanor,2,2,2,True,2007-08-01,Stolen,2B,2007
1354,1B,2B,Stolen Base 2B,430838,Willy Taveras,Matt Treanor,2,2,4,True,2007-08-01,Stolen,2B,2007
1406,1B,2B,Stolen Base 2B,430838,Willy Taveras,Russell Martin,6,2,6,False,2007-07-29,Stolen,2B,2007
1409,1B,2B,Stolen Base 2B,430838,Willy Taveras,Russell Martin,9,4,7,False,2007-07-29,Stolen,2B,2007
1625,1B,2B,Stolen Base 2B,430838,Willy Taveras,Brian Schneider,0,2,7,True,2007-07-20,Stolen,2B,2007
1699,1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,2,6,7,True,2007-07-17,Stolen,2B,2007
1723,1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,0,0,1,True,2007-07-16,Stolen,2B,2007
1724,1B,2B,Stolen Base 2B,430838,Willy Taveras,Ryan Doumit,1,5,2,True,2007-07-16,Stolen,2B,2007
2037,1B,2B,Stolen Base 2B,430838,Willy Taveras,Brad Ausmus,2,2,3,True,2007-06-29,Stolen,2B,2007
2039,1B,2B,Stolen Base 2B,430838,Willy Taveras,Brad Ausmus,7,6,6,True,2007-06-29,Stolen,2B,2007
2241,1B,2B,Stolen Base 2B,430838,Willy Taveras,Jorge Posada,2,2,3,False,2007-06-21,Stolen,2B,2007
2272,1B,2B,Stolen Base 2B,430838,Willy Taveras,Wil Nieves,0,1,3,False,2007-06-19,Stolen,2B,2007
2309,1B,2B,Stolen Base 2B,430838,Willy Taveras,Dioner Navarro,3,6,7,False,2007-06-17,Stolen,2B,2007
2521,1B,2B,Stolen Base 2B,430838,Willy Taveras,Paul Bako,2,0,3,True,2007-06-08,Stolen,2B,2007
2522,1B,2B,Stolen Base 2B,430838,Willy Taveras,Paul Bako,2,1,5,True,2007-06-08,Stolen,2B,2007
2640,1B,2B,Stolen Base 2B,430838,Willy Taveras,Javier Valentin,0,4,7,False,2007-06-01,Stolen,2B,2007
2727,1B,2B,Stolen Base 2B,430838,Willy Taveras,Gary Bennett,1,0,3,False,2007-05-28,Stolen,2B,2007
2728,1B,2B,Stolen Base 2B,430838,Willy Taveras,Gary Bennett,3,0,7,False,2007-05-28,Stolen,2B,2007
2858,1B,,Caught Stealing 2B,430838,Willy Taveras,Chris Snyder,0,0,1,True,2007-05-21,Caught,2B,2007
2970,1B,2B,Stolen Base 2B,430838,Willy Taveras,Chris Snyder,0,0,1,False,2007-05-16,Stolen,2B,2007
3034,1B,,Caught Stealing 2B,430838,Willy Taveras,Eliezer Alfonzo,0,1,1,False,2007-05-13,Caught,2B,2007
3173,1B,2B,Stolen Base 2B,430838,Willy Taveras,David Ross,2,1,3,True,2007-05-05,Stolen,2B,2007
3175,1B,2B,Stolen Base 2B,430838,Willy Taveras,David Ross,5,9,8,True,2007-05-05,Stolen,2B,2007
3212,1B,,Caught Stealing 2B,430838,Willy Taveras,David Ross,3,2,5,True,2007-05-04,Caught,2B,2007
3235,1B,2B,Stolen Base 2B,430838,Willy Taveras,Bengie Molina,2,2,5,True,2007-05-02,Stolen,2B,2007
