,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
2996,1B,,Caught Stealing 2B,452668,Elijah Dukes,Gerald Laird,0,0,1,False,2007-05-15,Caught,2B,2007
3269,1B,,Caught Stealing 2B,452668,Elijah Dukes,Joe Mauer,0,2,1,False,2007-05-01,Caught,2B,2007
3350,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Jason Kendall,0,0,1,True,2007-04-28,Stolen,2B,2007
3358,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Jason Kendall,0,0,1,True,2007-04-27,Stolen,2B,2007
221,1B,,Caught Stealing 2B,452668,Elijah Dukes,Brian Schneider,0,3,2,False,2008-09-18,Caught,2B,2008
398,1B,,Caught Stealing 2B,452668,Elijah Dukes,Brian Schneider,7,8,6,True,2008-09-09,Caught,2B,2008
473,1B,,Caught Stealing 2B,452668,Elijah Dukes,Brian McCann,3,4,6,True,2008-09-06,Caught,2B,2008
510,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Carlos Ruiz,4,3,5,False,2008-09-03,Stolen,2B,2008
613,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Brian McCann,0,4,4,False,2008-08-30,Stolen,2B,2008
664,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Danny Ardoin,7,2,5,False,2008-08-28,Stolen,2B,2008
1641,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Paul Bako,1,1,6,True,2008-07-05,Stolen,2B,2008
1731,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Matt Treanor,4,6,8,True,2008-07-01,Stolen,2B,2008
1943,2B,3B,Stolen Base 3B,452668,Elijah Dukes,Gerald Laird,0,0,1,False,2008-06-20,Stolen,3B,2008
1945,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Gerald Laird,0,3,3,False,2008-06-20,Stolen,2B,2008
2031,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Kenji Johjima,2,6,8,True,2008-06-15,Stolen,2B,2008
2050,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Jamie Burke,2,2,5,True,2008-06-14,Stolen,2B,2008
2126,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Ryan Doumit,4,1,5,True,2008-06-12,Stolen,2B,2008
2179,1B,,Caught Stealing 2B,452668,Elijah Dukes,Bengie Molina,0,1,1,False,2008-06-09,Caught,2B,2008
2431,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Michael Barrett,2,1,7,True,2008-05-29,Stolen,2B,2008
2629,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Carlos Ruiz,0,1,9,False,2008-05-20,Stolen,2B,2008
2630,2B,3B,Stolen Base 3B,452668,Elijah Dukes,Carlos Ruiz,0,1,9,False,2008-05-20,Stolen,3B,2008
514,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Ivan Rodriguez,8,8,7,False,2009-07-09,Stolen,2B,2009
926,1B,,Caught Stealing 2B,452668,Elijah Dukes,Raul Chavez,0,0,2,False,2009-06-20,Caught,2B,2009
1814,2B,,Caught Stealing 3B,452668,Elijah Dukes,Steve Holm,0,0,4,True,2009-05-13,Caught,3B,2009
2014,1B,2B,Stolen Base 2B,452668,Elijah Dukes,Ivan Rodriguez,8,8,7,False,2009-05-05,Stolen,2B,2009
2370,2B,,Caught Stealing 3B,452668,Elijah Dukes,Brian McCann,0,3,2,False,2009-04-21,Caught,3B,2009
2386,1B,2B,Stolen Base 2B,452668,Elijah Dukes,David Ross,1,2,4,False,2009-04-20,Stolen,2B,2009
2636,1B,,Caught Stealing 2B,452668,Elijah Dukes,John Baker,1,2,5,True,2009-04-08,Caught,2B,2009
