,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
374,1B,,Caught Stealing 2B,669450,Cooper Hummel,Elias Díaz,0,1,5,True,2022-09-10,Caught,2B,2022
1560,1B,2B,Stolen Base 2B,669450,Cooper Hummel,Curt Casali,4,2,2,False,2022-07-04,Stolen,2B,2022
1584,2B,3B,Stolen Base 3B,669450,Cooper Hummel,Elias Díaz,0,5,6,True,2022-07-03,Stolen,3B,2022
2723,1B,2B,Stolen Base 2B,669450,Cooper Hummel,Jacob Stallings,0,2,5,True,2022-05-03,Stolen,2B,2022
3072,1B,2B,Stolen Base 2B,669450,Cooper Hummel,Jason Castro,1,1,8,False,2022-04-13,Stolen,2B,2022
3233,1B,2B,Stolen Base 2B,669450,Cooper Hummel,Mike Rivera,0,0,1,True,2022-04-01,Stolen,2B,2022
