,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
173,3B,,Caught Stealing Home,112155,Roger Cedeno,Jason LaRue,2,4,4,True,2000-09-23,Caught,Home,2000
261,1B,,Caught Stealing 2B,112155,Roger Cedeno,Mike Matheny,0,0,1,True,2000-09-19,Caught,2B,2000
365,1B,,Caught Stealing 2B,112155,Roger Cedeno,Jason Kendall,0,0,1,False,2000-09-14,Caught,2B,2000
396,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Bobby Estalella,2,3,9,False,2000-09-13,Stolen,2B,2000
535,2B,3B,Stolen Base 3B,112155,Roger Cedeno,Mike Mahoney,0,0,1,True,2000-09-08,Stolen,3B,2000
720,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Javy Lopez,0,1,1,False,2000-09-01,Stolen,2B,2000
775,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Mike Piazza,0,5,4,True,2000-08-29,Stolen,2B,2000
938,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Joe Girardi,2,2,1,False,2000-08-22,Stolen,2B,2000
939,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Joe Girardi,2,3,3,False,2000-08-22,Stolen,2B,2000
940,1B,,Caught Stealing 2B,112155,Roger Cedeno,Joe Girardi,10,7,8,False,2000-08-22,Caught,2B,2000
1009,1B,,Caught Stealing 2B,112155,Roger Cedeno,Henry Blanco,8,8,8,False,2000-08-19,Caught,2B,2000
1035,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Raul Casanova,1,0,3,False,2000-08-18,Stolen,2B,2000
1036,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Raul Casanova,4,0,6,False,2000-08-18,Stolen,2B,2000
2894,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Mike Lieberthal,7,2,7,False,2000-05-23,Stolen,2B,2000
2984,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Lenny Webster,1,1,5,True,2000-05-19,Stolen,2B,2000
2985,2B,3B,Stolen Base 3B,112155,Roger Cedeno,Lenny Webster,1,1,5,True,2000-05-19,Stolen,3B,2000
2989,1B,,Caught Stealing 2B,112155,Roger Cedeno,Lenny Webster,2,2,9,True,2000-05-19,Caught,2B,2000
3038,1B,,Caught Stealing 2B,112155,Roger Cedeno,Henry Blanco,5,4,7,True,2000-05-16,Caught,2B,2000
3082,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Eddie Taubensee,2,2,4,False,2000-05-14,Stolen,2B,2000
3151,1B,,Caught Stealing 2B,112155,Roger Cedeno,Eddie Taubensee,0,0,1,False,2000-05-12,Caught,2B,2000
3152,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Eddie Taubensee,2,0,2,False,2000-05-12,Stolen,2B,2000
3153,1B,2B,Stolen Base 2B,112155,Roger Cedeno,Eddie Taubensee,3,1,5,False,2000-05-12,Stolen,2B,2000
