,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
235,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Austin Barnes,1,0,3,True,2018-09-18,Stolen,2B,2018
1244,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Yadier Molina,4,4,9,True,2018-07-30,Stolen,2B,2018
96,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Stephen Vogt,0,0,1,True,2019-09-25,Stolen,2B,2019
98,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Stephen Vogt,1,0,5,True,2019-09-25,Stolen,2B,2019
140,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Russell Martin,0,2,3,True,2019-09-21,Stolen,2B,2019
161,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Will Smith,0,2,2,True,2019-09-20,Stolen,2B,2019
205,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Tomás Nido,3,2,6,False,2019-09-18,Stolen,2B,2019
206,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Tomás Nido,3,2,6,False,2019-09-18,Stolen,3B,2019
247,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Austin Allen,4,1,3,False,2019-09-15,Stolen,2B,2019
440,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Will Smith,7,3,6,True,2019-09-04,Stolen,2B,2019
489,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Elias Díaz,0,2,5,False,2019-09-01,Stolen,2B,2019
546,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Christian Vázquez,4,6,8,False,2019-08-28,Stolen,2B,2019
1054,1B,,Caught Stealing 2B,641658,Garrett Hampson,Tucker Barnhart,2,6,8,True,2019-07-26,Caught,2B,2019
1265,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Curt Casali,8,10,6,False,2019-07-13,Stolen,2B,2019
1323,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,0,1,2,True,2019-07-06,Stolen,2B,2019
1476,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Stephen Vogt,2,0,3,True,2019-06-26,Stolen,2B,2019
1511,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Austin Barnes,3,3,9,True,2019-06-23,Stolen,2B,2019
2274,1B,,Caught Stealing 2B,641658,Garrett Hampson,Austin Hedges,9,2,5,False,2019-05-10,Caught,2B,2019
2665,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Francisco Mejía,1,6,9,True,2019-04-16,Stolen,3B,2019
2680,1B,,Caught Stealing 2B,641658,Garrett Hampson,Austin Hedges,0,0,1,True,2019-04-15,Caught,2B,2019
84,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Tyler Heineman,3,2,4,True,2020-09-24,Stolen,3B,2020
86,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Tyler Heineman,3,2,6,True,2020-09-24,Stolen,2B,2020
432,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Will Smith,2,2,5,True,2020-09-06,Stolen,2B,2020
818,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Dustin Garneau,0,0,1,True,2020-08-17,Stolen,2B,2020
938,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Stephen Vogt,4,8,4,False,2020-08-10,Stolen,3B,2020
949,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Joe Hudson,5,1,8,True,2020-08-09,Stolen,2B,2020
273,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Travis d'Arnaud,1,2,4,True,2021-09-14,Stolen,2B,2021
356,1B,,Caught Stealing 2B,641658,Garrett Hampson,Curt Casali,0,0,3,False,2021-09-08,Caught,2B,2021
572,1B,,Caught Stealing 2B,641658,Garrett Hampson,Robinson Chirinos,0,2,2,True,2021-08-25,Caught,2B,2021
575,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Robinson Chirinos,5,6,6,True,2021-08-25,Stolen,2B,2021
581,1B,,Caught Stealing 2B,641658,Garrett Hampson,Robinson Chirinos,0,2,2,True,2021-08-24,Caught,2B,2021
584,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Robinson Chirinos,5,6,6,True,2021-08-24,Stolen,2B,2021
652,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,5,4,6,False,2021-08-20,Stolen,2B,2021
690,1B,,Caught Stealing 2B,641658,Garrett Hampson,Austin Nola,3,3,3,False,2021-08-18,Caught,2B,2021
1011,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Kurt Suzuki,0,6,4,True,2021-07-27,Stolen,2B,2021
1123,1B,,Caught Stealing 2B,641658,Garrett Hampson,Cal Raleigh,0,0,1,False,2021-07-20,Caught,2B,2021
1216,2B,,Caught Stealing 3B,641658,Garrett Hampson,Victor Caratini,1,0,3,True,2021-07-11,Caught,3B,2021
1241,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Victor Caratini,0,3,7,True,2021-07-10,Stolen,2B,2021
1741,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Sandy León,0,2,5,True,2021-06-09,Stolen,2B,2021
1838,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Jonah Heim,5,3,8,False,2021-06-02,Stolen,2B,2021
1953,2B,3B,Stolen Base 3B,641658,Garrett Hampson,James McCann,0,0,1,True,2021-05-27,Stolen,3B,2021
1956,2B,3B,Stolen Base 3B,641658,Garrett Hampson,James McCann,0,0,1,True,2021-05-26,Stolen,3B,2021
2002,1B,,Caught Stealing 2B,641658,Garrett Hampson,Tomás Nido,1,3,9,True,2021-05-24,Caught,2B,2021
2042,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Stephen Vogt,7,3,6,False,2021-05-22,Stolen,3B,2021
2139,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Tucker Barnhart,2,2,4,False,2021-05-15,Stolen,2B,2021
2323,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Buster Posey,0,10,2,False,2021-05-04,Stolen,2B,2021
2347,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Stephen Vogt,4,4,8,True,2021-05-02,Stolen,3B,2021
2536,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Martín Maldonado,4,2,2,False,2021-04-21,Stolen,3B,2021
2704,1B,,Caught Stealing 2B,641658,Garrett Hampson,Buster Posey,0,0,1,True,2021-04-10,Caught,2B,2021
2724,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Stephen Vogt,4,0,2,False,2021-04-08,Stolen,2B,2021
2729,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,1,0,1,False,2021-04-07,Stolen,2B,2021
2730,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,5,0,4,False,2021-04-07,Stolen,2B,2021
2731,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,5,0,6,False,2021-04-07,Stolen,2B,2021
219,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Yan Gomes,3,4,9,True,2022-09-18,Stolen,3B,2022
394,1B,,Caught Stealing 2B,641658,Garrett Hampson,Carson Kelly,10,10,9,False,2022-09-09,Caught,2B,2022
500,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Chuckie Robinson,0,0,3,True,2022-09-04,Stolen,2B,2022
501,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Chuckie Robinson,0,0,3,True,2022-09-04,Stolen,3B,2022
505,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Chuckie Robinson,0,0,3,True,2022-09-04,Stolen,3B,2022
510,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Chuckie Robinson,0,0,3,True,2022-09-03,Stolen,2B,2022
511,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Chuckie Robinson,0,0,3,True,2022-09-03,Stolen,3B,2022
856,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,0,6,5,False,2022-08-14,Stolen,2B,2022
1220,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Pedro Severino,0,1,5,True,2022-07-25,Stolen,2B,2022
1331,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Jason Delay,6,2,6,False,2022-07-15,Stolen,2B,2022
1359,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Jorge Alfaro,3,2,4,False,2022-07-14,Stolen,2B,2022
1493,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Carson Kelly,3,4,9,True,2022-07-07,Stolen,2B,2022
2054,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Curt Casali,3,2,4,True,2022-06-07,Stolen,2B,2022
2557,1B,,Caught Stealing 2B,641658,Garrett Hampson,Joey Bart,5,1,7,True,2022-05-11,Caught,2B,2022
3117,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Will Smith,9,4,8,False,2022-04-10,Stolen,2B,2022
104,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Francisco Alvarez,2,0,3,True,2023-09-27,Stolen,2B,2023
299,2B,3B,Stolen Base 3B,641658,Garrett Hampson,Francisco Alvarez,3,1,6,False,2023-09-19,Stolen,3B,2023
3089,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Patrick Bailey,0,0,5,True,2023-05-20,Stolen,2B,2023
3763,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Cam Gallagher,1,2,6,True,2023-04-22,Stolen,2B,2023
3774,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Cam Gallagher,1,2,6,True,2023-04-21,Stolen,2B,2023
3820,1B,2B,Stolen Base 2B,641658,Garrett Hampson,Joey Bart,0,1,5,False,2023-04-19,Stolen,2B,2023
