,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
641,1B,2B,Stolen Base 2B,408314,José Reyes,Henry Blanco,0,0,1,True,2003-08-27,Stolen,2B,2003
698,1B,,Caught Stealing 2B,408314,José Reyes,Paul Lo Duca,0,2,3,True,2003-08-23,Caught,2B,2003
816,1B,2B,Stolen Base 2B,408314,José Reyes,Charles Johnson,2,0,3,False,2003-08-18,Stolen,2B,2003
906,1B,2B,Stolen Base 2B,408314,José Reyes,Benito Santiago,3,1,3,False,2003-08-13,Stolen,2B,2003
976,2B,3B,Stolen Base 3B,408314,José Reyes,Chad Moeller,1,2,3,True,2003-08-10,Stolen,3B,2003
1040,1B,2B,Stolen Base 2B,408314,José Reyes,Brad Ausmus,0,2,3,True,2003-08-07,Stolen,2B,2003
1085,2B,3B,Stolen Base 3B,408314,José Reyes,Brad Ausmus,1,6,5,True,2003-08-05,Stolen,3B,2003
1118,1B,2B,Stolen Base 2B,408314,José Reyes,Mike Matheny,2,2,5,False,2003-08-03,Stolen,2B,2003
1191,1B,2B,Stolen Base 2B,408314,José Reyes,Eddie Pérez,0,0,1,False,2003-07-31,Stolen,2B,2003
1384,1B,2B,Stolen Base 2B,408314,José Reyes,Todd Pratt,4,7,8,True,2003-07-22,Stolen,2B,2003
1440,2B,3B,Stolen Base 3B,408314,José Reyes,Henry Blanco,0,2,3,True,2003-07-20,Stolen,3B,2003
1463,1B,2B,Stolen Base 2B,408314,José Reyes,Javy Lopez,0,0,1,True,2003-07-19,Stolen,2B,2003
1517,1B,2B,Stolen Base 2B,408314,José Reyes,Mike Lieberthal,1,2,5,False,2003-07-13,Stolen,2B,2003
1841,1B,,Caught Stealing 2B,408314,José Reyes,Jorge Posada,5,4,6,True,2003-06-27,Caught,2B,2003
1851,2B,,Caught Stealing 3B,408314,José Reyes,Ivan Rodriguez,1,5,7,False,2003-06-26,Caught,3B,2003
2060,1B,2B,Stolen Base 2B,408314,José Reyes,Bengie Molina,0,5,5,True,2003-06-15,Stolen,2B,2003
40,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,0,0,1,True,2004-09-29,Stolen,2B,2004
68,2B,,Caught Stealing 3B,408314,José Reyes,Eddie Pérez,0,0,1,True,2004-09-28,Caught,3B,2004
98,1B,2B,Stolen Base 2B,408314,José Reyes,Michael Barrett,1,0,1,False,2004-09-26,Stolen,2B,2004
1136,1B,2B,Stolen Base 2B,408314,José Reyes,Chad Moeller,0,0,1,True,2004-08-05,Stolen,2B,2004
1179,2B,3B,Stolen Base 3B,408314,José Reyes,Chad Moeller,0,2,6,True,2004-08-03,Stolen,3B,2004
1323,1B,2B,Stolen Base 2B,408314,José Reyes,Brian Schneider,0,0,3,True,2004-07-27,Stolen,2B,2004
1324,2B,3B,Stolen Base 3B,408314,José Reyes,Brian Schneider,0,0,3,True,2004-07-27,Stolen,3B,2004
1349,2B,3B,Stolen Base 3B,408314,José Reyes,Brian Schneider,12,7,6,True,2004-07-26,Stolen,3B,2004
1372,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,0,0,1,False,2004-07-24,Stolen,2B,2004
1373,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,1,1,5,False,2004-07-24,Stolen,2B,2004
1452,1B,2B,Stolen Base 2B,408314,José Reyes,Matt Treanor,3,6,3,False,2004-07-20,Stolen,2B,2004
1455,1B,2B,Stolen Base 2B,408314,José Reyes,Matt Treanor,7,8,6,False,2004-07-20,Stolen,2B,2004
1502,1B,2B,Stolen Base 2B,408314,José Reyes,Matt Treanor,0,0,1,False,2004-07-19,Stolen,2B,2004
1503,2B,3B,Stolen Base 3B,408314,José Reyes,Matt Treanor,5,2,5,False,2004-07-19,Stolen,3B,2004
1614,1B,2B,Stolen Base 2B,408314,José Reyes,Mike Redmond,3,0,3,True,2004-07-10,Stolen,2B,2004
1615,2B,3B,Stolen Base 3B,408314,José Reyes,Mike Redmond,3,0,3,True,2004-07-10,Stolen,3B,2004
1857,1B,,Caught Stealing 2B,408314,José Reyes,John Flaherty,0,0,1,True,2004-06-27,Caught,2B,2004
1888,1B,2B,Stolen Base 2B,408314,José Reyes,Jorge Posada,2,6,4,True,2004-06-26,Stolen,2B,2004
1890,1B,,Caught Stealing 2B,408314,José Reyes,John Flaherty,0,0,1,True,2004-06-25,Caught,2B,2004
88,1B,2B,Stolen Base 2B,408314,José Reyes,Mike Lieberthal,0,0,1,True,2005-09-27,Stolen,2B,2005
172,1B,2B,Stolen Base 2B,408314,José Reyes,Gary Bennett,2,5,10,True,2005-09-23,Stolen,2B,2005
179,1B,,Caught Stealing 2B,408314,José Reyes,Paul Lo Duca,1,1,3,False,2005-09-22,Caught,2B,2005
202,1B,2B,Stolen Base 2B,408314,José Reyes,Paul Lo Duca,0,1,1,False,2005-09-21,Stolen,2B,2005
203,2B,3B,Stolen Base 3B,408314,José Reyes,Paul Lo Duca,1,1,1,False,2005-09-21,Stolen,3B,2005
223,2B,3B,Stolen Base 3B,408314,José Reyes,Paul Lo Duca,0,1,4,False,2005-09-20,Stolen,3B,2005
261,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,0,0,3,False,2005-09-18,Stolen,2B,2005
263,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,4,1,7,False,2005-09-18,Stolen,2B,2005
307,1B,2B,Stolen Base 2B,408314,José Reyes,Brian McCann,2,0,6,False,2005-09-16,Stolen,2B,2005
403,1B,2B,Stolen Base 2B,408314,José Reyes,Einar Díaz,0,0,1,True,2005-09-11,Stolen,2B,2005
404,2B,,Caught Stealing 3B,408314,José Reyes,Einar Díaz,0,0,3,True,2005-09-11,Caught,3B,2005
448,1B,,Caught Stealing 2B,408314,José Reyes,Yadier Molina,0,0,1,True,2005-09-08,Caught,2B,2005
467,1B,2B,Stolen Base 2B,408314,José Reyes,Brian McCann,0,0,1,True,2005-09-07,Stolen,2B,2005
515,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,0,0,1,True,2005-09-05,Stolen,2B,2005
552,1B,2B,Stolen Base 2B,408314,José Reyes,Paul Lo Duca,2,3,5,True,2005-09-03,Stolen,2B,2005
597,1B,2B,Stolen Base 2B,408314,José Reyes,Mike Lieberthal,2,1,5,False,2005-08-31,Stolen,2B,2005
625,2B,3B,Stolen Base 3B,408314,José Reyes,Mike Lieberthal,6,4,8,False,2005-08-30,Stolen,3B,2005
829,1B,2B,Stolen Base 2B,408314,José Reyes,Brian Schneider,0,0,1,False,2005-08-19,Stolen,2B,2005
830,2B,3B,Stolen Base 3B,408314,José Reyes,Brian Schneider,0,0,1,False,2005-08-19,Stolen,3B,2005
832,1B,2B,Stolen Base 2B,408314,José Reyes,Brian Schneider,0,0,3,False,2005-08-19,Stolen,2B,2005
887,1B,2B,Stolen Base 2B,408314,José Reyes,Humberto Cota,4,2,7,False,2005-08-16,Stolen,2B,2005
940,1B,2B,Stolen Base 2B,408314,José Reyes,Jason Phillips,0,2,3,True,2005-08-13,Stolen,2B,2005
942,1B,2B,Caught Stealing 2B,408314,José Reyes,Jason Phillips,0,2,5,True,2005-08-13,Caught,2B,2005
943,1B,2B,Stolen Base 2B,408314,José Reyes,Jason Phillips,0,3,7,True,2005-08-13,Stolen,2B,2005
951,1B,2B,Stolen Base 2B,408314,José Reyes,Dioner Navarro,3,3,5,True,2005-08-12,Stolen,2B,2005
979,1B,2B,Stolen Base 2B,408314,José Reyes,Miguel Olivo,2,1,8,True,2005-08-11,Stolen,2B,2005
1076,2B,3B,Stolen Base 3B,408314,José Reyes,Henry Blanco,2,0,3,False,2005-08-06,Stolen,3B,2005
1093,1B,2B,Stolen Base 2B,408314,José Reyes,Michael Barrett,1,0,1,False,2005-08-05,Stolen,2B,2005
1094,2B,3B,Stolen Base 3B,408314,José Reyes,Michael Barrett,5,1,2,False,2005-08-05,Stolen,3B,2005
1327,1B,,Caught Stealing 2B,408314,José Reyes,Mike Rose,2,0,2,False,2005-07-24,Caught,2B,2005
1352,1B,2B,Stolen Base 2B,408314,José Reyes,Jason Phillips,1,3,1,False,2005-07-23,Stolen,2B,2005
1356,1B,2B,Stolen Base 2B,408314,José Reyes,Jason Phillips,7,5,8,False,2005-07-23,Stolen,2B,2005
1367,1B,2B,Stolen Base 2B,408314,José Reyes,Jason Phillips,5,6,7,False,2005-07-22,Stolen,2B,2005
1392,1B,2B,Stolen Base 2B,408314,José Reyes,Robert Fick,5,0,5,False,2005-07-21,Stolen,2B,2005
1401,1B,2B,Stolen Base 2B,408314,José Reyes,Ramon Hernandez,2,0,1,False,2005-07-20,Stolen,2B,2005
1402,2B,3B,Stolen Base 3B,408314,José Reyes,Ramon Hernandez,3,0,2,False,2005-07-20,Stolen,3B,2005
1431,1B,2B,Stolen Base 2B,408314,José Reyes,Ramon Hernandez,1,1,6,False,2005-07-19,Stolen,2B,2005
1465,1B,2B,Stolen Base 2B,408314,José Reyes,Johnny Estrada,5,0,4,False,2005-07-17,Stolen,2B,2005
1554,1B,2B,Stolen Base 2B,408314,José Reyes,Humberto Cota,0,5,5,True,2005-07-10,Stolen,2B,2005
1608,1B,2B,Caught Stealing 2B,408314,José Reyes,Humberto Cota,0,0,1,True,2005-07-08,Caught,2B,2005
1625,1B,2B,Stolen Base 2B,408314,José Reyes,Brian Schneider,0,0,1,True,2005-07-07,Stolen,2B,2005
1689,1B,2B,Stolen Base 2B,408314,José Reyes,Gary Bennett,2,3,9,True,2005-07-04,Stolen,2B,2005
1866,1B,2B,Stolen Base 2B,408314,José Reyes,Jorge Posada,2,3,5,True,2005-06-25,Stolen,2B,2005
1904,1B,2B,Stolen Base 2B,408314,José Reyes,Todd Pratt,0,0,1,True,2005-06-23,Stolen,2B,2005
1905,1B,2B,Stolen Base 2B,408314,José Reyes,Todd Pratt,0,1,3,True,2005-06-23,Stolen,2B,2005
