,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
137,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Trevor Brown,0,0,3,False,2015-09-22,Stolen,2B,2015
298,1B,,Caught Stealing 2B,608671,Travis Jankowski,Welington Castillo,1,5,4,True,2015-09-14,Caught,2B,2015
554,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Bobby Wilson,0,0,3,False,2015-08-31,Stolen,2B,2015
54,3B,score,Stolen Base Home,608671,Travis Jankowski,Eric Fryer,0,4,8,True,2016-08-10,Stolen,Home,2016
124,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Cameron Rupp,9,4,8,False,2016-08-06,Stolen,2B,2016
200,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Manny Piña,3,0,2,False,2016-08-03,Stolen,2B,2016
202,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Manny Piña,6,0,6,False,2016-08-03,Stolen,2B,2016
234,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Martín Maldonado,2,2,5,False,2016-08-01,Stolen,2B,2016
236,2B,3B,Stolen Base 3B,608671,Travis Jankowski,Martín Maldonado,7,3,8,False,2016-08-01,Stolen,3B,2016
238,3B,score,Stolen Base Home,608671,Travis Jankowski,Martín Maldonado,7,3,8,False,2016-08-01,Stolen,Home,2016
248,2B,3B,Stolen Base 3B,608671,Travis Jankowski,Tucker Barnhart,1,0,1,False,2016-07-31,Stolen,3B,2016
345,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Josh Thole,4,8,9,True,2016-07-27,Stolen,2B,2016
580,2B,3B,Stolen Base 3B,608671,Travis Jankowski,Buster Posey,2,0,1,False,2016-07-16,Stolen,3B,2016
582,1B,,Caught Stealing 2B,608671,Travis Jankowski,Buster Posey,5,5,6,False,2016-07-16,Caught,2B,2016
605,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Buster Posey,4,1,7,False,2016-07-15,Stolen,2B,2016
637,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Yasmani Grandal,0,2,1,True,2016-07-09,Stolen,2B,2016
690,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Chris Herrmann,4,5,5,True,2016-07-06,Stolen,2B,2016
728,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Welington Castillo,3,6,8,True,2016-07-04,Stolen,2B,2016
750,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Austin Romine,0,0,3,False,2016-07-02,Stolen,2B,2016
897,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Ramón Cabrera,0,2,5,True,2016-06-25,Stolen,2B,2016
931,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Ramón Cabrera,4,7,9,True,2016-06-23,Stolen,2B,2016
947,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Matt Wieters,1,1,3,True,2016-06-22,Stolen,2B,2016
948,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Matt Wieters,3,1,5,True,2016-06-22,Stolen,2B,2016
973,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Francisco Peña,0,1,1,True,2016-06-21,Stolen,2B,2016
1164,1B,,Caught Stealing 2B,608671,Travis Jankowski,Dustin Garneau,5,3,9,True,2016-06-11,Caught,2B,2016
1295,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Nick Hundley,4,0,8,False,2016-06-03,Stolen,2B,2016
1673,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jonathan Lucroy,0,0,1,True,2016-05-14,Stolen,2B,2016
1745,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tim Federowicz,0,1,1,True,2016-05-11,Stolen,2B,2016
1767,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tim Federowicz,0,1,1,True,2016-05-09,Stolen,2B,2016
1951,1B,,Caught Stealing 2B,608671,Travis Jankowski,Yasmani Grandal,1,5,9,True,2016-04-29,Caught,2B,2016
2006,1B,,Caught Stealing 2B,608671,Travis Jankowski,Buster Posey,1,0,8,True,2016-04-26,Caught,2B,2016
2022,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Buster Posey,5,4,8,True,2016-04-25,Stolen,2B,2016
2216,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Welington Castillo,3,3,10,False,2016-04-16,Stolen,2B,2016
118,1B,2B,Caught Stealing 3B,608671,Travis Jankowski,Tony Wolters,2,2,2,False,2017-09-24,Caught,3B,2017
158,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tony Wolters,1,2,5,False,2017-09-22,Stolen,2B,2017
3166,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tyler Flowers,0,0,1,True,2017-04-14,Stolen,2B,2017
3309,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Nick Hundley,3,1,5,False,2017-04-07,Stolen,2B,2017
60,1B,,Caught Stealing 2B,608671,Travis Jankowski,John Ryan Murphy,1,1,7,False,2018-09-28,Caught,2B,2018
374,1B,2B,Stolen Base 2B,608671,Travis Jankowski,David Freitas,3,5,8,True,2018-09-12,Stolen,2B,2018
436,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tucker Barnhart,0,4,4,True,2018-09-09,Stolen,2B,2018
509,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tucker Barnhart,0,5,5,True,2018-09-06,Stolen,2B,2018
690,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Austin Barnes,6,2,8,True,2018-08-26,Stolen,2B,2018
826,2B,,Caught Stealing 3B,608671,Travis Jankowski,Jeff Mathis,0,0,1,False,2018-08-19,Caught,3B,2018
927,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Francisco Arcia,0,2,3,False,2018-08-14,Stolen,2B,2018
968,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jorge Alfaro,0,0,1,False,2018-08-12,Stolen,2B,2018
969,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jorge Alfaro,1,0,3,False,2018-08-12,Stolen,2B,2018
970,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jorge Alfaro,5,0,7,False,2018-08-12,Stolen,2B,2018
971,2B,3B,Stolen Base 3B,608671,Travis Jankowski,Jorge Alfaro,6,0,7,False,2018-08-12,Stolen,3B,2018
1117,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Willson Contreras,5,6,8,True,2018-08-05,Stolen,2B,2018
1629,1B,2B,Stolen Base 2B,608671,Travis Jankowski,John Ryan Murphy,1,6,7,True,2018-07-05,Stolen,2B,2018
1671,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jonathan Lucroy,0,0,1,True,2018-07-03,Stolen,2B,2018
1900,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jonathan Lucroy,2,1,7,False,2018-06-19,Stolen,2B,2018
1945,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tyler Flowers,0,0,1,True,2018-06-17,Stolen,2B,2018
1947,1B,,Caught Stealing 2B,608671,Travis Jankowski,Tyler Flowers,2,0,6,True,2018-06-17,Caught,2B,2018
2198,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Curt Casali,0,0,1,False,2018-06-02,Stolen,2B,2018
2200,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Curt Casali,6,1,7,False,2018-06-02,Stolen,2B,2018
2319,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Yasmani Grandal,5,7,9,True,2018-05-26,Stolen,2B,2018
2397,1B,,Caught Stealing 2B,608671,Travis Jankowski,Pedro Severino,1,1,8,True,2018-05-22,Caught,2B,2018
2442,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Elias Díaz,0,3,2,True,2018-05-19,Stolen,2B,2018
2444,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Elias Díaz,2,6,9,True,2018-05-19,Stolen,2B,2018
2474,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Elias Díaz,2,0,4,True,2018-05-18,Stolen,2B,2018
2516,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tony Wolters,2,0,5,False,2018-05-15,Stolen,2B,2018
2535,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Carson Kelly,2,0,4,False,2018-05-13,Stolen,2B,2018
2656,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Matt Wieters,0,1,4,False,2018-05-07,Stolen,2B,2018
2774,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Buster Posey,3,5,8,True,2018-04-30,Stolen,2B,2018
8,1B,,Caught Stealing 2B,608671,Travis Jankowski,Caleb Joseph,0,0,7,True,2019-09-29,Caught,2B,2019
80,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Will Smith,0,1,9,False,2019-09-26,Stolen,2B,2019
258,1B,,Caught Stealing 2B,608671,Travis Jankowski,Tony Wolters,11,10,8,True,2019-09-14,Caught,2B,2019
367,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tony Wolters,1,1,6,False,2019-09-08,Stolen,2B,2019
8,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tyler Flowers,0,0,12,True,2020-09-30,Stolen,2B,2020
781,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Meibrys Viloria,0,3,4,True,2020-08-19,Stolen,2B,2020
790,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Meibrys Viloria,0,3,4,True,2020-08-18,Stolen,2B,2020
1227,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Grayson Greiner,7,1,7,False,2020-07-24,Stolen,2B,2020
1169,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Sandy León,6,4,8,False,2021-07-18,Stolen,2B,2021
1308,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Willson Contreras,0,5,2,True,2021-07-06,Stolen,2B,2021
1542,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Alex Avila,5,5,5,False,2021-06-23,Stolen,2B,2021
1656,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Will Smith,4,3,8,True,2021-06-15,Stolen,2B,2021
2724,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Travis d'Arnaud,5,1,4,False,2022-05-03,Stolen,2B,2022
3136,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Riley Adams,0,4,5,True,2022-04-09,Stolen,2B,2022
3137,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Riley Adams,0,4,8,True,2022-04-09,Stolen,2B,2022
612,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Martín Maldonado,1,8,5,False,2023-09-06,Stolen,2B,2023
823,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Francisco Alvarez,0,1,7,True,2023-08-29,Stolen,2B,2023
931,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Christian Vázquez,2,5,5,True,2023-08-24,Stolen,2B,2023
1426,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Yasmani Grandal,4,3,6,False,2023-08-03,Stolen,2B,2023
1627,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Austin Barnes,0,4,1,False,2023-07-23,Stolen,2B,2023
1732,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Christian Bethancourt,1,0,7,False,2023-07-19,Stolen,2B,2023
1809,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Bo Naylor,1,0,2,False,2023-07-15,Stolen,2B,2023
1841,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Bo Naylor,2,4,4,False,2023-07-14,Stolen,2B,2023
1932,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Riley Adams,2,7,8,True,2023-07-07,Stolen,2B,2023
2085,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Martín Maldonado,3,0,4,False,2023-07-01,Stolen,2B,2023
2086,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Martín Maldonado,3,0,6,False,2023-07-01,Stolen,2B,2023
2432,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Alejandro Kirk,1,2,7,False,2023-06-16,Stolen,2B,2023
2444,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Chad Wallach,2,3,7,False,2023-06-15,Stolen,2B,2023
2872,2B,3B,Stolen Base 3B,608671,Travis Jankowski,Eric Haase,0,5,7,True,2023-05-29,Stolen,3B,2023
3563,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Jose Trevino,0,0,1,False,2023-04-29,Stolen,2B,2023
3693,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tyler Stephenson,7,6,9,True,2023-04-25,Stolen,2B,2023
3729,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Shea Langeliers,4,2,8,False,2023-04-23,Stolen,2B,2023
3781,1B,,Caught Stealing 2B,608671,Travis Jankowski,Shea Langeliers,4,4,7,False,2023-04-21,Caught,2B,2023
4027,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Salvador Perez,7,1,6,False,2023-04-10,Stolen,2B,2023
4052,1B,2B,Stolen Base 2B,608671,Travis Jankowski,Tucker Barnhart,2,5,4,True,2023-04-09,Stolen,2B,2023
