,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
106,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Gregg Zaun,1,3,3,True,2000-09-26,Stolen,2B,2000
108,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Gregg Zaun,3,5,7,True,2000-09-26,Stolen,2B,2000
335,2B,3B,Stolen Base 3B,113845,Juan Encarnacion,Scott Hatteberg,3,0,2,False,2000-09-16,Stolen,3B,2000
358,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Scott Hatteberg,3,3,3,False,2000-09-15,Stolen,2B,2000
772,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Fernando Lunar,1,6,4,True,2000-08-29,Stolen,2B,2000
872,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,A.J. Pierzynski,0,1,1,True,2000-08-25,Stolen,2B,2000
922,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Dan Wilson,1,3,6,False,2000-08-23,Stolen,2B,2000
1017,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Ramon Hernandez,4,0,2,False,2000-08-19,Caught,2B,2000
1385,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Matt Walbeck,0,2,4,True,2000-08-02,Caught,2B,2000
1584,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,John Flaherty,3,1,4,False,2000-07-25,Stolen,2B,2000
1639,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Gregg Zaun,0,0,2,False,2000-07-22,Stolen,2B,2000
1689,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Jorge Posada,3,5,8,True,2000-07-20,Stolen,2B,2000
1768,2B,3B,Stolen Base 3B,113845,Juan Encarnacion,Eddie Taubensee,2,1,4,False,2000-07-16,Stolen,3B,2000
2426,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Alberto Castillo,2,4,7,False,2000-06-12,Stolen,2B,2000
2646,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Joe Girardi,0,3,8,True,2000-06-03,Stolen,2B,2000
3030,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Sandy Alomar Jr.,2,1,4,True,2000-05-17,Stolen,2B,2000
3544,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Matt Walbeck,2,2,6,True,2000-04-25,Stolen,2B,2000
3972,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Charles Johnson,5,7,5,True,2000-04-07,Stolen,2B,2000
25,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Jason Varitek,3,2,7,True,2001-06-05,Stolen,2B,2001
412,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,John Flaherty,5,8,7,True,2001-05-19,Stolen,2B,2001
465,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Brook Fordyce,0,0,3,True,2001-05-17,Stolen,2B,2001
719,2B,,Caught Stealing 3B,113845,Juan Encarnacion,Doug Mirabelli,2,2,4,False,2001-05-08,Caught,3B,2001
101,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Michael Barrett,2,9,8,True,2002-09-25,Stolen,2B,2002
102,2B,3B,Stolen Base 2B,113845,Juan Encarnacion,Michael Barrett,2,9,8,True,2002-09-25,Stolen,2B,2002
295,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Henry Blanco,0,0,1,False,2002-09-15,Caught,2B,2002
542,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Vance Wilson,2,1,7,True,2002-09-03,Stolen,2B,2002
545,2B,,Caught Stealing 3B,113845,Juan Encarnacion,Vance Wilson,2,3,12,True,2002-09-03,Caught,3B,2002
586,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Keith Osik,1,1,2,False,2002-09-01,Stolen,2B,2002
618,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Jason Kendall,0,1,2,False,2002-08-30,Stolen,2B,2002
783,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Paul Lo Duca,0,0,2,True,2002-08-21,Caught,2B,2002
882,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Yorvit Torrealba,5,3,3,False,2002-08-17,Stolen,2B,2002
957,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Sandy Alomar Jr.,0,0,5,False,2002-08-14,Stolen,2B,2002
1027,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Rod Barajas,0,0,2,True,2002-08-09,Caught,2B,2002
1116,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Robert Machado,0,0,1,False,2002-08-04,Stolen,2B,2002
1222,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Eli Marrero,1,0,1,False,2002-07-31,Stolen,2B,2002
1223,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Eli Marrero,7,5,7,False,2002-07-31,Stolen,2B,2002
1416,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Brian Schneider,4,0,8,False,2002-07-21,Stolen,2B,2002
1441,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Brian Schneider,1,0,6,False,2002-07-20,Stolen,2B,2002
1656,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Todd Hundley,4,4,8,True,2002-07-12,Caught,2B,2002
1658,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Todd Hundley,4,4,16,True,2002-07-12,Stolen,2B,2002
1986,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Todd Hundley,0,0,2,True,2002-06-24,Caught,2B,2002
2185,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Jason Kendall,3,3,10,False,2002-06-14,Stolen,2B,2002
2442,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Javy Lopez,5,0,7,False,2002-06-02,Stolen,2B,2002
2959,2B,,Caught Stealing 3B,113845,Juan Encarnacion,Raul Casanova,0,1,1,True,2002-05-13,Caught,3B,2002
2982,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Eli Marrero,6,0,2,False,2002-05-12,Stolen,2B,2002
3011,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Mike Matheny,3,0,3,False,2002-05-11,Stolen,2B,2002
3012,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Mike Matheny,4,1,5,False,2002-05-11,Stolen,2B,2002
3079,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Paul Bako,2,5,5,False,2002-05-08,Stolen,2B,2002
3349,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Benito Santiago,2,0,5,False,2002-04-26,Caught,2B,2002
3649,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Mike Lieberthal,2,2,4,True,2002-04-13,Caught,2B,2002
3693,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Mike Lieberthal,5,7,7,True,2002-04-12,Stolen,2B,2002
3751,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Jason Kendall,3,6,3,True,2002-04-10,Stolen,2B,2002
3900,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Todd Hundley,1,0,2,False,2002-04-03,Stolen,2B,2002
612,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Jason Kendall,0,0,4,True,2003-08-28,Caught,2B,2003
711,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Yorvit Torrealba,2,2,6,True,2003-08-23,Stolen,2B,2003
851,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Gary Bennett,6,3,8,False,2003-08-16,Stolen,2B,2003
965,1B,,Caught Stealing 2B,113845,Juan Encarnacion,David Ross,2,0,1,False,2003-08-11,Caught,2B,2003
983,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Eddie Pérez,3,0,2,True,2003-08-10,Caught,2B,2003
1242,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Rod Barajas,0,0,2,False,2003-07-28,Stolen,2B,2003
1287,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Mike Lieberthal,1,0,2,False,2003-07-26,Stolen,2B,2003
1570,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Brian Schneider,0,0,2,True,2003-07-11,Stolen,2B,2003
1631,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Damian Miller,0,2,7,True,2003-07-08,Stolen,2B,2003
1808,1B,2B,Stolen Base 2B,113845,Juan Encarnacion,Doug Mirabelli,0,1,2,True,2003-06-28,Stolen,2B,2003
1897,1B,,Caught Stealing 2B,113845,Juan Encarnacion,Vance Wilson,4,8,8,True,2003-06-24,Caught,2B,2003
