,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
179,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Chad Kreuter,1,2,3,True,2000-09-22,Stolen,2B,2000
300,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Doug Mirabelli,0,3,4,False,2000-09-17,Stolen,2B,2000
442,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Adam Melhuse,7,2,8,False,2000-09-11,Stolen,2B,2000
576,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Raul Casanova,3,1,8,False,2000-09-05,Stolen,2B,2000
824,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Raul Casanova,1,0,6,True,2000-08-27,Stolen,2B,2000
871,1B,,Caught Stealing 2B,117148,Ryan Klesko,Henry Blanco,0,4,7,True,2000-08-25,Caught,2B,2000
1149,1B,,Caught Stealing 2B,117148,Ryan Klesko,Ramon Castro,0,0,6,True,2000-08-12,Caught,2B,2000
1268,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Mike Lieberthal,1,6,7,True,2000-08-07,Stolen,2B,2000
1275,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Jeff Reed,4,1,5,False,2000-08-06,Stolen,2B,2000
1333,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Joe Girardi,11,9,8,False,2000-08-04,Stolen,2B,2000
1368,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Jeff Reed,4,0,2,False,2000-08-03,Stolen,2B,2000
1393,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Gary Bennett,9,7,8,False,2000-08-01,Stolen,2B,2000
1394,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Gary Bennett,9,9,10,False,2000-08-01,Stolen,2B,2000
1564,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Doug Mirabelli,3,2,8,False,2000-07-25,Stolen,2B,2000
1723,1B,,Caught Stealing 2B,117148,Ryan Klesko,Bengie Molina,1,2,6,False,2000-07-18,Caught,2B,2000
1917,3B,score,Stolen Base Home,117148,Ryan Klesko,Todd Hundley,3,0,1,False,2000-07-05,Stolen,Home,2000
2019,3B,,Caught Stealing Home,117148,Ryan Klesko,Brent Mayne,0,0,1,False,2000-06-30,Caught,Home,2000
2021,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Brent Mayne,0,4,4,False,2000-06-30,Stolen,2B,2000
2333,1B,,Caught Stealing 2B,117148,Ryan Klesko,Eddie Taubensee,7,4,5,False,2000-06-16,Caught,2B,2000
2834,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Brian Schneider,5,2,8,False,2000-05-26,Stolen,2B,2000
2964,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Javy Lopez,5,10,7,True,2000-05-19,Stolen,2B,2000
2996,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Mike Redmond,1,2,3,True,2000-05-18,Stolen,2B,2000
3372,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Paul Bako,1,1,1,False,2000-05-02,Stolen,2B,2000
3438,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Javy Lopez,4,1,6,False,2000-04-29,Stolen,2B,2000
3499,2B,3B,Stolen Base 3B,117148,Ryan Klesko,Keith Osik,4,6,6,True,2000-04-27,Stolen,3B,2000
3560,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Jason Kendall,2,3,8,True,2000-04-25,Stolen,2B,2000
3590,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Mitch Meluskey,6,7,7,True,2000-04-23,Stolen,2B,2000
3591,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Mitch Meluskey,10,11,8,True,2000-04-23,Stolen,2B,2000
306,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Rod Barajas,0,1,1,False,2001-05-24,Stolen,2B,2001
307,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Rod Barajas,0,1,4,False,2001-05-24,Stolen,2B,2001
308,2B,3B,Stolen Base 3B,117148,Ryan Klesko,Rod Barajas,0,1,4,False,2001-05-24,Stolen,3B,2001
491,2B,3B,Stolen Base 3B,117148,Ryan Klesko,Mike Piazza,2,4,4,True,2001-05-16,Stolen,3B,2001
493,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Mike Piazza,2,5,8,True,2001-05-16,Stolen,2B,2001
523,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Mike Piazza,1,0,7,True,2001-05-15,Stolen,2B,2001
580,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Charles Johnson,0,3,8,False,2001-05-12,Stolen,2B,2001
700,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Paul Bako,4,1,7,False,2001-05-08,Stolen,2B,2001
701,2B,3B,Stolen Base 3B,117148,Ryan Klesko,Paul Bako,4,1,7,False,2001-05-08,Stolen,3B,2001
845,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Joe Girardi,2,3,7,True,2001-05-03,Stolen,2B,2001
936,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Jason Kendall,7,1,4,False,2001-04-28,Stolen,2B,2001
1007,2B,3B,Stolen Base 3B,117148,Ryan Klesko,Mike Lieberthal,3,0,5,False,2001-04-26,Stolen,3B,2001
1105,3B,,Caught Stealing Home,117148,Ryan Klesko,Angel Pena,0,1,3,True,2001-04-21,Caught,Home,2001
1470,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Bobby Estalella,7,7,9,True,2001-04-04,Stolen,2B,2001
70,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Paul Lo Duca,4,5,7,True,2002-09-26,Stolen,2B,2002
186,2B,3B,Stolen Base 3B,117148,Ryan Klesko,Paul Lo Duca,5,3,4,False,2002-09-20,Stolen,3B,2002
638,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Brad Ausmus,2,0,6,True,2002-08-29,Stolen,2B,2002
1193,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Todd Hundley,6,7,9,True,2002-08-01,Stolen,2B,2002
1527,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Walt McKeel,4,1,8,False,2002-07-16,Stolen,2B,2002
2682,1B,2B,Stolen Base 2B,117148,Ryan Klesko,Bobby Estalella,4,1,6,True,2002-05-23,Stolen,2B,2002
3369,1B,,Caught Stealing 2B,117148,Ryan Klesko,Jason Kendall,1,6,5,True,2002-04-26,Caught,2B,2002
