,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
3446,1B,,Caught Stealing 2B,425783,Shin-Soo Choo,Joe Mauer,0,3,6,True,2007-04-23,Caught,2B,2007
467,1B,,Caught Stealing 2B,425783,Shin-Soo Choo,Miguel Olivo,0,0,2,True,2008-09-06,Caught,2B,2008
649,2B,,Caught Stealing 3B,425783,Shin-Soo Choo,Kenji Johjima,2,3,4,False,2008-08-29,Caught,3B,2008
1082,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Dioner Navarro,4,6,9,True,2008-08-06,Stolen,2B,2008
1275,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Mike Redmond,1,0,4,False,2008-07-27,Stolen,2B,2008
1696,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,A.J. Pierzynski,3,4,7,True,2008-07-02,Stolen,2B,2008
1749,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Toby Hall,8,3,6,True,2008-06-30,Stolen,2B,2008
101,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Jeff Mathis,0,0,1,True,2009-07-29,Stolen,2B,2009
135,2B,3B,Stolen Base 3B,425783,Shin-Soo Choo,Mike Napoli,4,4,5,True,2009-07-27,Stolen,3B,2009
416,1B,,Caught Stealing 2B,425783,Shin-Soo Choo,Kenji Johjima,3,0,3,False,2009-07-16,Caught,2B,2009
644,2B,3B,Stolen Base 3B,425783,Shin-Soo Choo,Kurt Suzuki,7,3,4,False,2009-07-03,Stolen,3B,2009
818,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Ramon Hernandez,6,0,5,False,2009-06-26,Stolen,2B,2009
1036,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Mike Rivera,4,3,3,False,2009-06-15,Stolen,2B,2009
1037,2B,3B,Stolen Base 3B,425783,Shin-Soo Choo,Mike Rivera,4,3,3,False,2009-06-15,Stolen,3B,2009
1282,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Mike Redmond,7,2,6,True,2009-06-04,Stolen,2B,2009
1362,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Jorge Posada,1,1,4,False,2009-06-01,Stolen,2B,2009
1364,2B,3B,Stolen Base 3B,425783,Shin-Soo Choo,Jorge Posada,2,5,7,False,2009-06-01,Stolen,3B,2009
2032,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Rod Barajas,4,6,9,True,2009-05-04,Stolen,2B,2009
2200,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Jason Varitek,8,8,8,False,2009-04-28,Stolen,2B,2009
2231,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,George Kottaras,0,0,4,False,2009-04-27,Stolen,2B,2009
2322,2B,3B,Stolen Base 3B,425783,Shin-Soo Choo,John Buck,1,0,2,False,2009-04-23,Stolen,3B,2009
2459,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Jorge Posada,0,1,2,True,2009-04-17,Stolen,2B,2009
2565,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Rod Barajas,1,0,2,False,2009-04-12,Stolen,2B,2009
2736,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Humberto Quintero,0,0,2,True,2009-04-03,Stolen,2B,2009
91,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Alex Avila,0,0,1,False,2010-09-27,Stolen,2B,2010
134,2B,,Caught Stealing 3B,425783,Shin-Soo Choo,Brayan Peña,3,1,3,False,2010-09-25,Caught,3B,2010
167,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Brayan Peña,4,1,7,False,2010-09-24,Stolen,2B,2010
247,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,Brayan Peña,4,3,3,True,2010-09-19,Stolen,2B,2010
