,Start_Base,End_Base,Event,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
176,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Jarrod Saltalamacchia,9,11,9,True,2007-09-22,Stolen,2B,2007
177,2B,3B,Stolen Base 3B,425503,Freddie Bynum,Jarrod Saltalamacchia,9,11,9,True,2007-09-22,Stolen,3B,2007
417,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Mike Napoli,3,0,8,False,2007-09-13,Stolen,2B,2007
813,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Mike Redmond,3,4,4,False,2007-08-26,Stolen,2B,2007
1939,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Toby Hall,2,4,3,True,2007-07-04,Stolen,2B,2007
2327,1B,,Caught Stealing 2B,425503,Freddie Bynum,Chris Snyder,3,3,4,False,2007-06-17,Caught,2B,2007
2637,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Mike Napoli,3,2,9,True,2007-06-01,Stolen,2B,2007
2809,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Jason Phillips,4,5,10,False,2007-05-24,Stolen,2B,2007
2913,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Brian Schneider,1,1,11,True,2007-05-19,Stolen,2B,2007
2068,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Ryan Doumit,8,7,9,False,2008-06-14,Stolen,2B,2008
2253,1B,,Caught Stealing 2B,425503,Freddie Bynum,Rod Barajas,3,0,5,True,2008-06-06,Caught,2B,2008
2409,1B,2B,Stolen Base 2B,425503,Freddie Bynum,Jason Varitek,2,2,9,False,2008-05-30,Stolen,2B,2008
2589,1B,,Caught Stealing 2B,425503,Freddie Bynum,José Molina,1,1,5,True,2008-05-22,Caught,2B,2008
